pa, pp, ta, tp
a singer forgets a tea .,a tea is forgotten by a singer .,the singer discovered the tea .,the tea was discovered by the singer .
a singer raises a tea .,a tea is raised by a singer .,the singer discovered the tea .,the tea was discovered by the singer .
a singer catches a tea .,a tea is caught by a singer .,the singer discovered the tea .,the tea was discovered by the singer .
a singer carries a tea .,a tea is carried by a singer .,the singer discovered the tea .,the tea was discovered by the singer .
a singer destroys a tea .,a tea is destroyed by a singer .,the singer discovered the tea .,the tea was discovered by the singer .
a singer destroys a tea .,a tea is destroyed by a singer .,the singer discovered the tea .,the tea was discovered by the singer .
a singer forgets a tea .,a tea is forgotten by a singer .,the singer discovered the tea .,the tea was discovered by the singer .
a singer forgets a tea .,a tea is forgotten by a singer .,the singer discovered the tea .,the tea was discovered by the singer .
a singer carries a tea .,a tea is carried by a singer .,the singer discovered the tea .,the tea was discovered by the singer .
a singer destroys a tea .,a tea is destroyed by a singer .,the singer discovered the tea .,the tea was discovered by the singer .
the uncle discovered the chocolate .,the chocolate was discovered by the uncle .,an uncle catches a chocolate .,a chocolate is caught by an uncle .
the uncle selected the chocolate .,the chocolate was selected by the uncle .,an uncle catches a chocolate .,a chocolate is caught by an uncle .
the uncle discovered the chocolate .,the chocolate was discovered by the uncle .,an uncle catches a chocolate .,a chocolate is caught by an uncle .
the uncle described the chocolate .,the chocolate was described by the uncle .,an uncle catches a chocolate .,a chocolate is caught by an uncle .
the uncle selected the chocolate .,the chocolate was selected by the uncle .,an uncle catches a chocolate .,a chocolate is caught by an uncle .
the uncle carried the chocolate .,the chocolate was carried by the uncle .,an uncle catches a chocolate .,a chocolate is caught by an uncle .
the uncle selected the chocolate .,the chocolate was selected by the uncle .,an uncle catches a chocolate .,a chocolate is caught by an uncle .
the uncle selected the chocolate .,the chocolate was selected by the uncle .,an uncle catches a chocolate .,a chocolate is caught by an uncle .
the uncle forgot the chocolate .,the chocolate was forgotten by the uncle .,an uncle catches a chocolate .,a chocolate is caught by an uncle .
the uncle discovered the chocolate .,the chocolate was discovered by the uncle .,an uncle catches a chocolate .,a chocolate is caught by an uncle .
the bishop collects the meal .,the meal is collected by the bishop .,a bishop smelled a meal .,a meal was smelled by a bishop .
the bishop collects the meal .,the meal is collected by the bishop .,a bishop smelled a meal .,a meal was smelled by a bishop .
the bishop collects the meal .,the meal is collected by the bishop .,a bishop smelled a meal .,a meal was smelled by a bishop .
the bishop prepares the meal .,the meal is prepared by the bishop .,a bishop smelled a meal .,a meal was smelled by a bishop .
the bishop collects the meal .,the meal is collected by the bishop .,a bishop smelled a meal .,a meal was smelled by a bishop .
the bishop prepares the meal .,the meal is prepared by the bishop .,a bishop smelled a meal .,a meal was smelled by a bishop .
the bishop prepares the meal .,the meal is prepared by the bishop .,a bishop smelled a meal .,a meal was smelled by a bishop .
the bishop collects the meal .,the meal is collected by the bishop .,a bishop smelled a meal .,a meal was smelled by a bishop .
the bishop prepares the meal .,the meal is prepared by the bishop .,a bishop smelled a meal .,a meal was smelled by a bishop .
the bishop prepares the meal .,the meal is prepared by the bishop .,a bishop smelled a meal .,a meal was smelled by a bishop .
the writer breaks the flower .,the flower is broken by the writer .,a writer left a flower .,a flower was left by a writer .
the writer breaks the flower .,the flower is broken by the writer .,a writer left a flower .,a flower was left by a writer .
the writer wraps the flower .,the flower is wrapped by the writer .,a writer left a flower .,a flower was left by a writer .
the writer wraps the flower .,the flower is wrapped by the writer .,a writer left a flower .,a flower was left by a writer .
the writer accepts the flower .,the flower is accepted by the writer .,a writer left a flower .,a flower was left by a writer .
the writer wraps the flower .,the flower is wrapped by the writer .,a writer left a flower .,a flower was left by a writer .
the writer breaks the flower .,the flower is broken by the writer .,a writer left a flower .,a flower was left by a writer .
the writer wraps the flower .,the flower is wrapped by the writer .,a writer left a flower .,a flower was left by a writer .
the writer wraps the flower .,the flower is wrapped by the writer .,a writer left a flower .,a flower was left by a writer .
the writer wraps the flower .,the flower is wrapped by the writer .,a writer left a flower .,a flower was left by a writer .
a bishop asked a business .,a business was asked by a bishop .,the bishop bothers the business .,the business is bothered by the bishop .
a bishop chased a business .,a business was chased by a bishop .,the bishop bothers the business .,the business is bothered by the bishop .
a bishop forgave a business .,a business was forgiven by a bishop .,the bishop bothers the business .,the business is bothered by the bishop .
a bishop joined a business .,a business was joined by a bishop .,the bishop bothers the business .,the business is bothered by the bishop .
a bishop asked a business .,a business was asked by a bishop .,the bishop bothers the business .,the business is bothered by the bishop .
a bishop followed a business .,a business was followed by a bishop .,the bishop bothers the business .,the business is bothered by the bishop .
a bishop chased a business .,a business was chased by a bishop .,the bishop bothers the business .,the business is bothered by the bishop .
a bishop hurt a business .,a business was hurt by a bishop .,the bishop bothers the business .,the business is bothered by the bishop .
a bishop hurt a business .,a business was hurt by a bishop .,the bishop bothers the business .,the business is bothered by the bishop .
a bishop asked a business .,a business was asked by a bishop .,the bishop bothers the business .,the business is bothered by the bishop .
the buddy raised the chocolate .,the chocolate was raised by the buddy .,a buddy forgets a chocolate .,a chocolate is forgotten by a buddy .
the buddy described the chocolate .,the chocolate was described by the buddy .,a buddy forgets a chocolate .,a chocolate is forgotten by a buddy .
the buddy carried the chocolate .,the chocolate was carried by the buddy .,a buddy forgets a chocolate .,a chocolate is forgotten by a buddy .
the buddy selected the chocolate .,the chocolate was selected by the buddy .,a buddy forgets a chocolate .,a chocolate is forgotten by a buddy .
the buddy destroyed the chocolate .,the chocolate was destroyed by the buddy .,a buddy forgets a chocolate .,a chocolate is forgotten by a buddy .
the buddy described the chocolate .,the chocolate was described by the buddy .,a buddy forgets a chocolate .,a chocolate is forgotten by a buddy .
the buddy carried the chocolate .,the chocolate was carried by the buddy .,a buddy forgets a chocolate .,a chocolate is forgotten by a buddy .
the buddy raised the chocolate .,the chocolate was raised by the buddy .,a buddy forgets a chocolate .,a chocolate is forgotten by a buddy .
the buddy grabbed the chocolate .,the chocolate was grabbed by the buddy .,a buddy forgets a chocolate .,a chocolate is forgotten by a buddy .
the buddy grabbed the chocolate .,the chocolate was grabbed by the buddy .,a buddy forgets a chocolate .,a chocolate is forgotten by a buddy .
the woman breaks the plate .,the plate is broken by the woman .,a woman removed a plate .,a plate was removed by a woman .
the woman breaks the plate .,the plate is broken by the woman .,a woman removed a plate .,a plate was removed by a woman .
the woman accepts the plate .,the plate is accepted by the woman .,a woman removed a plate .,a plate was removed by a woman .
the woman breaks the plate .,the plate is broken by the woman .,a woman removed a plate .,a plate was removed by a woman .
the woman accepts the plate .,the plate is accepted by the woman .,a woman removed a plate .,a plate was removed by a woman .
the woman wraps the plate .,the plate is wrapped by the woman .,a woman removed a plate .,a plate was removed by a woman .
the woman wraps the plate .,the plate is wrapped by the woman .,a woman removed a plate .,a plate was removed by a woman .
the woman breaks the plate .,the plate is broken by the woman .,a woman removed a plate .,a plate was removed by a woman .
the woman breaks the plate .,the plate is broken by the woman .,a woman removed a plate .,a plate was removed by a woman .
the woman breaks the plate .,the plate is broken by the woman .,a woman removed a plate .,a plate was removed by a woman .
the colonel bothers the mother .,the mother is bothered by the colonel .,a colonel hurt a mother .,a mother was hurt by a colonel .
the colonel chases the mother .,the mother is chased by the colonel .,a colonel hurt a mother .,a mother was hurt by a colonel .
the colonel judges the mother .,the mother is judged by the colonel .,a colonel hurt a mother .,a mother was hurt by a colonel .
the colonel joins the mother .,the mother is joined by the colonel .,a colonel hurt a mother .,a mother was hurt by a colonel .
the colonel judges the mother .,the mother is judged by the colonel .,a colonel hurt a mother .,a mother was hurt by a colonel .
the colonel chases the mother .,the mother is chased by the colonel .,a colonel hurt a mother .,a mother was hurt by a colonel .
the colonel chases the mother .,the mother is chased by the colonel .,a colonel hurt a mother .,a mother was hurt by a colonel .
the colonel chases the mother .,the mother is chased by the colonel .,a colonel hurt a mother .,a mother was hurt by a colonel .
the colonel forgives the mother .,the mother is forgiven by the colonel .,a colonel hurt a mother .,a mother was hurt by a colonel .
the colonel forgives the mother .,the mother is forgiven by the colonel .,a colonel hurt a mother .,a mother was hurt by a colonel .
the employer judges the actor .,the actor is judged by the employer .,an employer asked an actor .,an actor was asked by an employer .
the employer joins the actor .,the actor is joined by the employer .,an employer asked an actor .,an actor was asked by an employer .
the employer joins the actor .,the actor is joined by the employer .,an employer asked an actor .,an actor was asked by an employer .
the employer bothers the actor .,the actor is bothered by the employer .,an employer asked an actor .,an actor was asked by an employer .
the employer forgives the actor .,the actor is forgiven by the employer .,an employer asked an actor .,an actor was asked by an employer .
the employer forgives the actor .,the actor is forgiven by the employer .,an employer asked an actor .,an actor was asked by an employer .
the employer joins the actor .,the actor is joined by the employer .,an employer asked an actor .,an actor was asked by an employer .
the employer forgives the actor .,the actor is forgiven by the employer .,an employer asked an actor .,an actor was asked by an employer .
the employer follows the actor .,the actor is followed by the employer .,an employer asked an actor .,an actor was asked by an employer .
the employer joins the actor .,the actor is joined by the employer .,an employer asked an actor .,an actor was asked by an employer .
the lady joins the business .,the business is joined by the lady .,a lady forgave a business .,a business was forgiven by a lady .
the lady hurts the business .,the business is hurt by the lady .,a lady forgave a business .,a business was forgiven by a lady .
the lady judges the business .,the business is judged by the lady .,a lady forgave a business .,a business was forgiven by a lady .
the lady asks the business .,the business is asked by the lady .,a lady forgave a business .,a business was forgiven by a lady .
the lady follows the business .,the business is followed by the lady .,a lady forgave a business .,a business was forgiven by a lady .
the lady bothers the business .,the business is bothered by the lady .,a lady forgave a business .,a business was forgiven by a lady .
the lady hurts the business .,the business is hurt by the lady .,a lady forgave a business .,a business was forgiven by a lady .
the lady asks the business .,the business is asked by the lady .,a lady forgave a business .,a business was forgiven by a lady .
the lady asks the business .,the business is asked by the lady .,a lady forgave a business .,a business was forgiven by a lady .
the lady hurts the business .,the business is hurt by the lady .,a lady forgave a business .,a business was forgiven by a lady .
the adult carries the instrument .,the instrument is carried by the adult .,an adult raised an instrument .,an instrument was raised by an adult .
the adult selects the instrument .,the instrument is selected by the adult .,an adult raised an instrument .,an instrument was raised by an adult .
the adult carries the instrument .,the instrument is carried by the adult .,an adult raised an instrument .,an instrument was raised by an adult .
the adult describes the instrument .,the instrument is described by the adult .,an adult raised an instrument .,an instrument was raised by an adult .
the adult destroys the instrument .,the instrument is destroyed by the adult .,an adult raised an instrument .,an instrument was raised by an adult .
the adult forgets the instrument .,the instrument is forgotten by the adult .,an adult raised an instrument .,an instrument was raised by an adult .
the adult selects the instrument .,the instrument is selected by the adult .,an adult raised an instrument .,an instrument was raised by an adult .
the adult forgets the instrument .,the instrument is forgotten by the adult .,an adult raised an instrument .,an instrument was raised by an adult .
the adult carries the instrument .,the instrument is carried by the adult .,an adult raised an instrument .,an instrument was raised by an adult .
the adult carries the instrument .,the instrument is carried by the adult .,an adult raised an instrument .,an instrument was raised by an adult .
an army purchases a meal .,a meal is purchased by an army .,the army kept the meal .,the meal was kept by the army .
an army purchases a meal .,a meal is purchased by an army .,the army kept the meal .,the meal was kept by the army .
an army purchases a meal .,a meal is purchased by an army .,the army kept the meal .,the meal was kept by the army .
an army wants a meal .,a meal is wanted by an army .,the army kept the meal .,the meal was kept by the army .
an army purchases a meal .,a meal is purchased by an army .,the army kept the meal .,the meal was kept by the army .
an army purchases a meal .,a meal is purchased by an army .,the army kept the meal .,the meal was kept by the army .
an army purchases a meal .,a meal is purchased by an army .,the army kept the meal .,the meal was kept by the army .
an army purchases a meal .,a meal is purchased by an army .,the army kept the meal .,the meal was kept by the army .
an army wants a meal .,a meal is wanted by an army .,the army kept the meal .,the meal was kept by the army .
an army purchases a meal .,a meal is purchased by an army .,the army kept the meal .,the meal was kept by the army .
a champion grabbed a tea .,a tea was grabbed by a champion .,the champion selects the tea .,the tea is selected by the champion .
a champion grabbed a tea .,a tea was grabbed by a champion .,the champion selects the tea .,the tea is selected by the champion .
a champion discovered a tea .,a tea was discovered by a champion .,the champion selects the tea .,the tea is selected by the champion .
a champion carried a tea .,a tea was carried by a champion .,the champion selects the tea .,the tea is selected by the champion .
a champion raised a tea .,a tea was raised by a champion .,the champion selects the tea .,the tea is selected by the champion .
a champion grabbed a tea .,a tea was grabbed by a champion .,the champion selects the tea .,the tea is selected by the champion .
a champion raised a tea .,a tea was raised by a champion .,the champion selects the tea .,the tea is selected by the champion .
a champion grabbed a tea .,a tea was grabbed by a champion .,the champion selects the tea .,the tea is selected by the champion .
a champion forgot a tea .,a tea was forgotten by a champion .,the champion selects the tea .,the tea is selected by the champion .
a champion discovered a tea .,a tea was discovered by a champion .,the champion selects the tea .,the tea is selected by the champion .
the actress struck the student .,the student was struck by the actress .,an actress understands a student .,a student is understood by an actress .
the actress struck the student .,the student was struck by the actress .,an actress understands a student .,a student is understood by an actress .
the actress struck the student .,the student was struck by the actress .,an actress understands a student .,a student is understood by an actress .
the actress beat the student .,the student was beaten by the actress .,an actress understands a student .,a student is understood by an actress .
the actress killed the student .,the student was killed by the actress .,an actress understands a student .,a student is understood by an actress .
the actress surprised the student .,the student was surprised by the actress .,an actress understands a student .,a student is understood by an actress .
the actress embraced the student .,the student was embraced by the actress .,an actress understands a student .,a student is understood by an actress .
the actress struck the student .,the student was struck by the actress .,an actress understands a student .,a student is understood by an actress .
the actress embraced the student .,the student was embraced by the actress .,an actress understands a student .,a student is understood by an actress .
the actress hurried the student .,the student was hurried by the actress .,an actress understands a student .,a student is understood by an actress .
a wife hurt an administration .,an administration was hurt by a wife .,the wife forgives the administration .,the administration is forgiven by the wife .
a wife hurt an administration .,an administration was hurt by a wife .,the wife forgives the administration .,the administration is forgiven by the wife .
a wife followed an administration .,an administration was followed by a wife .,the wife forgives the administration .,the administration is forgiven by the wife .
a wife judged an administration .,an administration was judged by a wife .,the wife forgives the administration .,the administration is forgiven by the wife .
a wife followed an administration .,an administration was followed by a wife .,the wife forgives the administration .,the administration is forgiven by the wife .
a wife chased an administration .,an administration was chased by a wife .,the wife forgives the administration .,the administration is forgiven by the wife .
a wife hurt an administration .,an administration was hurt by a wife .,the wife forgives the administration .,the administration is forgiven by the wife .
a wife chased an administration .,an administration was chased by a wife .,the wife forgives the administration .,the administration is forgiven by the wife .
a wife joined an administration .,an administration was joined by a wife .,the wife forgives the administration .,the administration is forgiven by the wife .
a wife asked an administration .,an administration was asked by a wife .,the wife forgives the administration .,the administration is forgiven by the wife .
a winner selected a cup .,a cup was selected by a winner .,the winner destroys the cup .,the cup is destroyed by the winner .
a winner raised a cup .,a cup was raised by a winner .,the winner destroys the cup .,the cup is destroyed by the winner .
a winner selected a cup .,a cup was selected by a winner .,the winner destroys the cup .,the cup is destroyed by the winner .
a winner raised a cup .,a cup was raised by a winner .,the winner destroys the cup .,the cup is destroyed by the winner .
a winner selected a cup .,a cup was selected by a winner .,the winner destroys the cup .,the cup is destroyed by the winner .
a winner carried a cup .,a cup was carried by a winner .,the winner destroys the cup .,the cup is destroyed by the winner .
a winner caught a cup .,a cup was caught by a winner .,the winner destroys the cup .,the cup is destroyed by the winner .
a winner forgot a cup .,a cup was forgotten by a winner .,the winner destroys the cup .,the cup is destroyed by the winner .
a winner discovered a cup .,a cup was discovered by a winner .,the winner destroys the cup .,the cup is destroyed by the winner .
a winner discovered a cup .,a cup was discovered by a winner .,the winner destroys the cup .,the cup is destroyed by the winner .
a teacher strikes a priest .,a priest is struck by a teacher .,the teacher kissed the priest .,the priest was kissed by the teacher .
a teacher punches a priest .,a priest is punched by a teacher .,the teacher kissed the priest .,the priest was kissed by the teacher .
a teacher strikes a priest .,a priest is struck by a teacher .,the teacher kissed the priest .,the priest was kissed by the teacher .
a teacher surprises a priest .,a priest is surprised by a teacher .,the teacher kissed the priest .,the priest was kissed by the teacher .
a teacher comforts a priest .,a priest is comforted by a teacher .,the teacher kissed the priest .,the priest was kissed by the teacher .
a teacher beats a priest .,a priest is beaten by a teacher .,the teacher kissed the priest .,the priest was kissed by the teacher .
a teacher punches a priest .,a priest is punched by a teacher .,the teacher kissed the priest .,the priest was kissed by the teacher .
a teacher beats a priest .,a priest is beaten by a teacher .,the teacher kissed the priest .,the priest was kissed by the teacher .
a teacher strikes a priest .,a priest is struck by a teacher .,the teacher kissed the priest .,the priest was kissed by the teacher .
a teacher surprises a priest .,a priest is surprised by a teacher .,the teacher kissed the priest .,the priest was kissed by the teacher .
the hero washed the card .,the card was washed by the hero .,a hero drags a card .,a card is dragged by a hero .
the hero washed the card .,the card was washed by the hero .,a hero drags a card .,a card is dragged by a hero .
the hero washed the card .,the card was washed by the hero .,a hero drags a card .,a card is dragged by a hero .
the hero washed the card .,the card was washed by the hero .,a hero drags a card .,a card is dragged by a hero .
the hero washed the card .,the card was washed by the hero .,a hero drags a card .,a card is dragged by a hero .
the hero washed the card .,the card was washed by the hero .,a hero drags a card .,a card is dragged by a hero .
the hero washed the card .,the card was washed by the hero .,a hero drags a card .,a card is dragged by a hero .
the hero washed the card .,the card was washed by the hero .,a hero drags a card .,a card is dragged by a hero .
the hero washed the card .,the card was washed by the hero .,a hero drags a card .,a card is dragged by a hero .
the hero washed the card .,the card was washed by the hero .,a hero drags a card .,a card is dragged by a hero .
a winner collected a salad .,a salad was collected by a winner .,the winner smells the salad .,the salad is smelled by the winner .
a winner collected a salad .,a salad was collected by a winner .,the winner smells the salad .,the salad is smelled by the winner .
a winner prepared a salad .,a salad was prepared by a winner .,the winner smells the salad .,the salad is smelled by the winner .
a winner collected a salad .,a salad was collected by a winner .,the winner smells the salad .,the salad is smelled by the winner .
a winner collected a salad .,a salad was collected by a winner .,the winner smells the salad .,the salad is smelled by the winner .
a winner prepared a salad .,a salad was prepared by a winner .,the winner smells the salad .,the salad is smelled by the winner .
a winner collected a salad .,a salad was collected by a winner .,the winner smells the salad .,the salad is smelled by the winner .
a winner prepared a salad .,a salad was prepared by a winner .,the winner smells the salad .,the salad is smelled by the winner .
a winner prepared a salad .,a salad was prepared by a winner .,the winner smells the salad .,the salad is smelled by the winner .
a winner collected a salad .,a salad was collected by a winner .,the winner smells the salad .,the salad is smelled by the winner .
a wife selects a pot .,a pot is selected by a wife .,the wife described the pot .,the pot was described by the wife .
a wife catches a pot .,a pot is caught by a wife .,the wife described the pot .,the pot was described by the wife .
a wife selects a pot .,a pot is selected by a wife .,the wife described the pot .,the pot was described by the wife .
a wife raises a pot .,a pot is raised by a wife .,the wife described the pot .,the pot was described by the wife .
a wife destroys a pot .,a pot is destroyed by a wife .,the wife described the pot .,the pot was described by the wife .
a wife grabs a pot .,a pot is grabbed by a wife .,the wife described the pot .,the pot was described by the wife .
a wife grabs a pot .,a pot is grabbed by a wife .,the wife described the pot .,the pot was described by the wife .
a wife destroys a pot .,a pot is destroyed by a wife .,the wife described the pot .,the pot was described by the wife .
a wife forgets a pot .,a pot is forgotten by a wife .,the wife described the pot .,the pot was described by the wife .
a wife raises a pot .,a pot is raised by a wife .,the wife described the pot .,the pot was described by the wife .
the candidate dragged the jacket .,the jacket was dragged by the candidate .,a candidate washes a jacket .,a jacket is washed by a candidate .
the candidate dragged the jacket .,the jacket was dragged by the candidate .,a candidate washes a jacket .,a jacket is washed by a candidate .
the candidate dragged the jacket .,the jacket was dragged by the candidate .,a candidate washes a jacket .,a jacket is washed by a candidate .
the candidate dragged the jacket .,the jacket was dragged by the candidate .,a candidate washes a jacket .,a jacket is washed by a candidate .
the candidate dragged the jacket .,the jacket was dragged by the candidate .,a candidate washes a jacket .,a jacket is washed by a candidate .
the candidate dragged the jacket .,the jacket was dragged by the candidate .,a candidate washes a jacket .,a jacket is washed by a candidate .
the candidate dragged the jacket .,the jacket was dragged by the candidate .,a candidate washes a jacket .,a jacket is washed by a candidate .
the candidate dragged the jacket .,the jacket was dragged by the candidate .,a candidate washes a jacket .,a jacket is washed by a candidate .
the candidate dragged the jacket .,the jacket was dragged by the candidate .,a candidate washes a jacket .,a jacket is washed by a candidate .
the candidate dragged the jacket .,the jacket was dragged by the candidate .,a candidate washes a jacket .,a jacket is washed by a candidate .
a winner embraces a friend .,a friend is embraced by a winner .,the winner killed the friend .,the friend was killed by the winner .
a winner hurries a friend .,a friend is hurried by a winner .,the winner killed the friend .,the friend was killed by the winner .
a winner hurries a friend .,a friend is hurried by a winner .,the winner killed the friend .,the friend was killed by the winner .
a winner strikes a friend .,a friend is struck by a winner .,the winner killed the friend .,the friend was killed by the winner .
a winner punches a friend .,a friend is punched by a winner .,the winner killed the friend .,the friend was killed by the winner .
a winner punches a friend .,a friend is punched by a winner .,the winner killed the friend .,the friend was killed by the winner .
a winner understands a friend .,a friend is understood by a winner .,the winner killed the friend .,the friend was killed by the winner .
a winner surprises a friend .,a friend is surprised by a winner .,the winner killed the friend .,the friend was killed by the winner .
a winner teaches a friend .,a friend is taught by a winner .,the winner killed the friend .,the friend was killed by the winner .
a winner embraces a friend .,a friend is embraced by a winner .,the winner killed the friend .,the friend was killed by the winner .
a cousin raised a candy .,a candy was raised by a cousin .,the cousin forgets the candy .,the candy is forgotten by the cousin .
a cousin raised a candy .,a candy was raised by a cousin .,the cousin forgets the candy .,the candy is forgotten by the cousin .
a cousin caught a candy .,a candy was caught by a cousin .,the cousin forgets the candy .,the candy is forgotten by the cousin .
a cousin destroyed a candy .,a candy was destroyed by a cousin .,the cousin forgets the candy .,the candy is forgotten by the cousin .
a cousin carried a candy .,a candy was carried by a cousin .,the cousin forgets the candy .,the candy is forgotten by the cousin .
a cousin discovered a candy .,a candy was discovered by a cousin .,the cousin forgets the candy .,the candy is forgotten by the cousin .
a cousin grabbed a candy .,a candy was grabbed by a cousin .,the cousin forgets the candy .,the candy is forgotten by the cousin .
a cousin destroyed a candy .,a candy was destroyed by a cousin .,the cousin forgets the candy .,the candy is forgotten by the cousin .
a cousin discovered a candy .,a candy was discovered by a cousin .,the cousin forgets the candy .,the candy is forgotten by the cousin .
a cousin selected a candy .,a candy was selected by a cousin .,the cousin forgets the candy .,the candy is forgotten by the cousin .
a hero follows a corporation .,a corporation is followed by a hero .,the hero joined the corporation .,the corporation was joined by the hero .
a hero bothers a corporation .,a corporation is bothered by a hero .,the hero joined the corporation .,the corporation was joined by the hero .
a hero follows a corporation .,a corporation is followed by a hero .,the hero joined the corporation .,the corporation was joined by the hero .
a hero judges a corporation .,a corporation is judged by a hero .,the hero joined the corporation .,the corporation was joined by the hero .
a hero follows a corporation .,a corporation is followed by a hero .,the hero joined the corporation .,the corporation was joined by the hero .
a hero forgives a corporation .,a corporation is forgiven by a hero .,the hero joined the corporation .,the corporation was joined by the hero .
a hero forgives a corporation .,a corporation is forgiven by a hero .,the hero joined the corporation .,the corporation was joined by the hero .
a hero forgives a corporation .,a corporation is forgiven by a hero .,the hero joined the corporation .,the corporation was joined by the hero .
a hero follows a corporation .,a corporation is followed by a hero .,the hero joined the corporation .,the corporation was joined by the hero .
a hero hurts a corporation .,a corporation is hurt by a hero .,the hero joined the corporation .,the corporation was joined by the hero .
an opponent kept a computer .,a computer was kept by an opponent .,the opponent purchases the computer .,the computer is purchased by the opponent .
an opponent wanted a computer .,a computer was wanted by an opponent .,the opponent purchases the computer .,the computer is purchased by the opponent .
an opponent wanted a computer .,a computer was wanted by an opponent .,the opponent purchases the computer .,the computer is purchased by the opponent .
an opponent wanted a computer .,a computer was wanted by an opponent .,the opponent purchases the computer .,the computer is purchased by the opponent .
an opponent kept a computer .,a computer was kept by an opponent .,the opponent purchases the computer .,the computer is purchased by the opponent .
an opponent wanted a computer .,a computer was wanted by an opponent .,the opponent purchases the computer .,the computer is purchased by the opponent .
an opponent wanted a computer .,a computer was wanted by an opponent .,the opponent purchases the computer .,the computer is purchased by the opponent .
an opponent kept a computer .,a computer was kept by an opponent .,the opponent purchases the computer .,the computer is purchased by the opponent .
an opponent kept a computer .,a computer was kept by an opponent .,the opponent purchases the computer .,the computer is purchased by the opponent .
an opponent kept a computer .,a computer was kept by an opponent .,the opponent purchases the computer .,the computer is purchased by the opponent .
a corporation wanted a beer .,a beer was wanted by a corporation .,the corporation keeps the beer .,the beer is kept by the corporation .
a corporation wanted a beer .,a beer was wanted by a corporation .,the corporation keeps the beer .,the beer is kept by the corporation .
a corporation purchased a beer .,a beer was purchased by a corporation .,the corporation keeps the beer .,the beer is kept by the corporation .
a corporation wanted a beer .,a beer was wanted by a corporation .,the corporation keeps the beer .,the beer is kept by the corporation .
a corporation purchased a beer .,a beer was purchased by a corporation .,the corporation keeps the beer .,the beer is kept by the corporation .
a corporation wanted a beer .,a beer was wanted by a corporation .,the corporation keeps the beer .,the beer is kept by the corporation .
a corporation purchased a beer .,a beer was purchased by a corporation .,the corporation keeps the beer .,the beer is kept by the corporation .
a corporation purchased a beer .,a beer was purchased by a corporation .,the corporation keeps the beer .,the beer is kept by the corporation .
a corporation purchased a beer .,a beer was purchased by a corporation .,the corporation keeps the beer .,the beer is kept by the corporation .
a corporation purchased a beer .,a beer was purchased by a corporation .,the corporation keeps the beer .,the beer is kept by the corporation .
the nurse hurts the army .,the army is hurt by the nurse .,a nurse asked an army .,an army was asked by a nurse .
the nurse follows the army .,the army is followed by the nurse .,a nurse asked an army .,an army was asked by a nurse .
the nurse bothers the army .,the army is bothered by the nurse .,a nurse asked an army .,an army was asked by a nurse .
the nurse bothers the army .,the army is bothered by the nurse .,a nurse asked an army .,an army was asked by a nurse .
the nurse forgives the army .,the army is forgiven by the nurse .,a nurse asked an army .,an army was asked by a nurse .
the nurse follows the army .,the army is followed by the nurse .,a nurse asked an army .,an army was asked by a nurse .
the nurse bothers the army .,the army is bothered by the nurse .,a nurse asked an army .,an army was asked by a nurse .
the nurse chases the army .,the army is chased by the nurse .,a nurse asked an army .,an army was asked by a nurse .
the nurse follows the army .,the army is followed by the nurse .,a nurse asked an army .,an army was asked by a nurse .
the nurse chases the army .,the army is chased by the nurse .,a nurse asked an army .,an army was asked by a nurse .
a daughter chased a club .,a club was chased by a daughter .,the daughter joins the club .,the club is joined by the daughter .
a daughter followed a club .,a club was followed by a daughter .,the daughter joins the club .,the club is joined by the daughter .
a daughter forgave a club .,a club was forgiven by a daughter .,the daughter joins the club .,the club is joined by the daughter .
a daughter asked a club .,a club was asked by a daughter .,the daughter joins the club .,the club is joined by the daughter .
a daughter followed a club .,a club was followed by a daughter .,the daughter joins the club .,the club is joined by the daughter .
a daughter bothered a club .,a club was bothered by a daughter .,the daughter joins the club .,the club is joined by the daughter .
a daughter hurt a club .,a club was hurt by a daughter .,the daughter joins the club .,the club is joined by the daughter .
a daughter bothered a club .,a club was bothered by a daughter .,the daughter joins the club .,the club is joined by the daughter .
a daughter hurt a club .,a club was hurt by a daughter .,the daughter joins the club .,the club is joined by the daughter .
a daughter hurt a club .,a club was hurt by a daughter .,the daughter joins the club .,the club is joined by the daughter .
the adult forgets the bowl .,the bowl is forgotten by the adult .,an adult raised a bowl .,a bowl was raised by an adult .
the adult discovers the bowl .,the bowl is discovered by the adult .,an adult raised a bowl .,a bowl was raised by an adult .
the adult discovers the bowl .,the bowl is discovered by the adult .,an adult raised a bowl .,a bowl was raised by an adult .
the adult forgets the bowl .,the bowl is forgotten by the adult .,an adult raised a bowl .,a bowl was raised by an adult .
the adult carries the bowl .,the bowl is carried by the adult .,an adult raised a bowl .,a bowl was raised by an adult .
the adult destroys the bowl .,the bowl is destroyed by the adult .,an adult raised a bowl .,a bowl was raised by an adult .
the adult discovers the bowl .,the bowl is discovered by the adult .,an adult raised a bowl .,a bowl was raised by an adult .
the adult catches the bowl .,the bowl is caught by the adult .,an adult raised a bowl .,a bowl was raised by an adult .
the adult discovers the bowl .,the bowl is discovered by the adult .,an adult raised a bowl .,a bowl was raised by an adult .
the adult grabs the bowl .,the bowl is grabbed by the adult .,an adult raised a bowl .,a bowl was raised by an adult .
a buddy understood a sheriff .,a sheriff was understood by a buddy .,the buddy beats the sheriff .,the sheriff is beaten by the buddy .
