pa, pp, ta, tp
a juice leaves a band .,a band is left by a juice .,the child forgave the parent .,the parent was forgiven by the child .
a beer breaks a coffee .,a coffee is broken by a beer .,the child forgave the parent .,the parent was forgiven by the child .
a glass embraces a brother .,a brother is embraced by a glass .,the child forgave the parent .,the parent was forgiven by the child .
a log strikes a priest .,a priest is struck by a log .,the child forgave the parent .,the parent was forgiven by the child .
a coffee kisses a cup .,a cup is kissed by a coffee .,the child forgave the parent .,the parent was forgiven by the child .
a flower drags a business .,a business is dragged by a flower .,the lawyer ate the salad .,the salad was eaten by the lawyer .
a card teaches a secretary .,a secretary is taught by a card .,the lawyer ate the salad .,the salad was eaten by the lawyer .
an anchor breaks a father .,a father is broken by an anchor .,the lawyer ate the salad .,the salad was eaten by the lawyer .
a beer chases a jacket .,a jacket is chased by a beer .,the lawyer ate the salad .,the salad was eaten by the lawyer .
a newspaper teaches a professor .,a professor is taught by a newspaper .,the lawyer ate the salad .,the salad was eaten by the lawyer .
a coffee wants a business .,a business is wanted by a coffee .,the lawyer ate the salad .,the salad was eaten by the lawyer .
a bell removes a student .,a student is removed by a bell .,the lawyer ate the salad .,the salad was eaten by the lawyer .
an engine catches a box .,a box is caught by an engine .,the lawyer ate the salad .,the salad was eaten by the lawyer .
a knife chases a bag .,a bag is chased by a knife .,the lawyer ate the salad .,the salad was eaten by the lawyer .
a television catches a corporation .,a corporation is caught by a television .,the lawyer ate the salad .,the salad was eaten by the lawyer .
a book helped a cop .,a cop was helped by a book .,the winner washes the pot .,the pot is washed by the winner .
a key wanted a log .,a log was wanted by a key .,the winner washes the pot .,the pot is washed by the winner .
a coffee kept a lady .,a lady was kept by a coffee .,the winner washes the pot .,the pot is washed by the winner .
a chocolate comforted a colonel .,a colonel was comforted by a chocolate .,the winner washes the pot .,the pot is washed by the winner .
a book helped a priest .,a priest was helped by a book .,the winner washes the pot .,the pot is washed by the winner .
a button comforted a mayor .,a mayor was comforted by a button .,the winner washes the pot .,the pot is washed by the winner .
a bottle described a student .,a student was described by a bottle .,the winner washes the pot .,the pot is washed by the winner .
a pie raised an actor .,an actor was raised by a pie .,the winner washes the pot .,the pot is washed by the winner .
a glass killed a son .,a son was killed by a glass .,the winner washes the pot .,the pot is washed by the winner .
an anchor bothered a physician .,a physician was bothered by an anchor .,the winner washes the pot .,the pot is washed by the winner .
a gun kills a guy .,a guy is killed by a gun .,the buddy chased the club .,the club was chased by the buddy .
a coat raises an instrument .,an instrument is raised by a coat .,the buddy chased the club .,the club was chased by the buddy .
a cheese asks a minister .,a minister is asked by a cheese .,the buddy chased the club .,the club was chased by the buddy .
a log eats an author .,an author is eaten by a log .,the buddy chased the club .,the club was chased by the buddy .
a cup washes a kid .,a kid is washed by a cup .,the buddy chased the club .,the club was chased by the buddy .
an iron removes a brother .,a brother is removed by an iron .,the buddy chased the club .,the club was chased by the buddy .
a gun punches a box .,a box is punched by a gun .,the buddy chased the club .,the club was chased by the buddy .
a beer raises a secretary .,a secretary is raised by a beer .,the buddy chased the club .,the club was chased by the buddy .
a machine purchases an engine .,an engine is purchased by a machine .,the buddy chased the club .,the club was chased by the buddy .
a glass comforts a beer .,a beer is comforted by a glass .,the buddy chased the club .,the club was chased by the buddy .
the guitar hurries the parent .,the parent is hurried by the guitar .,a president washed a card .,a card was washed by a president .
the hat drinks the key .,the key is drunk by the hat .,a president washed a card .,a card was washed by a president .
the knife tastes the cheese .,the cheese is tasted by the knife .,a president washed a card .,a card was washed by a president .
the candy prepares the beer .,the beer is prepared by the candy .,a president washed a card .,a card was washed by a president .
the flower understands the wire .,the wire is understood by the flower .,a president washed a card .,a card was washed by a president .
the bottle forgives the partner .,the partner is forgiven by the bottle .,a president washed a card .,a card was washed by a president .
the salad hurts the friend .,the friend is hurt by the salad .,a president washed a card .,a card was washed by a president .
the book surprises the wife .,the wife is surprised by the book .,a president washed a card .,a card was washed by a president .
the book leads the scientist .,the scientist is led by the book .,a president washed a card .,a card was washed by a president .
the computer follows the colonel .,the colonel is followed by the computer .,a president washed a card .,a card was washed by a president .
the glass kept the writer .,the writer was kept by the glass .,a boy embraces a daughter .,a daughter is embraced by a boy .
the knife purchased the beer .,the beer was purchased by the knife .,a boy embraces a daughter .,a daughter is embraced by a boy .
the knife taught the buddy .,the buddy was taught by the knife .,a boy embraces a daughter .,a daughter is embraced by a boy .
the book destroyed the card .,the card was destroyed by the book .,a boy embraces a daughter .,a daughter is embraced by a boy .
the salad destroyed the physician .,the physician was destroyed by the salad .,a boy embraces a daughter .,a daughter is embraced by a boy .
the guitar punched the cheese .,the cheese was punched by the guitar .,a boy embraces a daughter .,a daughter is embraced by a boy .
the engine kept the writer .,the writer was kept by the engine .,a boy embraces a daughter .,a daughter is embraced by a boy .
the cheese chased the bell .,the bell was chased by the cheese .,a boy embraces a daughter .,a daughter is embraced by a boy .
the tea beat the singer .,the singer was beaten by the tea .,a boy embraces a daughter .,a daughter is embraced by a boy .
the bell surprised the chocolate .,the chocolate was surprised by the bell .,a boy embraces a daughter .,a daughter is embraced by a boy .
the log follows the daughter .,the daughter is followed by the log .,a candidate protected a partner .,a partner was protected by a candidate .
the box grabs the camera .,the camera is grabbed by the box .,a candidate protected a partner .,a partner was protected by a candidate .
the newspaper removes the minister .,the minister is removed by the newspaper .,a candidate protected a partner .,a partner was protected by a candidate .
the glass hurries the mayor .,the mayor is hurried by the glass .,a candidate protected a partner .,a partner was protected by a candidate .
the crystal hurries the ball .,the ball is hurried by the crystal .,a candidate protected a partner .,a partner was protected by a candidate .
the button catches the priest .,the priest is caught by the button .,a candidate protected a partner .,a partner was protected by a candidate .
the chicken asks the machine .,the machine is asked by the chicken .,a candidate protected a partner .,a partner was protected by a candidate .
the bell kisses the cousin .,the cousin is kissed by the bell .,a candidate protected a partner .,a partner was protected by a candidate .
the coffee breaks the actor .,the actor is broken by the coffee .,a candidate protected a partner .,a partner was protected by a candidate .
the tea selects the student .,the student is selected by the tea .,a candidate protected a partner .,a partner was protected by a candidate .
the ball teaches the cheese .,the cheese is taught by the ball .,a bishop selected a meal .,a meal was selected by a bishop .
the bag smells the actor .,the actor is smelled by the bag .,a bishop selected a meal .,a meal was selected by a bishop .
the jacket surprises the lawyer .,the lawyer is surprised by the jacket .,a bishop selected a meal .,a meal was selected by a bishop .
the iron keeps the ball .,the ball is kept by the iron .,a bishop selected a meal .,a meal was selected by a bishop .
the bottle grabs the father .,the father is grabbed by the bottle .,a bishop selected a meal .,a meal was selected by a bishop .
the crystal embraces the chief .,the chief is embraced by the crystal .,a bishop selected a meal .,a meal was selected by a bishop .
the pie washes the log .,the log is washed by the pie .,a bishop selected a meal .,a meal was selected by a bishop .
the glass bothers the coat .,the coat is bothered by the glass .,a bishop selected a meal .,a meal was selected by a bishop .
the iron keeps the guy .,the guy is kept by the iron .,a bishop selected a meal .,a meal was selected by a bishop .
the salad leads the man .,the man is led by the salad .,a bishop selected a meal .,a meal was selected by a bishop .
the engine bothered the cop .,the cop was bothered by the engine .,a teacher prepares a ball .,a ball is prepared by a teacher .
the chocolate asked the father .,the father was asked by the chocolate .,a teacher prepares a ball .,a ball is prepared by a teacher .
the instrument comforted the reader .,the reader was comforted by the instrument .,a teacher prepares a ball .,a ball is prepared by a teacher .
the bell wanted the adult .,the adult was wanted by the bell .,a teacher prepares a ball .,a ball is prepared by a teacher .
the candy removed the machine .,the machine was removed by the candy .,a teacher prepares a ball .,a ball is prepared by a teacher .
the card hurried the tea .,the tea was hurried by the card .,a teacher prepares a ball .,a ball is prepared by a teacher .
the instrument wrapped the company .,the company was wrapped by the instrument .,a teacher prepares a ball .,a ball is prepared by a teacher .
the instrument joined the anchor .,the anchor was joined by the instrument .,a teacher prepares a ball .,a ball is prepared by a teacher .
the salad killed the singer .,the singer was killed by the salad .,a teacher prepares a ball .,a ball is prepared by a teacher .
the bag wrapped the scientist .,the scientist was wrapped by the bag .,a teacher prepares a ball .,a ball is prepared by a teacher .
the gun kills the instrument .,the instrument is killed by the gun .,a scientist ate a pie .,a pie was eaten by a scientist .
the juice kills the army .,the army is killed by the juice .,a scientist ate a pie .,a pie was eaten by a scientist .
the jacket smells the lawyer .,the lawyer is smelled by the jacket .,a scientist ate a pie .,a pie was eaten by a scientist .
the motor strikes the princess .,the princess is struck by the motor .,a scientist ate a pie .,a pie was eaten by a scientist .
the box teaches the lawyer .,the lawyer is taught by the box .,a scientist ate a pie .,a pie was eaten by a scientist .
the bowl embraces the pilot .,the pilot is embraced by the bowl .,a scientist ate a pie .,a pie was eaten by a scientist .
the book leads the lady .,the lady is led by the book .,a scientist ate a pie .,a pie was eaten by a scientist .
the computer embraces the boy .,the boy is embraced by the computer .,a scientist ate a pie .,a pie was eaten by a scientist .
the jacket kills the friend .,the friend is killed by the jacket .,a scientist ate a pie .,a pie was eaten by a scientist .
the card breaks the husband .,the husband is broken by the card .,a scientist ate a pie .,a pie was eaten by a scientist .
an instrument eats a parent .,a parent is eaten by an instrument .,the son caught the candy .,the candy was caught by the son .
a log prepares a corporation .,a corporation is prepared by a log .,the son caught the candy .,the candy was caught by the son .
a beer carries a nurse .,a nurse is carried by a beer .,the son caught the candy .,the candy was caught by the son .
a meal surprises a telephone .,a telephone is surprised by a meal .,the son caught the candy .,the candy was caught by the son .
a box washes an employer .,an employer is washed by a box .,the son caught the candy .,the candy was caught by the son .
a cup protects a sheriff .,a sheriff is protected by a cup .,the son caught the candy .,the candy was caught by the son .
a button punches a pilot .,a pilot is punched by a button .,the son caught the candy .,the candy was caught by the son .
a telephone carries a cup .,a cup is carried by a telephone .,the son caught the candy .,the candy was caught by the son .
a coffee comforts a champion .,a champion is comforted by a coffee .,the son caught the candy .,the candy was caught by the son .
an anchor helps an author .,an author is helped by an anchor .,the son caught the candy .,the candy was caught by the son .
the crystal breaks the camera .,the camera is broken by the crystal .,an opponent removed a guitar .,a guitar was removed by an opponent .
the knife selects the doctor .,the doctor is selected by the knife .,an opponent removed a guitar .,a guitar was removed by an opponent .
the button selects the reader .,the reader is selected by the button .,an opponent removed a guitar .,a guitar was removed by an opponent .
the knife destroys the uncle .,the uncle is destroyed by the knife .,an opponent removed a guitar .,a guitar was removed by an opponent .
the knife leads the pilot .,the pilot is led by the knife .,an opponent removed a guitar .,a guitar was removed by an opponent .
the flower protects the priest .,the priest is protected by the flower .,an opponent removed a guitar .,a guitar was removed by an opponent .
the newspaper destroys the cousin .,the cousin is destroyed by the newspaper .,an opponent removed a guitar .,a guitar was removed by an opponent .
the juice hurts the army .,the army is hurt by the juice .,an opponent removed a guitar .,a guitar was removed by an opponent .
the juice smells the father .,the father is smelled by the juice .,an opponent removed a guitar .,a guitar was removed by an opponent .
the engine purchases the card .,the card is purchased by the engine .,an opponent removed a guitar .,a guitar was removed by an opponent .
a newspaper wants a box .,a box is wanted by a newspaper .,the manager surprised the captain .,the captain was surprised by the manager .
a cup wants a soldier .,a soldier is wanted by a cup .,the manager surprised the captain .,the captain was surprised by the manager .
a computer grabs a friend .,a friend is grabbed by a computer .,the manager surprised the captain .,the captain was surprised by the manager .
a ball hurts a son .,a son is hurt by a ball .,the manager surprised the captain .,the captain was surprised by the manager .
a salad embraces a ball .,a ball is embraced by a salad .,the manager surprised the captain .,the captain was surprised by the manager .
a button forgets a parent .,a parent is forgotten by a button .,the manager surprised the captain .,the captain was surprised by the manager .
a juice hurts an attorney .,an attorney is hurt by a juice .,the manager surprised the captain .,the captain was surprised by the manager .
a coat hurries a pie .,a pie is hurried by a coat .,the manager surprised the captain .,the captain was surprised by the manager .
a motor helps a chocolate .,a chocolate is helped by a motor .,the manager surprised the captain .,the captain was surprised by the manager .
an instrument catches a scientist .,a scientist is caught by an instrument .,the manager surprised the captain .,the captain was surprised by the manager .
the card left the bishop .,the bishop was left by the card .,a kid describes a juice .,a juice is described by a kid .
the iron joined the worker .,the worker was joined by the iron .,a kid describes a juice .,a juice is described by a kid .
the cheese ate the tea .,the tea was eaten by the cheese .,a kid describes a juice .,a juice is described by a kid .
the ball struck the writer .,the writer was struck by the ball .,a kid describes a juice .,a juice is described by a kid .
the iron raised the reader .,the reader was raised by the iron .,a kid describes a juice .,a juice is described by a kid .
the chocolate hurt the pilot .,the pilot was hurt by the chocolate .,a kid describes a juice .,a juice is described by a kid .
the log chased the nurse .,the nurse was chased by the log .,a kid describes a juice .,a juice is described by a kid .
the hat helped the actor .,the actor was helped by the hat .,a kid describes a juice .,a juice is described by a kid .
the coffee comforted the chief .,the chief was comforted by the coffee .,a kid describes a juice .,a juice is described by a kid .
the bowl collected the guest .,the guest was collected by the bowl .,a kid describes a juice .,a juice is described by a kid .
the plate purchases the television .,the television is purchased by the plate .,a sheriff washed a bell .,a bell was washed by a sheriff .
the pie drinks the man .,the man is drunk by the pie .,a sheriff washed a bell .,a bell was washed by a sheriff .
the plate helps the secretary .,the secretary is helped by the plate .,a sheriff washed a bell .,a bell was washed by a sheriff .
the anchor punches the doctor .,the doctor is punched by the anchor .,a sheriff washed a bell .,a bell was washed by a sheriff .
the cigarette discovers the cheese .,the cheese is discovered by the cigarette .,a sheriff washed a bell .,a bell was washed by a sheriff .
the cheese uses the juice .,the juice is used by the cheese .,a sheriff washed a bell .,a bell was washed by a sheriff .
the coffee selects the princess .,the princess is selected by the coffee .,a sheriff washed a bell .,a bell was washed by a sheriff .
the coat protects the mother .,the mother is protected by the coat .,a sheriff washed a bell .,a bell was washed by a sheriff .
the camera discovers the bowl .,the bowl is discovered by the camera .,a sheriff washed a bell .,a bell was washed by a sheriff .
the machine wants the army .,the army is wanted by the machine .,a sheriff washed a bell .,a bell was washed by a sheriff .
a knife beats a woman .,a woman is beaten by a knife .,the reader followed the daughter .,the daughter was followed by the reader .
a candy describes an anchor .,an anchor is described by a candy .,the reader followed the daughter .,the daughter was followed by the reader .
a box purchases a guitar .,a guitar is purchased by a box .,the reader followed the daughter .,the daughter was followed by the reader .
a bottle smells a cousin .,a cousin is smelled by a bottle .,the reader followed the daughter .,the daughter was followed by the reader .
a meal catches a winner .,a winner is caught by a meal .,the reader followed the daughter .,the daughter was followed by the reader .
a wire destroys a bowl .,a bowl is destroyed by a wire .,the reader followed the daughter .,the daughter was followed by the reader .
a bag removes a boy .,a boy is removed by a bag .,the reader followed the daughter .,the daughter was followed by the reader .
a telephone comforts a cheese .,a cheese is comforted by a telephone .,the reader followed the daughter .,the daughter was followed by the reader .
a cheese judges a computer .,a computer is judged by a cheese .,the reader followed the daughter .,the daughter was followed by the reader .
a pot asks a telephone .,a telephone is asked by a pot .,the reader followed the daughter .,the daughter was followed by the reader .
the gun helps the partner .,the partner is helped by the gun .,a mother raised a tea .,a tea was raised by a mother .
the chocolate hurts the guitar .,the guitar is hurt by the chocolate .,a mother raised a tea .,a tea was raised by a mother .
the gun protects the plate .,the plate is protected by the gun .,a mother raised a tea .,a tea was raised by a mother .
the cheese destroys the actor .,the actor is destroyed by the cheese .,a mother raised a tea .,a tea was raised by a mother .
the newspaper prepares the camera .,the camera is prepared by the newspaper .,a mother raised a tea .,a tea was raised by a mother .
the pie catches the attorney .,the attorney is caught by the pie .,a mother raised a tea .,a tea was raised by a mother .
the log eats the professor .,the professor is eaten by the log .,a mother raised a tea .,a tea was raised by a mother .
the cheese purchases the singer .,the singer is purchased by the cheese .,a mother raised a tea .,a tea was raised by a mother .
the card kisses the winner .,the winner is kissed by the card .,a mother raised a tea .,a tea was raised by a mother .
the pie carries the lady .,the lady is carried by the pie .,a mother raised a tea .,a tea was raised by a mother .
an anchor discovers a log .,a log is discovered by an anchor .,the soldier taught the actor .,the actor was taught by the soldier .
a book bothers a pot .,a pot is bothered by a book .,the soldier taught the actor .,the actor was taught by the soldier .
a tea breaks a meal .,a meal is broken by a tea .,the soldier taught the actor .,the actor was taught by the soldier .
a cup breaks a juice .,a juice is broken by a cup .,the soldier taught the actor .,the actor was taught by the soldier .
a camera carries a champion .,a champion is carried by a camera .,the soldier taught the actor .,the actor was taught by the soldier .
a cup collects a chicken .,a chicken is collected by a cup .,the soldier taught the actor .,the actor was taught by the soldier .
a knife helps a coffee .,a coffee is helped by a knife .,the soldier taught the actor .,the actor was taught by the soldier .
a key helps a coffee .,a coffee is helped by a key .,the soldier taught the actor .,the actor was taught by the soldier .
a motor drinks an adult .,an adult is drunk by a motor .,the soldier taught the actor .,the actor was taught by the soldier .
a crystal strikes a newspaper .,a newspaper is struck by a crystal .,the soldier taught the actor .,the actor was taught by the soldier .
a camera drinks a parent .,a parent is drunk by a camera .,the guy struck the candidate .,the candidate was struck by the guy .
a cup breaks a mother .,a mother is broken by a cup .,the guy struck the candidate .,the candidate was struck by the guy .
a jacket uses a writer .,a writer is used by a jacket .,the guy struck the candidate .,the candidate was struck by the guy .
a machine prepares a corporation .,a corporation is prepared by a machine .,the guy struck the candidate .,the candidate was struck by the guy .
a guitar forgets an employer .,an employer is forgotten by a guitar .,the guy struck the candidate .,the candidate was struck by the guy .
a salad describes a cup .,a cup is described by a salad .,the guy struck the candidate .,the candidate was struck by the guy .
a crystal collects a mayor .,a mayor is collected by a crystal .,the guy struck the candidate .,the candidate was struck by the guy .
a flower leaves a bottle .,a bottle is left by a flower .,the guy struck the candidate .,the candidate was struck by the guy .
a coat embraces a son .,a son is embraced by a coat .,the guy struck the candidate .,the candidate was struck by the guy .
a motor raises a candy .,a candy is raised by a motor .,the guy struck the candidate .,the candidate was struck by the guy .
the chocolate strikes the meal .,the meal is struck by the chocolate .,a partner accepted a coat .,a coat was accepted by a partner .
the beer carries the scientist .,the scientist is carried by the beer .,a partner accepted a coat .,a coat was accepted by a partner .
the glass helps the hero .,the hero is helped by the glass .,a partner accepted a coat .,a coat was accepted by a partner .
the newspaper collects the son .,the son is collected by the newspaper .,a partner accepted a coat .,a coat was accepted by a partner .
the iron bothers the crystal .,the crystal is bothered by the iron .,a partner accepted a coat .,a coat was accepted by a partner .
the key leaves the manager .,the manager is left by the key .,a partner accepted a coat .,a coat was accepted by a partner .
the cheese follows the ball .,the ball is followed by the cheese .,a partner accepted a coat .,a coat was accepted by a partner .
the pot drags the anchor .,the anchor is dragged by the pot .,a partner accepted a coat .,a coat was accepted by a partner .
the salad grabs the woman .,the woman is grabbed by the salad .,a partner accepted a coat .,a coat was accepted by a partner .
the beer purchases the television .,the television is purchased by the beer .,a partner accepted a coat .,a coat was accepted by a partner .
the knife hurts the secretary .,the secretary is hurt by the knife .,a bishop taught a nurse .,a nurse was taught by a bishop .
the guitar eats the pot .,the pot is eaten by the guitar .,a bishop taught a nurse .,a nurse was taught by a bishop .
the juice discovers the candy .,the candy is discovered by the juice .,a bishop taught a nurse .,a nurse was taught by a bishop .
the bag strikes the girl .,the girl is struck by the bag .,a bishop taught a nurse .,a nurse was taught by a bishop .
the bowl prepares the administration .,the administration is prepared by the bowl .,a bishop taught a nurse .,a nurse was taught by a bishop .
the instrument judges the ball .,the ball is judged by the instrument .,a bishop taught a nurse .,a nurse was taught by a bishop .
the motor smells the winner .,the winner is smelled by the motor .,a bishop taught a nurse .,a nurse was taught by a bishop .
the camera purchases the bowl .,the bowl is purchased by the camera .,a bishop taught a nurse .,a nurse was taught by a bishop .
the knife forgives the guest .,the guest is forgiven by the knife .,a bishop taught a nurse .,a nurse was taught by a bishop .
the salad understands the worker .,the worker is understood by the salad .,a bishop taught a nurse .,a nurse was taught by a bishop .
the flower described the sheriff .,the sheriff was described by the flower .,a teacher forgets a candy .,a candy is forgotten by a teacher .
the guitar killed the prince .,the prince was killed by the guitar .,a teacher forgets a candy .,a candy is forgotten by a teacher .
the computer punched the juice .,the juice was punched by the computer .,a teacher forgets a candy .,a candy is forgotten by a teacher .
the computer dragged the iron .,the iron was dragged by the computer .,a teacher forgets a candy .,a candy is forgotten by a teacher .
the camera drank the wire .,the wire was drunk by the camera .,a teacher forgets a candy .,a candy is forgotten by a teacher .
the engine selected the business .,the business was selected by the engine .,a teacher forgets a candy .,a candy is forgotten by a teacher .
the pie joined the aunt .,the aunt was joined by the pie .,a teacher forgets a candy .,a candy is forgotten by a teacher .
the bowl ate the corporation .,the corporation was eaten by the bowl .,a teacher forgets a candy .,a candy is forgotten by a teacher .
the crystal collected the cheese .,the cheese was collected by the crystal .,a teacher forgets a candy .,a candy is forgotten by a teacher .
the television drank the bag .,the bag was drunk by the television .,a teacher forgets a candy .,a candy is forgotten by a teacher .
the bowl discovers the crystal .,the crystal is discovered by the bowl .,a manager dragged a champion .,a champion was dragged by a manager .
the cup drinks the writer .,the writer is drunk by the cup .,a manager dragged a champion .,a champion was dragged by a manager .
the jacket uses the mother .,the mother is used by the jacket .,a manager dragged a champion .,a champion was dragged by a manager .
the chicken collects the friend .,the friend is collected by the chicken .,a manager dragged a champion .,a champion was dragged by a manager .
the telephone hurts the knife .,the knife is hurt by the telephone .,a manager dragged a champion .,a champion was dragged by a manager .
the computer uses the husband .,the husband is used by the computer .,a manager dragged a champion .,a champion was dragged by a manager .
the gun judges the son .,the son is judged by the gun .,a manager dragged a champion .,a champion was dragged by a manager .
the chocolate judges the sheriff .,the sheriff is judged by the chocolate .,a manager dragged a champion .,a champion was dragged by a manager .
the iron kisses the button .,the button is kissed by the iron .,a manager dragged a champion .,a champion was dragged by a manager .
the chicken joins the chief .,the chief is joined by the chicken .,a manager dragged a champion .,a champion was dragged by a manager .
a salad collected a father .,a father was collected by a salad .,the guy joins the physician .,the physician is joined by the guy .
a coat wanted a wire .,a wire was wanted by a coat .,the guy joins the physician .,the physician is joined by the guy .
a salad forgave an uncle .,an uncle was forgiven by a salad .,the guy joins the physician .,the physician is joined by the guy .
a button forgave a king .,a king was forgiven by a button .,the guy joins the physician .,the physician is joined by the guy .
a flower surprised a son .,a son was surprised by a flower .,the guy joins the physician .,the physician is joined by the guy .
a bowl smelled a lady .,a lady was smelled by a bowl .,the guy joins the physician .,the physician is joined by the guy .
a motor judged a ball .,a ball was judged by a motor .,the guy joins the physician .,the physician is joined by the guy .
a flower caught a worker .,a worker was caught by a flower .,the guy joins the physician .,the physician is joined by the guy .
a plate protected a newspaper .,a newspaper was protected by a plate .,the guy joins the physician .,the physician is joined by the guy .
a flower hurt a chicken .,a chicken was hurt by a flower .,the guy joins the physician .,the physician is joined by the guy .
the book joins the bowl .,the bowl is joined by the book .,a partner taught a minister .,a minister was taught by a partner .
the juice washes the bowl .,the bowl is washed by the juice .,a partner taught a minister .,a minister was taught by a partner .
the bottle chases the employer .,the employer is chased by the bottle .,a partner taught a minister .,a minister was taught by a partner .
the knife wants the nurse .,the nurse is wanted by the knife .,a partner taught a minister .,a minister was taught by a partner .
the plate leaves the engine .,the engine is left by the plate .,a partner taught a minister .,a minister was taught by a partner .
the book leaves the doctor .,the doctor is left by the book .,a partner taught a minister .,a minister was taught by a partner .
the guitar breaks the secretary .,the secretary is broken by the guitar .,a partner taught a minister .,a minister was taught by a partner .
the pie bothers the telephone .,the telephone is bothered by the pie .,a partner taught a minister .,a minister was taught by a partner .
the log joins the wire .,the wire is joined by the log .,a partner taught a minister .,a minister was taught by a partner .
the chicken eats the wire .,the wire is eaten by the chicken .,a partner taught a minister .,a minister was taught by a partner .
the computer discovered the woman .,the woman was discovered by the computer .,a father drinks a juice .,a juice is drunk by a father .
the box hurt the knife .,the knife was hurt by the box .,a father drinks a juice .,a juice is drunk by a father .
the log accepted the singer .,the singer was accepted by the log .,a father drinks a juice .,a juice is drunk by a father .
the cheese dragged the friend .,the friend was dragged by the cheese .,a father drinks a juice .,a juice is drunk by a father .
the wire kept the soldier .,the soldier was kept by the wire .,a father drinks a juice .,a juice is drunk by a father .
the pot caught the actress .,the actress was caught by the pot .,a father drinks a juice .,a juice is drunk by a father .
the jacket surprised the doctor .,the doctor was surprised by the jacket .,a father drinks a juice .,a juice is drunk by a father .
the anchor destroyed the kid .,the kid was destroyed by the anchor .,a father drinks a juice .,a juice is drunk by a father .
the coat used the leader .,the leader was used by the coat .,a father drinks a juice .,a juice is drunk by a father .
the jacket forgot the doctor .,the doctor was forgotten by the jacket .,a father drinks a juice .,a juice is drunk by a father .
an engine selects a knife .,a knife is selected by an engine .,the guest prepared the tea .,the tea was prepared by the guest .
a cheese kills a beer .,a beer is killed by a cheese .,the guest prepared the tea .,the tea was prepared by the guest .
a card breaks an engine .,an engine is broken by a card .,the guest prepared the tea .,the tea was prepared by the guest .
a flower forgives an engine .,an engine is forgiven by a flower .,the guest prepared the tea .,the tea was prepared by the guest .
a candy understands a scientist .,a scientist is understood by a candy .,the guest prepared the tea .,the tea was prepared by the guest .
a chicken removes a daughter .,a daughter is removed by a chicken .,the guest prepared the tea .,the tea was prepared by the guest .
a book wraps a priest .,a priest is wrapped by a book .,the guest prepared the tea .,the tea was prepared by the guest .
a computer discovers a president .,a president is discovered by a computer .,the guest prepared the tea .,the tea was prepared by the guest .
a button understands a bell .,a bell is understood by a button .,the guest prepared the tea .,the tea was prepared by the guest .
a candy kisses a woman .,a woman is kissed by a candy .,the guest prepared the tea .,the tea was prepared by the guest .
the cheese comforts the band .,the band is comforted by the cheese .,a sheriff struck a lawyer .,a lawyer was struck by a sheriff .
the card kisses the man .,the man is kissed by the card .,a sheriff struck a lawyer .,a lawyer was struck by a sheriff .
the beer surprises the book .,the book is surprised by the beer .,a sheriff struck a lawyer .,a lawyer was struck by a sheriff .
the camera drinks the priest .,the priest is drunk by the camera .,a sheriff struck a lawyer .,a lawyer was struck by a sheriff .
the plate grabs the cheese .,the cheese is grabbed by the plate .,a sheriff struck a lawyer .,a lawyer was struck by a sheriff .
the camera helps the teacher .,the teacher is helped by the camera .,a sheriff struck a lawyer .,a lawyer was struck by a sheriff .
the coffee hurts the candidate .,the candidate is hurt by the coffee .,a sheriff struck a lawyer .,a lawyer was struck by a sheriff .
the plate understands the book .,the book is understood by the plate .,a sheriff struck a lawyer .,a lawyer was struck by a sheriff .
the camera purchases the salad .,the salad is purchased by the camera .,a sheriff struck a lawyer .,a lawyer was struck by a sheriff .
the camera joins the minister .,the minister is joined by the camera .,a sheriff struck a lawyer .,a lawyer was struck by a sheriff .
the television leaves the actor .,the actor is left by the television .,a reader purchased a salad .,a salad was purchased by a reader .
the machine prepares the son .,the son is prepared by the machine .,a reader purchased a salad .,a salad was purchased by a reader .
the card breaks the doctor .,the doctor is broken by the card .,a reader purchased a salad .,a salad was purchased by a reader .
the box bothers the employer .,the employer is bothered by the box .,a reader purchased a salad .,a salad was purchased by a reader .
the bell accepts the jacket .,the jacket is accepted by the bell .,a reader purchased a salad .,a salad was purchased by a reader .
the cigarette tastes the employee .,the employee is tasted by the cigarette .,a reader purchased a salad .,a salad was purchased by a reader .
the juice removes the father .,the father is removed by the juice .,a reader purchased a salad .,a salad was purchased by a reader .
the button kills the parent .,the parent is killed by the button .,a reader purchased a salad .,a salad was purchased by a reader .
the beer accepts the husband .,the husband is accepted by the beer .,a reader purchased a salad .,a salad was purchased by a reader .
the instrument teaches the actor .,the actor is taught by the instrument .,a reader purchased a salad .,a salad was purchased by a reader .
a meal taught a pilot .,a pilot was taught by a meal .,the brother follows the club .,the club is followed by the brother .
a glass wrapped a chief .,a chief was wrapped by a glass .,the brother follows the club .,the club is followed by the brother .
a coffee selected a telephone .,a telephone was selected by a coffee .,the brother follows the club .,the club is followed by the brother .
a guitar wanted a meal .,a meal was wanted by a guitar .,the brother follows the club .,the club is followed by the brother .
an anchor accepted an author .,an author was accepted by an anchor .,the brother follows the club .,the club is followed by the brother .
a motor ate a king .,a king was eaten by a motor .,the brother follows the club .,the club is followed by the brother .
a beer understood a juice .,a juice was understood by a beer .,the brother follows the club .,the club is followed by the brother .
a chicken collected a chief .,a chief was collected by a chicken .,the brother follows the club .,the club is followed by the brother .
a bottle tasted a guy .,a guy was tasted by a bottle .,the brother follows the club .,the club is followed by the brother .
