pa, pp, ta, tp
the author leads the club .,the club is led by the author .,a cop led a business .,a business was led by a cop .
the student leads the band .,the band is led by the student .,a cop led a business .,a business was led by a cop .
the actor leads the administration .,the administration is led by the actor .,a cop led a business .,a business was led by a cop .
the priest leads the army .,the army is led by the priest .,a cop led a business .,a business was led by a cop .
the doctor leads the band .,the band is led by the doctor .,a cop led a business .,a business was led by a cop .
the buddy leads the administration .,the administration is led by the buddy .,a cop led a business .,a business was led by a cop .
the opponent leads the band .,the band is led by the opponent .,a cop led a business .,a business was led by a cop .
the hero leads the army .,the army is led by the hero .,a cop led a business .,a business was led by a cop .
the guy leads the band .,the band is led by the guy .,a cop led a business .,a business was led by a cop .
the champion destroyed the tea .,the tea was destroyed by the champion .,a lawyer destroys a princess .,a princess is destroyed by a lawyer .
the chief destroyed the chocolate .,the chocolate was destroyed by the chief .,a lawyer destroys a princess .,a princess is destroyed by a lawyer .
the employee destroyed the pie .,the pie was destroyed by the employee .,a lawyer destroys a princess .,a princess is destroyed by a lawyer .
the girl destroyed the camera .,the camera was destroyed by the girl .,a lawyer destroys a princess .,a princess is destroyed by a lawyer .
the wife destroyed the chicken .,the chicken was destroyed by the wife .,a lawyer destroys a princess .,a princess is destroyed by a lawyer .
the man destroyed the colonel .,the colonel was destroyed by the man .,a lawyer destroys a princess .,a princess is destroyed by a lawyer .
the buddy destroyed the tea .,the tea was destroyed by the buddy .,a lawyer destroys a princess .,a princess is destroyed by a lawyer .
the leader destroyed the tea .,the tea was destroyed by the leader .,a lawyer destroys a princess .,a princess is destroyed by a lawyer .
the hero destroyed the beer .,the beer was destroyed by the hero .,a lawyer destroys a princess .,a princess is destroyed by a lawyer .
the student destroyed the chicken .,the chicken was destroyed by the student .,a lawyer destroys a princess .,a princess is destroyed by a lawyer .
a pilot drags a plate .,a plate is dragged by a pilot .,the lady dragged the iron .,the iron was dragged by the lady .
a mother drags a computer .,a computer is dragged by a mother .,the lady dragged the iron .,the iron was dragged by the lady .
a reader drags a ball .,a ball is dragged by a reader .,the lady dragged the iron .,the iron was dragged by the lady .
a chief drags a crystal .,a crystal is dragged by a chief .,the lady dragged the iron .,the iron was dragged by the lady .
a nurse drags a child .,a child is dragged by a nurse .,the lady dragged the iron .,the iron was dragged by the lady .
a king drags a log .,a log is dragged by a king .,the lady dragged the iron .,the iron was dragged by the lady .
a sheriff drags an adult .,an adult is dragged by a sheriff .,the lady dragged the iron .,the iron was dragged by the lady .
an actress drags a wire .,a wire is dragged by an actress .,the lady dragged the iron .,the iron was dragged by the lady .
a leader drags a worker .,a worker is dragged by a leader .,the lady dragged the iron .,the iron was dragged by the lady .
a guest drags a lawyer .,a lawyer is dragged by a guest .,the lady dragged the iron .,the iron was dragged by the lady .
a teacher joins a corporation .,a corporation is joined by a teacher .,the woman joined the partner .,the partner was joined by the woman .
a lawyer joins a company .,a company is joined by a lawyer .,the woman joined the partner .,the partner was joined by the woman .
a singer joins a candidate .,a candidate is joined by a singer .,the woman joined the partner .,the partner was joined by the woman .
an employee joins a professor .,a professor is joined by an employee .,the woman joined the partner .,the partner was joined by the woman .
a prince joins a mayor .,a mayor is joined by a prince .,the woman joined the partner .,the partner was joined by the woman .
a prince joins a priest .,a priest is joined by a prince .,the woman joined the partner .,the partner was joined by the woman .
a leader joins a nurse .,a nurse is joined by a leader .,the woman joined the partner .,the partner was joined by the woman .
a captain joins a company .,a company is joined by a captain .,the woman joined the partner .,the partner was joined by the woman .
a parent joins a singer .,a singer is joined by a parent .,the woman joined the partner .,the partner was joined by the woman .
a colonel joins a manager .,a manager is joined by a colonel .,the woman joined the partner .,the partner was joined by the woman .
a president surprises a daughter .,a daughter is surprised by a president .,the secretary surprised the husband .,the husband was surprised by the secretary .
a parent surprises an actor .,an actor is surprised by a parent .,the secretary surprised the husband .,the husband was surprised by the secretary .
a lawyer surprises a candidate .,a candidate is surprised by a lawyer .,the secretary surprised the husband .,the husband was surprised by the secretary .
a sheriff surprises a guy .,a guy is surprised by a sheriff .,the secretary surprised the husband .,the husband was surprised by the secretary .
an actor surprises a captain .,a captain is surprised by an actor .,the secretary surprised the husband .,the husband was surprised by the secretary .
a captain surprises a teacher .,a teacher is surprised by a captain .,the secretary surprised the husband .,the husband was surprised by the secretary .
a partner surprises a mayor .,a mayor is surprised by a partner .,the secretary surprised the husband .,the husband was surprised by the secretary .
a captain surprises a singer .,a singer is surprised by a captain .,the secretary surprised the husband .,the husband was surprised by the secretary .
a prince surprises a teacher .,a teacher is surprised by a prince .,the secretary surprised the husband .,the husband was surprised by the secretary .
an opponent surprises a son .,a son is surprised by an opponent .,the secretary surprised the husband .,the husband was surprised by the secretary .
a secretary chases a king .,a king is chased by a secretary .,the boy chased the father .,the father was chased by the boy .
a reader chases a company .,a company is chased by a reader .,the boy chased the father .,the father was chased by the boy .
an author chases a prince .,a prince is chased by an author .,the boy chased the father .,the father was chased by the boy .
an aunt chases a mayor .,a mayor is chased by an aunt .,the boy chased the father .,the father was chased by the boy .
a husband chases an actress .,an actress is chased by a husband .,the boy chased the father .,the father was chased by the boy .
a chief chases a captain .,a captain is chased by a chief .,the boy chased the father .,the father was chased by the boy .
a scientist chases a hero .,a hero is chased by a scientist .,the boy chased the father .,the father was chased by the boy .
an author chases a lady .,a lady is chased by an author .,the boy chased the father .,the father was chased by the boy .
an actress chases an administration .,an administration is chased by an actress .,the boy chased the father .,the father was chased by the boy .
a prince chases a club .,a club is chased by a prince .,the boy chased the father .,the father was chased by the boy .
a doctor destroyed a log .,a log was destroyed by a doctor .,the leader destroys the flower .,the flower is destroyed by the leader .
a woman destroyed a tea .,a tea was destroyed by a woman .,the leader destroys the flower .,the flower is destroyed by the leader .
a son destroyed a beer .,a beer was destroyed by a son .,the leader destroys the flower .,the flower is destroyed by the leader .
a partner destroyed an aunt .,an aunt was destroyed by a partner .,the leader destroys the flower .,the flower is destroyed by the leader .
a mother destroyed a teacher .,a teacher was destroyed by a mother .,the leader destroys the flower .,the flower is destroyed by the leader .
a scientist destroyed a knife .,a knife was destroyed by a scientist .,the leader destroys the flower .,the flower is destroyed by the leader .
a boy destroyed a book .,a book was destroyed by a boy .,the leader destroys the flower .,the flower is destroyed by the leader .
a sheriff destroyed a tea .,a tea was destroyed by a sheriff .,the leader destroys the flower .,the flower is destroyed by the leader .
a worker destroyed a father .,a father was destroyed by a worker .,the leader destroys the flower .,the flower is destroyed by the leader .
a guy destroyed an aunt .,an aunt was destroyed by a guy .,the leader destroys the flower .,the flower is destroyed by the leader .
the nurse forgives the parent .,the parent is forgiven by the nurse .,an employer forgave a business .,a business was forgiven by an employer .
the actor forgives the band .,the band is forgiven by the actor .,an employer forgave a business .,a business was forgiven by an employer .
the kid forgives the son .,the son is forgiven by the kid .,an employer forgave a business .,a business was forgiven by an employer .
the woman forgives the actress .,the actress is forgiven by the woman .,an employer forgave a business .,a business was forgiven by an employer .
the student forgives the administration .,the administration is forgiven by the student .,an employer forgave a business .,a business was forgiven by an employer .
the hero forgives the administration .,the administration is forgiven by the hero .,an employer forgave a business .,a business was forgiven by an employer .
the mother forgives the champion .,the champion is forgiven by the mother .,an employer forgave a business .,a business was forgiven by an employer .
the kid forgives the manager .,the manager is forgiven by the kid .,an employer forgave a business .,a business was forgiven by an employer .
the sheriff forgives the mother .,the mother is forgiven by the sheriff .,an employer forgave a business .,a business was forgiven by an employer .
the soldier forgives the minister .,the minister is forgiven by the soldier .,an employer forgave a business .,a business was forgiven by an employer .
the hero catches the salad .,the salad is caught by the hero .,an attorney caught a gun .,a gun was caught by an attorney .
the king catches the coffee .,the coffee is caught by the king .,an attorney caught a gun .,a gun was caught by an attorney .
the actress catches the guitar .,the guitar is caught by the actress .,an attorney caught a gun .,a gun was caught by an attorney .
the man catches the candy .,the candy is caught by the man .,an attorney caught a gun .,a gun was caught by an attorney .
the winner catches the coffee .,the coffee is caught by the winner .,an attorney caught a gun .,a gun was caught by an attorney .
the wife catches the log .,the log is caught by the wife .,an attorney caught a gun .,a gun was caught by an attorney .
the champion catches the juice .,the juice is caught by the champion .,an attorney caught a gun .,a gun was caught by an attorney .
the manager catches the juice .,the juice is caught by the manager .,an attorney caught a gun .,a gun was caught by an attorney .
the adult catches the chocolate .,the chocolate is caught by the adult .,an attorney caught a gun .,a gun was caught by an attorney .
the husband catches the cheese .,the cheese is caught by the husband .,an attorney caught a gun .,a gun was caught by an attorney .
a pilot tastes a candy .,a candy is tasted by a pilot .,the bishop tasted the meal .,the meal was tasted by the bishop .
a singer tastes a candy .,a candy is tasted by a singer .,the bishop tasted the meal .,the meal was tasted by the bishop .
a writer tastes a candy .,a candy is tasted by a writer .,the bishop tasted the meal .,the meal was tasted by the bishop .
a lady tastes a cheese .,a cheese is tasted by a lady .,the bishop tasted the meal .,the meal was tasted by the bishop .
a writer tastes a cheese .,a cheese is tasted by a writer .,the bishop tasted the meal .,the meal was tasted by the bishop .
a cousin tastes a pie .,a pie is tasted by a cousin .,the bishop tasted the meal .,the meal was tasted by the bishop .
a lady tastes a candy .,a candy is tasted by a lady .,the bishop tasted the meal .,the meal was tasted by the bishop .
a worker tastes a salad .,a salad is tasted by a worker .,the bishop tasted the meal .,the meal was tasted by the bishop .
a parent tastes a pie .,a pie is tasted by a parent .,the bishop tasted the meal .,the meal was tasted by the bishop .
a soldier tastes a chicken .,a chicken is tasted by a soldier .,the bishop tasted the meal .,the meal was tasted by the bishop .
a teacher bothered a band .,a band was bothered by a teacher .,the attorney bothers the club .,the club is bothered by the attorney .
a colonel bothered an administration .,an administration was bothered by a colonel .,the attorney bothers the club .,the club is bothered by the attorney .
a lady bothered a band .,a band was bothered by a lady .,the attorney bothers the club .,the club is bothered by the attorney .
a manager bothered a doctor .,a doctor was bothered by a manager .,the attorney bothers the club .,the club is bothered by the attorney .
a secretary bothered a partner .,a partner was bothered by a secretary .,the attorney bothers the club .,the club is bothered by the attorney .
a writer bothered a corporation .,a corporation was bothered by a writer .,the attorney bothers the club .,the club is bothered by the attorney .
a worker bothered a bishop .,a bishop was bothered by a worker .,the attorney bothers the club .,the club is bothered by the attorney .
a professor bothered a corporation .,a corporation was bothered by a professor .,the attorney bothers the club .,the club is bothered by the attorney .
a lady bothered a band .,a band was bothered by a lady .,the attorney bothers the club .,the club is bothered by the attorney .
a guy bothered an administration .,an administration was bothered by a guy .,the attorney bothers the club .,the club is bothered by the attorney .
a nurse follows a corporation .,a corporation is followed by a nurse .,the guest followed the army .,the army was followed by the guest .
a buddy follows a lawyer .,a lawyer is followed by a buddy .,the guest followed the army .,the army was followed by the guest .
a champion follows an employee .,an employee is followed by a champion .,the guest followed the army .,the army was followed by the guest .
a mayor follows a business .,a business is followed by a mayor .,the guest followed the army .,the army was followed by the guest .
a sheriff follows a father .,a father is followed by a sheriff .,the guest followed the army .,the army was followed by the guest .
a student follows a band .,a band is followed by a student .,the guest followed the army .,the army was followed by the guest .
a kid follows an administration .,an administration is followed by a kid .,the guest followed the army .,the army was followed by the guest .
a chief follows a hero .,a hero is followed by a chief .,the guest followed the army .,the army was followed by the guest .
a buddy follows a corporation .,a corporation is followed by a buddy .,the guest followed the army .,the army was followed by the guest .
an actor follows a business .,a business is followed by an actor .,the guest followed the army .,the army was followed by the guest .
a candidate hurt a professor .,a professor was hurt by a candidate .,the cop hurts the corporation .,the corporation is hurt by the cop .
an actor hurt a band .,a band was hurt by an actor .,the cop hurts the corporation .,the corporation is hurt by the cop .
a secretary hurt a man .,a man was hurt by a secretary .,the cop hurts the corporation .,the corporation is hurt by the cop .
a student hurt a club .,a club was hurt by a student .,the cop hurts the corporation .,the corporation is hurt by the cop .
an attorney hurt an army .,an army was hurt by an attorney .,the cop hurts the corporation .,the corporation is hurt by the cop .
a hero hurt an employer .,an employer was hurt by a hero .,the cop hurts the corporation .,the corporation is hurt by the cop .
an aunt hurt a club .,a club was hurt by an aunt .,the cop hurts the corporation .,the corporation is hurt by the cop .
a president hurt a club .,a club was hurt by a president .,the cop hurts the corporation .,the corporation is hurt by the cop .
an employee hurt a band .,a band was hurt by an employee .,the cop hurts the corporation .,the corporation is hurt by the cop .
a woman hurt a band .,a band was hurt by a woman .,the cop hurts the corporation .,the corporation is hurt by the cop .
the king beat the husband .,the husband was beaten by the king .,a woman beats a soldier .,a soldier is beaten by a woman .
the actor beat the guy .,the guy was beaten by the actor .,a woman beats a soldier .,a soldier is beaten by a woman .
the singer beat the partner .,the partner was beaten by the singer .,a woman beats a soldier .,a soldier is beaten by a woman .
the writer beat the mayor .,the mayor was beaten by the writer .,a woman beats a soldier .,a soldier is beaten by a woman .
the partner beat the bishop .,the bishop was beaten by the partner .,a woman beats a soldier .,a soldier is beaten by a woman .
the parent beat the attorney .,the attorney was beaten by the parent .,a woman beats a soldier .,a soldier is beaten by a woman .
the pilot beat the teacher .,the teacher was beaten by the pilot .,a woman beats a soldier .,a soldier is beaten by a woman .
the prince beat the author .,the author was beaten by the prince .,a woman beats a soldier .,a soldier is beaten by a woman .
the brother beat the princess .,the princess was beaten by the brother .,a woman beats a soldier .,a soldier is beaten by a woman .
the chief beat the hero .,the hero was beaten by the chief .,a woman beats a soldier .,a soldier is beaten by a woman .
a band purchases a chocolate .,a chocolate is purchased by a band .,the army purchased the juice .,the juice was purchased by the army .
a winner purchases a cheese .,a cheese is purchased by a winner .,the army purchased the juice .,the juice was purchased by the army .
a guy purchases a motor .,a motor is purchased by a guy .,the army purchased the juice .,the juice was purchased by the army .
an opponent purchases a camera .,a camera is purchased by an opponent .,the army purchased the juice .,the juice was purchased by the army .
a corporation purchases a tea .,a tea is purchased by a corporation .,the army purchased the juice .,the juice was purchased by the army .
a child purchases a beer .,a beer is purchased by a child .,the army purchased the juice .,the juice was purchased by the army .
a corporation purchases an iron .,an iron is purchased by a corporation .,the army purchased the juice .,the juice was purchased by the army .
a business purchases a pie .,a pie is purchased by a business .,the army purchased the juice .,the juice was purchased by the army .
a corporation purchases a coffee .,a coffee is purchased by a corporation .,the army purchased the juice .,the juice was purchased by the army .
a physician purchases a plate .,a plate is purchased by a physician .,the army purchased the juice .,the juice was purchased by the army .
a scientist prepares a wire .,a wire is prepared by a scientist .,the cop prepared the camera .,the camera was prepared by the cop .
a student prepares a juice .,a juice is prepared by a student .,the cop prepared the camera .,the camera was prepared by the cop .
a teacher prepares a crystal .,a crystal is prepared by a teacher .,the cop prepared the camera .,the camera was prepared by the cop .
a daughter prepares a motor .,a motor is prepared by a daughter .,the cop prepared the camera .,the camera was prepared by the cop .
an employer prepares a beer .,a beer is prepared by an employer .,the cop prepared the camera .,the camera was prepared by the cop .
a husband prepares a meal .,a meal is prepared by a husband .,the cop prepared the camera .,the camera was prepared by the cop .
a prince prepares a cheese .,a cheese is prepared by a prince .,the cop prepared the camera .,the camera was prepared by the cop .
a cousin prepares a beer .,a beer is prepared by a cousin .,the cop prepared the camera .,the camera was prepared by the cop .
a champion prepares a chicken .,a chicken is prepared by a champion .,the cop prepared the camera .,the camera was prepared by the cop .
a candidate prepares a crystal .,a crystal is prepared by a candidate .,the cop prepared the camera .,the camera was prepared by the cop .
a leader forgives a band .,a band is forgiven by a leader .,the kid forgave the brother .,the brother was forgiven by the kid .
an employer forgives a business .,a business is forgiven by an employer .,the kid forgave the brother .,the brother was forgiven by the kid .
a scientist forgives a woman .,a woman is forgiven by a scientist .,the kid forgave the brother .,the brother was forgiven by the kid .
a prince forgives an army .,an army is forgiven by a prince .,the kid forgave the brother .,the brother was forgiven by the kid .
a president forgives a club .,a club is forgiven by a president .,the kid forgave the brother .,the brother was forgiven by the kid .
a princess forgives an uncle .,an uncle is forgiven by a princess .,the kid forgave the brother .,the brother was forgiven by the kid .
an attorney forgives an uncle .,an uncle is forgiven by an attorney .,the kid forgave the brother .,the brother was forgiven by the kid .
a sheriff forgives a mayor .,a mayor is forgiven by a sheriff .,the kid forgave the brother .,the brother was forgiven by the kid .
a king forgives a business .,a business is forgiven by a king .,the kid forgave the brother .,the brother was forgiven by the kid .
a secretary forgives a corporation .,a corporation is forgiven by a secretary .,the kid forgave the brother .,the brother was forgiven by the kid .
the brother selected the coat .,the coat was selected by the brother .,a captain selects a beer .,a beer is selected by a captain .
the child selected the coffee .,the coffee was selected by the child .,a captain selects a beer .,a beer is selected by a captain .
the employer selected the chocolate .,the chocolate was selected by the employer .,a captain selects a beer .,a beer is selected by a captain .
the nurse selected the boy .,the boy was selected by the nurse .,a captain selects a beer .,a beer is selected by a captain .
the mother selected the jacket .,the jacket was selected by the mother .,a captain selects a beer .,a beer is selected by a captain .
the lady selected the partner .,the partner was selected by the lady .,a captain selects a beer .,a beer is selected by a captain .
the sheriff selected the coffee .,the coffee was selected by the sheriff .,a captain selects a beer .,a beer is selected by a captain .
the husband selected the candy .,the candy was selected by the husband .,a captain selects a beer .,a beer is selected by a captain .
the physician selected the coffee .,the coffee was selected by the physician .,a captain selects a beer .,a beer is selected by a captain .
the lady selected the hat .,the hat was selected by the lady .,a captain selects a beer .,a beer is selected by a captain .
the author helps the leader .,the leader is helped by the author .,an employee helped a teacher .,a teacher was helped by an employee .
the mother helps the girl .,the girl is helped by the mother .,an employee helped a teacher .,a teacher was helped by an employee .
the author helps the guy .,the guy is helped by the author .,an employee helped a teacher .,a teacher was helped by an employee .
the administration helps the girl .,the girl is helped by the administration .,an employee helped a teacher .,a teacher was helped by an employee .
the scientist helps the captain .,the captain is helped by the scientist .,an employee helped a teacher .,a teacher was helped by an employee .
the business helps the daughter .,the daughter is helped by the business .,an employee helped a teacher .,a teacher was helped by an employee .
the club helps the daughter .,the daughter is helped by the club .,an employee helped a teacher .,a teacher was helped by an employee .
the club helps the sheriff .,the sheriff is helped by the club .,an employee helped a teacher .,a teacher was helped by an employee .
the man helps the priest .,the priest is helped by the man .,an employee helped a teacher .,a teacher was helped by an employee .
the son helps the adult .,the adult is helped by the son .,an employee helped a teacher .,a teacher was helped by an employee .
the cousin forgave the corporation .,the corporation was forgiven by the cousin .,a father forgives a captain .,a captain is forgiven by a father .
the employer forgave the boy .,the boy was forgiven by the employer .,a father forgives a captain .,a captain is forgiven by a father .
the reader forgave the club .,the club was forgiven by the reader .,a father forgives a captain .,a captain is forgiven by a father .
the husband forgave the club .,the club was forgiven by the husband .,a father forgives a captain .,a captain is forgiven by a father .
the winner forgave the corporation .,the corporation was forgiven by the winner .,a father forgives a captain .,a captain is forgiven by a father .
the manager forgave the administration .,the administration was forgiven by the manager .,a father forgives a captain .,a captain is forgiven by a father .
the attorney forgave the administration .,the administration was forgiven by the attorney .,a father forgives a captain .,a captain is forgiven by a father .
the physician forgave the candidate .,the candidate was forgiven by the physician .,a father forgives a captain .,a captain is forgiven by a father .
the champion forgave the reader .,the reader was forgiven by the champion .,a father forgives a captain .,a captain is forgiven by a father .
the president forgave the corporation .,the corporation was forgiven by the president .,a father forgives a captain .,a captain is forgiven by a father .
a king describes a beer .,a beer is described by a king .,the buddy described the coffee .,the coffee was described by the buddy .
a leader describes an actress .,an actress is described by a leader .,the buddy described the coffee .,the coffee was described by the buddy .
an uncle describes a wire .,a wire is described by an uncle .,the buddy described the coffee .,the coffee was described by the buddy .
a cop describes a box .,a box is described by a cop .,the buddy described the coffee .,the coffee was described by the buddy .
a president describes a doctor .,a doctor is described by a president .,the buddy described the coffee .,the coffee was described by the buddy .
a cop describes an opponent .,an opponent is described by a cop .,the buddy described the coffee .,the coffee was described by the buddy .
a son describes a juice .,a juice is described by a son .,the buddy described the coffee .,the coffee was described by the buddy .
a parent describes a beer .,a beer is described by a parent .,the buddy described the coffee .,the coffee was described by the buddy .
a colonel describes a candy .,a candy is described by a colonel .,the buddy described the coffee .,the coffee was described by the buddy .
a prince describes a writer .,a writer is described by a prince .,the buddy described the coffee .,the coffee was described by the buddy .
the guest raises the cheese .,the cheese is raised by the guest .,a child raised a beer .,a beer was raised by a child .
the bishop raises the coffee .,the coffee is raised by the bishop .,a child raised a beer .,a beer was raised by a child .
the worker raises the princess .,the princess is raised by the worker .,a child raised a beer .,a beer was raised by a child .
the worker raises the juice .,the juice is raised by the worker .,a child raised a beer .,a beer was raised by a child .
the hero raises the meal .,the meal is raised by the hero .,a child raised a beer .,a beer was raised by a child .
the buddy raises the iron .,the iron is raised by the buddy .,a child raised a beer .,a beer was raised by a child .
the cop raises the cup .,the cup is raised by the cop .,a child raised a beer .,a beer was raised by a child .
the father raises the juice .,the juice is raised by the father .,a child raised a beer .,a beer was raised by a child .
the professor raises the button .,the button is raised by the professor .,a child raised a beer .,a beer was raised by a child .
the princess raises the salad .,the salad is raised by the princess .,a child raised a beer .,a beer was raised by a child .
a physician teaches an uncle .,an uncle is taught by a physician .,the girl taught the chief .,the chief was taught by the girl .
a cousin teaches a parent .,a parent is taught by a cousin .,the girl taught the chief .,the chief was taught by the girl .
a nurse teaches a lawyer .,a lawyer is taught by a nurse .,the girl taught the chief .,the chief was taught by the girl .
a minister teaches an opponent .,an opponent is taught by a minister .,the girl taught the chief .,the chief was taught by the girl .
a parent teaches an employer .,an employer is taught by a parent .,the girl taught the chief .,the chief was taught by the girl .
a nurse teaches a bishop .,a bishop is taught by a nurse .,the girl taught the chief .,the chief was taught by the girl .
a minister teaches an attorney .,an attorney is taught by a minister .,the girl taught the chief .,the chief was taught by the girl .
a champion teaches an actor .,an actor is taught by a champion .,the girl taught the chief .,the chief was taught by the girl .
a priest teaches a lawyer .,a lawyer is taught by a priest .,the girl taught the chief .,the chief was taught by the girl .
a cop teaches a nurse .,a nurse is taught by a cop .,the girl taught the chief .,the chief was taught by the girl .
the guy bothers the boy .,the boy is bothered by the guy .,a wife bothered a student .,a student was bothered by a wife .
the princess bothers the aunt .,the aunt is bothered by the princess .,a wife bothered a student .,a student was bothered by a wife .
the singer bothers the army .,the army is bothered by the singer .,a wife bothered a student .,a student was bothered by a wife .
the manager bothers the writer .,the writer is bothered by the manager .,a wife bothered a student .,a student was bothered by a wife .
the secretary bothers the colonel .,the colonel is bothered by the secretary .,a wife bothered a student .,a student was bothered by a wife .
the actress bothers the corporation .,the corporation is bothered by the actress .,a wife bothered a student .,a student was bothered by a wife .
the employer bothers the secretary .,the secretary is bothered by the employer .,a wife bothered a student .,a student was bothered by a wife .
the manager bothers the company .,the company is bothered by the manager .,a wife bothered a student .,a student was bothered by a wife .
the lawyer bothers the corporation .,the corporation is bothered by the lawyer .,a wife bothered a student .,a student was bothered by a wife .
the aunt bothers the business .,the business is bothered by the aunt .,a wife bothered a student .,a student was bothered by a wife .
a club protects a student .,a student is protected by a club .,the administration protected the guy .,the guy was protected by the administration .
an army protects an aunt .,an aunt is protected by an army .,the administration protected the guy .,the guy was protected by the administration .
a woman protects a prince .,a prince is protected by a woman .,the administration protected the guy .,the guy was protected by the administration .
a brother protects a child .,a child is protected by a brother .,the administration protected the guy .,the guy was protected by the administration .
a soldier protects a scientist .,a scientist is protected by a soldier .,the administration protected the guy .,the guy was protected by the administration .
a business protects a writer .,a writer is protected by a business .,the administration protected the guy .,the guy was protected by the administration .
a secretary protects an employer .,an employer is protected by a secretary .,the administration protected the guy .,the guy was protected by the administration .
an adult protects a worker .,a worker is protected by an adult .,the administration protected the guy .,the guy was protected by the administration .
a doctor protects a physician .,a physician is protected by a doctor .,the administration protected the guy .,the guy was protected by the administration .
a daughter protects a secretary .,a secretary is protected by a daughter .,the administration protected the guy .,the guy was protected by the administration .
a manager forgets a chicken .,a chicken is forgotten by a manager .,the actress forgot the doctor .,the doctor was forgotten by the actress .
a boy forgets a writer .,a writer is forgotten by a boy .,the actress forgot the doctor .,the doctor was forgotten by the actress .
a mother forgets a tea .,a tea is forgotten by a mother .,the actress forgot the doctor .,the doctor was forgotten by the actress .
an uncle forgets a coffee .,a coffee is forgotten by an uncle .,the actress forgot the doctor .,the doctor was forgotten by the actress .
a winner forgets a telephone .,a telephone is forgotten by a winner .,the actress forgot the doctor .,the doctor was forgotten by the actress .
a daughter forgets a chicken .,a chicken is forgotten by a daughter .,the actress forgot the doctor .,the doctor was forgotten by the actress .
a boy forgets a log .,a log is forgotten by a boy .,the actress forgot the doctor .,the doctor was forgotten by the actress .
an adult forgets a log .,a log is forgotten by an adult .,the actress forgot the doctor .,the doctor was forgotten by the actress .
a captain forgets a king .,a king is forgotten by a captain .,the actress forgot the doctor .,the doctor was forgotten by the actress .
a worker forgets a tea .,a tea is forgotten by a worker .,the actress forgot the doctor .,the doctor was forgotten by the actress .
a wife forgets a candy .,a candy is forgotten by a wife .,the king forgot the salad .,the salad was forgotten by the king .
a kid forgets a pie .,a pie is forgotten by a kid .,the king forgot the salad .,the salad was forgotten by the king .
a girl forgets an author .,an author is forgotten by a girl .,the king forgot the salad .,the salad was forgotten by the king .
a boy forgets a chocolate .,a chocolate is forgotten by a boy .,the king forgot the salad .,the salad was forgotten by the king .
a parent forgets an actress .,an actress is forgotten by a parent .,the king forgot the salad .,the salad was forgotten by the king .
a nurse forgets a key .,a key is forgotten by a nurse .,the king forgot the salad .,the salad was forgotten by the king .
a cop forgets a meal .,a meal is forgotten by a cop .,the king forgot the salad .,the salad was forgotten by the king .
a guy forgets a plate .,a plate is forgotten by a guy .,the king forgot the salad .,the salad was forgotten by the king .
a buddy forgets a father .,a father is forgotten by a buddy .,the king forgot the salad .,the salad was forgotten by the king .
a brother forgets a bell .,a bell is forgotten by a brother .,the king forgot the salad .,the salad was forgotten by the king .
a chief raised a chocolate .,a chocolate was raised by a chief .,the employer raises the gun .,the gun is raised by the employer .
an uncle raised a guitar .,a guitar was raised by an uncle .,the employer raises the gun .,the gun is raised by the employer .
an adult raised a coffee .,a coffee was raised by an adult .,the employer raises the gun .,the gun is raised by the employer .
a minister raised a pie .,a pie was raised by a minister .,the employer raises the gun .,the gun is raised by the employer .
a brother raised a card .,a card was raised by a brother .,the employer raises the gun .,the gun is raised by the employer .
a sheriff raised a log .,a log was raised by a sheriff .,the employer raises the gun .,the gun is raised by the employer .
a scientist raised a coat .,a coat was raised by a scientist .,the employer raises the gun .,the gun is raised by the employer .
a teacher raised a beer .,a beer was raised by a teacher .,the employer raises the gun .,the gun is raised by the employer .
a woman raised a tea .,a tea was raised by a woman .,the employer raises the gun .,the gun is raised by the employer .
a candidate raised a minister .,a minister was raised by a candidate .,the employer raises the gun .,the gun is raised by the employer .
a daughter asks a student .,a student is asked by a daughter .,the husband asked the scientist .,the scientist was asked by the husband .
a mother asks a club .,a club is asked by a mother .,the husband asked the scientist .,the scientist was asked by the husband .
a president asks an aunt .,an aunt is asked by a president .,the husband asked the scientist .,the scientist was asked by the husband .
an opponent asks a daughter .,a daughter is asked by an opponent .,the husband asked the scientist .,the scientist was asked by the husband .
a candidate asks a corporation .,a corporation is asked by a candidate .,the husband asked the scientist .,the scientist was asked by the husband .
an attorney asks an army .,an army is asked by an attorney .,the husband asked the scientist .,the scientist was asked by the husband .
a girl asks a guest .,a guest is asked by a girl .,the husband asked the scientist .,the scientist was asked by the husband .
an actress asks a reader .,a reader is asked by an actress .,the husband asked the scientist .,the scientist was asked by the husband .
an opponent asks a band .,a band is asked by an opponent .,the husband asked the scientist .,the scientist was asked by the husband .
a minister asks a club .,a club is asked by a minister .,the husband asked the scientist .,the scientist was asked by the husband .
the employee forgives the captain .,the captain is forgiven by the employee .,a president forgave a club .,a club was forgiven by a president .
the cop forgives the champion .,the champion is forgiven by the cop .,a president forgave a club .,a club was forgiven by a president .
the cop forgives the army .,the army is forgiven by the cop .,a president forgave a club .,a club was forgiven by a president .
the hero forgives the partner .,the partner is forgiven by the hero .,a president forgave a club .,a club was forgiven by a president .
the winner forgives the company .,the company is forgiven by the winner .,a president forgave a club .,a club was forgiven by a president .
the pilot forgives the army .,the army is forgiven by the pilot .,a president forgave a club .,a club was forgiven by a president .
