pa, pp, ta, tp
the lawyer punches the hero .,the hero is punched by the lawyer .,the actress catches the computer .,the computer is caught by the actress .
the corporation uses the knife .,the knife is used by the corporation .,the actress catches the computer .,the computer is caught by the actress .
the father discovers the tea .,the tea is discovered by the father .,the actress catches the computer .,the computer is caught by the actress .
the business keeps the salad .,the salad is kept by the business .,the actress catches the computer .,the computer is caught by the actress .
the doctor protects the kid .,the kid is protected by the doctor .,the actress catches the computer .,the computer is caught by the actress .
the hero drinks the beer .,the beer is drunk by the hero .,the actress catches the computer .,the computer is caught by the actress .
the sheriff beats the guest .,the guest is beaten by the sheriff .,the actress catches the computer .,the computer is caught by the actress .
the sheriff selects the salad .,the salad is selected by the sheriff .,the actress catches the computer .,the computer is caught by the actress .
an employer surprised a partner .,a partner was surprised by an employer .,a nurse selected a candy .,a candy was selected by a nurse .
a teacher ate a cheese .,a cheese was eaten by a teacher .,a nurse selected a candy .,a candy was selected by a nurse .
a writer punched a guy .,a guy was punched by a writer .,a nurse selected a candy .,a candy was selected by a nurse .
a prince dragged a guitar .,a guitar was dragged by a prince .,a nurse selected a candy .,a candy was selected by a nurse .
an opponent chased a corporation .,a corporation was chased by an opponent .,a nurse selected a candy .,a candy was selected by a nurse .
a lawyer understood a soldier .,a soldier was understood by a lawyer .,a nurse selected a candy .,a candy was selected by a nurse .
a husband understood a colonel .,a colonel was understood by a husband .,a nurse selected a candy .,a candy was selected by a nurse .
a minister killed a bishop .,a bishop was killed by a minister .,a nurse selected a candy .,a candy was selected by a nurse .
a professor surprised a teacher .,a teacher was surprised by a professor .,a nurse selected a candy .,a candy was selected by a nurse .
a woman removed an iron .,an iron was removed by a woman .,a nurse selected a candy .,a candy was selected by a nurse .
the actress purchased the candy .,the candy was purchased by the actress .,the president broke the iron .,the iron was broken by the president .
the scientist chased the army .,the army was chased by the scientist .,the president broke the iron .,the iron was broken by the president .
the manager bothered the army .,the army was bothered by the manager .,the president broke the iron .,the iron was broken by the president .
the nurse asked the girl .,the girl was asked by the nurse .,the president broke the iron .,the iron was broken by the president .
the guest grabbed the knife .,the knife was grabbed by the guest .,the president broke the iron .,the iron was broken by the president .
the colonel tasted the salad .,the salad was tasted by the colonel .,the president broke the iron .,the iron was broken by the president .
the parent comforted the woman .,the woman was comforted by the parent .,the president broke the iron .,the iron was broken by the president .
the guy punched the adult .,the adult was punched by the guy .,the president broke the iron .,the iron was broken by the president .
the friend caught the tea .,the tea was caught by the friend .,the president broke the iron .,the iron was broken by the president .
the student struck the lady .,the lady was struck by the student .,the president broke the iron .,the iron was broken by the president .
the soldier hurts the administration .,the administration is hurt by the soldier .,the champion raises the computer .,the computer is raised by the champion .
the husband surprises the doctor .,the doctor is surprised by the husband .,the champion raises the computer .,the computer is raised by the champion .
the president kisses the professor .,the professor is kissed by the president .,the champion raises the computer .,the computer is raised by the champion .
the professor prepares the log .,the log is prepared by the professor .,the champion raises the computer .,the computer is raised by the champion .
the wife chases the business .,the business is chased by the wife .,the champion raises the computer .,the computer is raised by the champion .
the actress leads the administration .,the administration is led by the actress .,the champion raises the computer .,the computer is raised by the champion .
the partner accepts the button .,the button is accepted by the partner .,the champion raises the computer .,the computer is raised by the champion .
the woman teaches the kid .,the kid is taught by the woman .,the champion raises the computer .,the computer is raised by the champion .
the princess tastes the salad .,the salad is tasted by the princess .,the champion raises the computer .,the computer is raised by the champion .
the girl leads the business .,the business is led by the girl .,the champion raises the computer .,the computer is raised by the champion .
a child grabs a telephone .,a telephone is grabbed by a child .,an attorney prepares a coffee .,a coffee is prepared by an attorney .
a king selects a camera .,a camera is selected by a king .,an attorney prepares a coffee .,a coffee is prepared by an attorney .
a captain kills a mayor .,a mayor is killed by a captain .,an attorney prepares a coffee .,a coffee is prepared by an attorney .
a girl carries a computer .,a computer is carried by a girl .,an attorney prepares a coffee .,a coffee is prepared by an attorney .
a candidate grabs a candy .,a candy is grabbed by a candidate .,an attorney prepares a coffee .,a coffee is prepared by an attorney .
a singer carries a pie .,a pie is carried by a singer .,an attorney prepares a coffee .,a coffee is prepared by an attorney .
a cousin leads a company .,a company is led by a cousin .,an attorney prepares a coffee .,a coffee is prepared by an attorney .
a sheriff forgets a beer .,a beer is forgotten by a sheriff .,an attorney prepares a coffee .,a coffee is prepared by an attorney .
an employee leads a band .,a band is led by an employee .,an attorney prepares a coffee .,a coffee is prepared by an attorney .
a woman raises a juice .,a juice is raised by a woman .,an attorney prepares a coffee .,a coffee is prepared by an attorney .
the man surprised the reader .,the reader was surprised by the man .,the brother followed the company .,the company was followed by the brother .
the king dragged the bell .,the bell was dragged by the king .,the brother followed the company .,the company was followed by the brother .
the captain purchased the beer .,the beer was purchased by the captain .,the brother followed the company .,the company was followed by the brother .
the pilot prepared the bottle .,the bottle was prepared by the pilot .,the brother followed the company .,the company was followed by the brother .
the champion tasted the cheese .,the cheese was tasted by the champion .,the brother followed the company .,the company was followed by the brother .
the physician protected the cop .,the cop was protected by the physician .,the brother followed the company .,the company was followed by the brother .
the professor killed the worker .,the worker was killed by the professor .,the brother followed the company .,the company was followed by the brother .
the attorney accepted the jacket .,the jacket was accepted by the attorney .,the brother followed the company .,the company was followed by the brother .
the girl accepted the key .,the key was accepted by the girl .,the brother followed the company .,the company was followed by the brother .
the wife collected the chocolate .,the chocolate was collected by the wife .,the brother followed the company .,the company was followed by the brother .
the president forgot the meal .,the meal was forgotten by the president .,the bishop tasted the pie .,the pie was tasted by the bishop .
the pilot raised the tea .,the tea was raised by the pilot .,the bishop tasted the pie .,the pie was tasted by the bishop .
the cop taught the teacher .,the teacher was taught by the cop .,the bishop tasted the pie .,the pie was tasted by the bishop .
the parent taught the woman .,the woman was taught by the parent .,the bishop tasted the pie .,the pie was tasted by the bishop .
the mayor killed the winner .,the winner was killed by the mayor .,the bishop tasted the pie .,the pie was tasted by the bishop .
the sheriff judged the aunt .,the aunt was judged by the sheriff .,the bishop tasted the pie .,the pie was tasted by the bishop .
the lawyer followed the buddy .,the buddy was followed by the lawyer .,the bishop tasted the pie .,the pie was tasted by the bishop .
the father carried the candy .,the candy was carried by the father .,the bishop tasted the pie .,the pie was tasted by the bishop .
the author left the television .,the television was left by the author .,the bishop tasted the pie .,the pie was tasted by the bishop .
the adult struck the buddy .,the buddy was struck by the adult .,the bishop tasted the pie .,the pie was tasted by the bishop .
a reader followed a candidate .,a candidate was followed by a reader .,a secretary described a child .,a child was described by a secretary .
an army wanted a pie .,a pie was wanted by an army .,a secretary described a child .,a child was described by a secretary .
an aunt hurt an administration .,an administration was hurt by an aunt .,a secretary described a child .,a child was described by a secretary .
a leader taught an employer .,an employer was taught by a leader .,a secretary described a child .,a child was described by a secretary .
a lawyer left a newspaper .,a newspaper was left by a lawyer .,a secretary described a child .,a child was described by a secretary .
a wife drank a beer .,a beer was drunk by a wife .,a secretary described a child .,a child was described by a secretary .
a singer chased a band .,a band was chased by a singer .,a secretary described a child .,a child was described by a secretary .
an author wrapped a telephone .,a telephone was wrapped by an author .,a secretary described a child .,a child was described by a secretary .
a reader hurried a colonel .,a colonel was hurried by a reader .,a secretary described a child .,a child was described by a secretary .
a soldier washed a hat .,a hat was washed by a soldier .,a secretary described a child .,a child was described by a secretary .
the nurse forgave the army .,the army was forgiven by the nurse .,the chief comforted the wife .,the wife was comforted by the chief .
the actress selected the pie .,the pie was selected by the actress .,the chief comforted the wife .,the wife was comforted by the chief .
the king kissed the lady .,the lady was kissed by the king .,the chief comforted the wife .,the wife was comforted by the chief .
the son led the club .,the club was led by the son .,the chief comforted the wife .,the wife was comforted by the chief .
the bishop struck the brother .,the brother was struck by the bishop .,the chief comforted the wife .,the wife was comforted by the chief .
the actress caught the jacket .,the jacket was caught by the actress .,the chief comforted the wife .,the wife was comforted by the chief .
the minister destroyed the tea .,the tea was destroyed by the minister .,the chief comforted the wife .,the wife was comforted by the chief .
the soldier understood the child .,the child was understood by the soldier .,the chief comforted the wife .,the wife was comforted by the chief .
the partner broke the crystal .,the crystal was broken by the partner .,the chief comforted the wife .,the wife was comforted by the chief .
the parent discovered the salad .,the salad was discovered by the parent .,the chief comforted the wife .,the wife was comforted by the chief .
a secretary destroys a chicken .,a chicken is destroyed by a secretary .,a brother leads an army .,an army is led by a brother .
a student grabs a candy .,a candy is grabbed by a student .,a brother leads an army .,an army is led by a brother .
a chief catches a student .,a student is caught by a chief .,a brother leads an army .,an army is led by a brother .
a wife punches a parent .,a parent is punched by a wife .,a brother leads an army .,an army is led by a brother .
a minister hurts a lawyer .,a lawyer is hurt by a minister .,a brother leads an army .,an army is led by a brother .
a guy smells a coffee .,a coffee is smelled by a guy .,a brother leads an army .,an army is led by a brother .
a guy drinks a coffee .,a coffee is drunk by a guy .,a brother leads an army .,an army is led by a brother .
a teacher forgets a box .,a box is forgotten by a teacher .,a brother leads an army .,an army is led by a brother .
a candidate forgets a child .,a child is forgotten by a candidate .,a brother leads an army .,an army is led by a brother .
a club keeps a guitar .,a guitar is kept by a club .,a brother leads an army .,an army is led by a brother .
a woman surprises a manager .,a manager is surprised by a woman .,a reader removes a guitar .,a guitar is removed by a reader .
a woman washes an iron .,an iron is washed by a woman .,a reader removes a guitar .,a guitar is removed by a reader .
a leader forgets a teacher .,a teacher is forgotten by a leader .,a reader removes a guitar .,a guitar is removed by a reader .
a brother hurries a son .,a son is hurried by a brother .,a reader removes a guitar .,a guitar is removed by a reader .
a brother kisses a priest .,a priest is kissed by a brother .,a reader removes a guitar .,a guitar is removed by a reader .
a parent selects a chicken .,a chicken is selected by a parent .,a reader removes a guitar .,a guitar is removed by a reader .
a company uses a bottle .,a bottle is used by a company .,a reader removes a guitar .,a guitar is removed by a reader .
a father kills a cop .,a cop is killed by a father .,a reader removes a guitar .,a guitar is removed by a reader .
a worker forgives a parent .,a parent is forgiven by a worker .,a reader removes a guitar .,a guitar is removed by a reader .
a colonel follows a son .,a son is followed by a colonel .,a reader removes a guitar .,a guitar is removed by a reader .
the mayor forgets the guest .,the guest is forgotten by the mayor .,the author kills the employer .,the employer is killed by the author .
the chief washes the captain .,the captain is washed by the chief .,the author kills the employer .,the employer is killed by the author .
the parent removes the card .,the card is removed by the parent .,the author kills the employer .,the employer is killed by the author .
the band keeps the coffee .,the coffee is kept by the band .,the author kills the employer .,the employer is killed by the author .
the physician describes the mother .,the mother is described by the physician .,the author kills the employer .,the employer is killed by the author .
the princess uses the engine .,the engine is used by the princess .,the author kills the employer .,the employer is killed by the author .
the bishop discovers the pie .,the pie is discovered by the bishop .,the author kills the employer .,the employer is killed by the author .
the attorney keeps the pot .,the pot is kept by the attorney .,the author kills the employer .,the employer is killed by the author .
the woman accepts the television .,the television is accepted by the woman .,the author kills the employer .,the employer is killed by the author .
the colonel forgets the bottle .,the bottle is forgotten by the colonel .,the author kills the employer .,the employer is killed by the author .
the corporation keeps the cheese .,the cheese is kept by the corporation .,the nurse asks the actor .,the actor is asked by the nurse .
the lawyer raises the crystal .,the crystal is raised by the lawyer .,the nurse asks the actor .,the actor is asked by the nurse .
the champion purchases the motor .,the motor is purchased by the champion .,the nurse asks the actor .,the actor is asked by the nurse .
the prince raises the salad .,the salad is raised by the prince .,the nurse asks the actor .,the actor is asked by the nurse .
the manager collects the knife .,the knife is collected by the manager .,the nurse asks the actor .,the actor is asked by the nurse .
the princess punches the sheriff .,the sheriff is punched by the princess .,the nurse asks the actor .,the actor is asked by the nurse .
the president understands the son .,the son is understood by the president .,the nurse asks the actor .,the actor is asked by the nurse .
the leader destroys the chicken .,the chicken is destroyed by the leader .,the nurse asks the actor .,the actor is asked by the nurse .
the adult describes the gun .,the gun is described by the adult .,the nurse asks the actor .,the actor is asked by the nurse .
the bishop catches the cheese .,the cheese is caught by the bishop .,the nurse asks the actor .,the actor is asked by the nurse .
a minister forgave a club .,a club was forgiven by a minister .,a son purchased a pie .,a pie was purchased by a son .
an uncle protected a kid .,a kid was protected by an uncle .,a son purchased a pie .,a pie was purchased by a son .
a lawyer judged an opponent .,an opponent was judged by a lawyer .,a son purchased a pie .,a pie was purchased by a son .
a manager forgave a mayor .,a mayor was forgiven by a manager .,a son purchased a pie .,a pie was purchased by a son .
a physician understood a bishop .,a bishop was understood by a physician .,a son purchased a pie .,a pie was purchased by a son .
a manager left a telephone .,a telephone was left by a manager .,a son purchased a pie .,a pie was purchased by a son .
a lady drank a tea .,a tea was drunk by a lady .,a son purchased a pie .,a pie was purchased by a son .
a writer tasted a cheese .,a cheese was tasted by a writer .,a son purchased a pie .,a pie was purchased by a son .
a scientist followed a chief .,a chief was followed by a scientist .,a son purchased a pie .,a pie was purchased by a son .
a minister comforted an employee .,an employee was comforted by a minister .,a son purchased a pie .,a pie was purchased by a son .
the corporation wants the knife .,the knife is wanted by the corporation .,the daughter surprises the mother .,the mother is surprised by the daughter .
the sheriff accepts the telephone .,the telephone is accepted by the sheriff .,the daughter surprises the mother .,the mother is surprised by the daughter .
the hero accepts the flower .,the flower is accepted by the hero .,the daughter surprises the mother .,the mother is surprised by the daughter .
the buddy accepts the newspaper .,the newspaper is accepted by the buddy .,the daughter surprises the mother .,the mother is surprised by the daughter .
the king raises the anchor .,the anchor is raised by the king .,the daughter surprises the mother .,the mother is surprised by the daughter .
the husband comforts the king .,the king is comforted by the husband .,the daughter surprises the mother .,the mother is surprised by the daughter .
the guest grabs the salad .,the salad is grabbed by the guest .,the daughter surprises the mother .,the mother is surprised by the daughter .
the guest judges the club .,the club is judged by the guest .,the daughter surprises the mother .,the mother is surprised by the daughter .
the boy kills the reader .,the reader is killed by the boy .,the daughter surprises the mother .,the mother is surprised by the daughter .
the secretary raises the chicken .,the chicken is raised by the secretary .,the daughter surprises the mother .,the mother is surprised by the daughter .
a girl prepares a chicken .,a chicken is prepared by a girl .,a soldier strikes an uncle .,an uncle is struck by a soldier .
a reader describes a key .,a key is described by a reader .,a soldier strikes an uncle .,an uncle is struck by a soldier .
a sheriff hurries a writer .,a writer is hurried by a sheriff .,a soldier strikes an uncle .,an uncle is struck by a soldier .
a teacher surprises a chief .,a chief is surprised by a teacher .,a soldier strikes an uncle .,an uncle is struck by a soldier .
a physician teaches a sheriff .,a sheriff is taught by a physician .,a soldier strikes an uncle .,an uncle is struck by a soldier .
a friend leads a corporation .,a corporation is led by a friend .,a soldier strikes an uncle .,an uncle is struck by a soldier .
a husband washes an engine .,an engine is washed by a husband .,a soldier strikes an uncle .,an uncle is struck by a soldier .
a secretary destroys a chocolate .,a chocolate is destroyed by a secretary .,a soldier strikes an uncle .,an uncle is struck by a soldier .
a bishop breaks a hat .,a hat is broken by a bishop .,a soldier strikes an uncle .,an uncle is struck by a soldier .
a mother wraps a machine .,a machine is wrapped by a mother .,a soldier strikes an uncle .,an uncle is struck by a soldier .
the captain asks the professor .,the professor is asked by the captain .,the physician surprises the daughter .,the daughter is surprised by the physician .
the woman raises the candidate .,the candidate is raised by the woman .,the physician surprises the daughter .,the daughter is surprised by the physician .
the professor follows the administration .,the administration is followed by the professor .,the physician surprises the daughter .,the daughter is surprised by the physician .
the partner understands the employee .,the employee is understood by the partner .,the physician surprises the daughter .,the daughter is surprised by the physician .
the pilot prepares the bottle .,the bottle is prepared by the pilot .,the physician surprises the daughter .,the daughter is surprised by the physician .
the corporation keeps the meal .,the meal is kept by the corporation .,the physician surprises the daughter .,the daughter is surprised by the physician .
the attorney hurts the president .,the president is hurt by the attorney .,the physician surprises the daughter .,the daughter is surprised by the physician .
the sheriff selects the television .,the television is selected by the sheriff .,the physician surprises the daughter .,the daughter is surprised by the physician .
the employee catches the salad .,the salad is caught by the employee .,the physician surprises the daughter .,the daughter is surprised by the physician .
the priest strikes the secretary .,the secretary is struck by the priest .,the physician surprises the daughter .,the daughter is surprised by the physician .
the cop dragged the buddy .,the buddy was dragged by the cop .,the doctor beat the secretary .,the secretary was beaten by the doctor .
the uncle raised the teacher .,the teacher was raised by the uncle .,the doctor beat the secretary .,the secretary was beaten by the doctor .
the cop chased the army .,the army was chased by the cop .,the doctor beat the secretary .,the secretary was beaten by the doctor .
the employer broke the pot .,the pot was broken by the employer .,the doctor beat the secretary .,the secretary was beaten by the doctor .
the cousin forgave the adult .,the adult was forgiven by the cousin .,the doctor beat the secretary .,the secretary was beaten by the doctor .
the teacher joined the club .,the club was joined by the teacher .,the doctor beat the secretary .,the secretary was beaten by the doctor .
the daughter left the card .,the card was left by the daughter .,the doctor beat the secretary .,the secretary was beaten by the doctor .
the bishop smelled the juice .,the juice was smelled by the bishop .,the doctor beat the secretary .,the secretary was beaten by the doctor .
the man accepted the engine .,the engine was accepted by the man .,the doctor beat the secretary .,the secretary was beaten by the doctor .
the teacher asked the club .,the club was asked by the teacher .,the doctor beat the secretary .,the secretary was beaten by the doctor .
the mother struck the scientist .,the scientist was struck by the mother .,the leader joined the company .,the company was joined by the leader .
the girl hurried the worker .,the worker was hurried by the girl .,the leader joined the company .,the company was joined by the leader .
the cop destroyed the chicken .,the chicken was destroyed by the cop .,the leader joined the company .,the company was joined by the leader .
the prince grabbed the ball .,the ball was grabbed by the prince .,the leader joined the company .,the company was joined by the leader .
the hero discovered the bowl .,the bowl was discovered by the hero .,the leader joined the company .,the company was joined by the leader .
the bishop bothered the lawyer .,the lawyer was bothered by the bishop .,the leader joined the company .,the company was joined by the leader .
the employee drank the coffee .,the coffee was drunk by the employee .,the leader joined the company .,the company was joined by the leader .
the physician beat the lawyer .,the lawyer was beaten by the physician .,the leader joined the company .,the company was joined by the leader .
the cop accepted the gun .,the gun was accepted by the cop .,the leader joined the company .,the company was joined by the leader .
the aunt beat the woman .,the woman was beaten by the aunt .,the leader joined the company .,the company was joined by the leader .
the parent comforted the cousin .,the cousin was comforted by the parent .,the employee drank the tea .,the tea was drunk by the employee .
the buddy joined the company .,the company was joined by the buddy .,the employee drank the tea .,the tea was drunk by the employee .
the corporation helped the lawyer .,the lawyer was helped by the corporation .,the employee drank the tea .,the tea was drunk by the employee .
the adult hurried the uncle .,the uncle was hurried by the adult .,the employee drank the tea .,the tea was drunk by the employee .
the woman discovered the salad .,the salad was discovered by the woman .,the employee drank the tea .,the tea was drunk by the employee .
the business wanted the crystal .,the crystal was wanted by the business .,the employee drank the tea .,the tea was drunk by the employee .
the band helped the wife .,the wife was helped by the band .,the employee drank the tea .,the tea was drunk by the employee .
the lady carried the jacket .,the jacket was carried by the lady .,the employee drank the tea .,the tea was drunk by the employee .
the guy killed the nurse .,the nurse was killed by the guy .,the employee drank the tea .,the tea was drunk by the employee .
the hero understood the partner .,the partner was understood by the hero .,the employee drank the tea .,the tea was drunk by the employee .
a woman asked a corporation .,a corporation was asked by a woman .,a prince forgot a teacher .,a teacher was forgotten by a prince .
a man accepted a cup .,a cup was accepted by a man .,a prince forgot a teacher .,a teacher was forgotten by a prince .
a lawyer judged a band .,a band was judged by a lawyer .,a prince forgot a teacher .,a teacher was forgotten by a prince .
a doctor hurried an employer .,an employer was hurried by a doctor .,a prince forgot a teacher .,a teacher was forgotten by a prince .
a brother described a plate .,a plate was described by a brother .,a prince forgot a teacher .,a teacher was forgotten by a prince .
a sheriff carried a coffee .,a coffee was carried by a sheriff .,a prince forgot a teacher .,a teacher was forgotten by a prince .
an actor wrapped a knife .,a knife was wrapped by an actor .,a prince forgot a teacher .,a teacher was forgotten by a prince .
a lawyer embraced a captain .,a captain was embraced by a lawyer .,a prince forgot a teacher .,a teacher was forgotten by a prince .
a secretary broke a bowl .,a bowl was broken by a secretary .,a prince forgot a teacher .,a teacher was forgotten by a prince .
a cousin kissed a wife .,a wife was kissed by a cousin .,a prince forgot a teacher .,a teacher was forgotten by a prince .
a nurse follows a corporation .,a corporation is followed by a nurse .,a sheriff asks a guy .,a guy is asked by a sheriff .
a cousin carries a beer .,a beer is carried by a cousin .,a sheriff asks a guy .,a guy is asked by a sheriff .
an attorney hurries an actor .,an actor is hurried by an attorney .,a sheriff asks a guy .,a guy is asked by a sheriff .
a woman drinks a beer .,a beer is drunk by a woman .,a sheriff asks a guy .,a guy is asked by a sheriff .
an author kisses a child .,a child is kissed by an author .,a sheriff asks a guy .,a guy is asked by a sheriff .
an adult raises a juice .,a juice is raised by an adult .,a sheriff asks a guy .,a guy is asked by a sheriff .
a corporation protects an employer .,an employer is protected by a corporation .,a sheriff asks a guy .,a guy is asked by a sheriff .
an employer punches an author .,an author is punched by an employer .,a sheriff asks a guy .,a guy is asked by a sheriff .
a corporation protects a daughter .,a daughter is protected by a corporation .,a sheriff asks a guy .,a guy is asked by a sheriff .
an aunt destroys a meal .,a meal is destroyed by an aunt .,a sheriff asks a guy .,a guy is asked by a sheriff .
the opponent collects the plate .,the plate is collected by the opponent .,the bishop prepares the chicken .,the chicken is prepared by the bishop .
the hero forgives the club .,the club is forgiven by the hero .,the bishop prepares the chicken .,the chicken is prepared by the bishop .
the champion teaches the cop .,the cop is taught by the champion .,the bishop prepares the chicken .,the chicken is prepared by the bishop .
the manager raises the iron .,the iron is raised by the manager .,the bishop prepares the chicken .,the chicken is prepared by the bishop .
the adult tastes the pie .,the pie is tasted by the adult .,the bishop prepares the chicken .,the chicken is prepared by the bishop .
the champion hurts the army .,the army is hurt by the champion .,the bishop prepares the chicken .,the chicken is prepared by the bishop .
the husband smells the pie .,the pie is smelled by the husband .,the bishop prepares the chicken .,the chicken is prepared by the bishop .
the hero wraps the glass .,the glass is wrapped by the hero .,the bishop prepares the chicken .,the chicken is prepared by the bishop .
the author surprises the brother .,the brother is surprised by the author .,the bishop prepares the chicken .,the chicken is prepared by the bishop .
the manager tastes the meal .,the meal is tasted by the manager .,the bishop prepares the chicken .,the chicken is prepared by the bishop .
a father prepared a beer .,a beer was prepared by a father .,a guest broke a motor .,a motor was broken by a guest .
a physician prepared a tea .,a tea was prepared by a physician .,a guest broke a motor .,a motor was broken by a guest .
a president raised a cheese .,a cheese was raised by a president .,a guest broke a motor .,a motor was broken by a guest .
a captain washed a king .,a king was washed by a captain .,a guest broke a motor .,a motor was broken by a guest .
a daughter asked an administration .,an administration was asked by a daughter .,a guest broke a motor .,a motor was broken by a guest .
a captain joined a corporation .,a corporation was joined by a captain .,a guest broke a motor .,a motor was broken by a guest .
a mother wrapped a newspaper .,a newspaper was wrapped by a mother .,a guest broke a motor .,a motor was broken by a guest .
a sheriff collected a chicken .,a chicken was collected by a sheriff .,a guest broke a motor .,a motor was broken by a guest .
a priest used a bowl .,a bowl was used by a priest .,a guest broke a motor .,a motor was broken by a guest .
a candidate dragged a minister .,a minister was dragged by a candidate .,a guest broke a motor .,a motor was broken by a guest .
the daughter keeps the beer .,the beer is kept by the daughter .,the man punches the pilot .,the pilot is punched by the man .
the prince forgets the plate .,the plate is forgotten by the prince .,the man punches the pilot .,the pilot is punched by the man .
the mother tastes the chicken .,the chicken is tasted by the mother .,the man punches the pilot .,the pilot is punched by the man .
the army keeps the chicken .,the chicken is kept by the army .,the man punches the pilot .,the pilot is punched by the man .
the prince drags the coat .,the coat is dragged by the prince .,the man punches the pilot .,the pilot is punched by the man .
the secretary embraces the reader .,the reader is embraced by the secretary .,the man punches the pilot .,the pilot is punched by the man .
the princess carries the coffee .,the coffee is carried by the princess .,the man punches the pilot .,the pilot is punched by the man .
the corporation uses the glass .,the glass is used by the corporation .,the man punches the pilot .,the pilot is punched by the man .
the army protects the friend .,the friend is protected by the army .,the man punches the pilot .,the pilot is punched by the man .
the princess collects the key .,the key is collected by the princess .,the man punches the pilot .,the pilot is punched by the man .
a husband led a company .,a company was led by a husband .,a lady comforted a king .,a king was comforted by a lady .
a professor accepted a bottle .,a bottle was accepted by a professor .,a lady comforted a king .,a king was comforted by a lady .
an actress protected a manager .,a manager was protected by an actress .,a lady comforted a king .,a king was comforted by a lady .
a candidate carried an anchor .,an anchor was carried by a candidate .,a lady comforted a king .,a king was comforted by a lady .
a father left a gun .,a gun was left by a father .,a lady comforted a king .,a king was comforted by a lady .
an employee judged an administration .,an administration was judged by an employee .,a lady comforted a king .,a king was comforted by a lady .
a wife embraced a mayor .,a mayor was embraced by a wife .,a lady comforted a king .,a king was comforted by a lady .
a parent broke a flower .,a flower was broken by a parent .,a lady comforted a king .,a king was comforted by a lady .
a captain taught an aunt .,an aunt was taught by a captain .,a lady comforted a king .,a king was comforted by a lady .
a nurse ate a pie .,a pie was eaten by a nurse .,a lady comforted a king .,a king was comforted by a lady .
the friend drinks the tea .,the tea is drunk by the friend .,the attorney catches the candy .,the candy is caught by the attorney .
the reader follows the actor .,the actor is followed by the reader .,the attorney catches the candy .,the candy is caught by the attorney .
the scientist strikes the parent .,the parent is struck by the scientist .,the attorney catches the candy .,the candy is caught by the attorney .
the pilot asks the minister .,the minister is asked by the pilot .,the attorney catches the candy .,the candy is caught by the attorney .
the buddy surprises the nurse .,the nurse is surprised by the buddy .,the attorney catches the candy .,the candy is caught by the attorney .
the employer destroys the juice .,the juice is destroyed by the employer .,the attorney catches the candy .,the candy is caught by the attorney .
the business uses the hat .,the hat is used by the business .,the attorney catches the candy .,the candy is caught by the attorney .
the reader wraps the gun .,the gun is wrapped by the reader .,the attorney catches the candy .,the candy is caught by the attorney .
the employee drinks the juice .,the juice is drunk by the employee .,the attorney catches the candy .,the candy is caught by the attorney .
the colonel leaves the cup .,the cup is left by the colonel .,the attorney catches the candy .,the candy is caught by the attorney .
the minister catches the salad .,the salad is caught by the minister .,the teacher forgives the scientist .,the scientist is forgiven by the teacher .
the manager collects the juice .,the juice is collected by the manager .,the teacher forgives the scientist .,the scientist is forgiven by the teacher .
the kid hurries the sheriff .,the sheriff is hurried by the kid .,the teacher forgives the scientist .,the scientist is forgiven by the teacher .
the actress embraces the man .,the man is embraced by the actress .,the teacher forgives the scientist .,the scientist is forgiven by the teacher .
the adult beats the hero .,the hero is beaten by the adult .,the teacher forgives the scientist .,the scientist is forgiven by the teacher .
the bishop wants the button .,the button is wanted by the bishop .,the teacher forgives the scientist .,the scientist is forgiven by the teacher .
the kid protects the attorney .,the attorney is protected by the kid .,the teacher forgives the scientist .,the scientist is forgiven by the teacher .
the bishop punches the partner .,the partner is punched by the bishop .,the teacher forgives the scientist .,the scientist is forgiven by the teacher .
the mother catches the box .,the box is caught by the mother .,the teacher forgives the scientist .,the scientist is forgiven by the teacher .
the hero drags the box .,the box is dragged by the hero .,the teacher forgives the scientist .,the scientist is forgiven by the teacher .
a pilot selects a minister .,a minister is selected by a pilot .,a husband discovers a beer .,a beer is discovered by a husband .
a physician prepares a candy .,a candy is prepared by a physician .,a husband discovers a beer .,a beer is discovered by a husband .
a nurse strikes an adult .,an adult is struck by a nurse .,a husband discovers a beer .,a beer is discovered by a husband .
a band helps a cousin .,a cousin is helped by a band .,a husband discovers a beer .,a beer is discovered by a husband .
a reader accepts an anchor .,an anchor is accepted by a reader .,a husband discovers a beer .,a beer is discovered by a husband .
a professor protects a mother .,a mother is protected by a professor .,a husband discovers a beer .,a beer is discovered by a husband .
a prince understands a brother .,a brother is understood by a prince .,a husband discovers a beer .,a beer is discovered by a husband .
a lawyer bothers an actor .,an actor is bothered by a lawyer .,a husband discovers a beer .,a beer is discovered by a husband .
a scientist collects a gun .,a gun is collected by a scientist .,a husband discovers a beer .,a beer is discovered by a husband .
an employee uses a box .,a box is used by an employee .,a husband discovers a beer .,a beer is discovered by a husband .
the minister protected the author .,the author was protected by the minister .,the girl caught the meal .,the meal was caught by the girl .
the soldier led the army .,the army was led by the soldier .,the girl caught the meal .,the meal was caught by the girl .
the employer punched the husband .,the husband was punched by the employer .,the girl caught the meal .,the meal was caught by the girl .
the prince protected the sheriff .,the sheriff was protected by the prince .,the girl caught the meal .,the meal was caught by the girl .
the manager wanted the coffee .,the coffee was wanted by the manager .,the girl caught the meal .,the meal was caught by the girl .
the guest hurt the sheriff .,the sheriff was hurt by the guest .,the girl caught the meal .,the meal was caught by the girl .
