pa, pp, ta, tp
the sweet prince taught the minister .,the minister was taught by the sweet prince .,a happy leader strikes a lady .,a lady is struck by a happy leader .
the violent champion joins the band .,the band is joined by the violent champion .,a normal nurse wrapped a camera .,a camera was wrapped by a normal nurse .
the weird business purchases the juice .,the juice is purchased by the weird business .,a chinese nurse wrapped a camera .,a camera was wrapped by a chinese nurse .
the silent man grabs the bishop .,the bishop is grabbed by the silent man .,a lonely nurse wrapped a camera .,a camera was wrapped by a lonely nurse .
the pretty writer prepares the tea .,the tea is prepared by the pretty writer .,a blind nurse wrapped a camera .,a camera was wrapped by a blind nurse .
the fair sheriff bothers the company .,the company is bothered by the fair sheriff .,a loud nurse wrapped a camera .,a camera was wrapped by a loud nurse .
the crazy woman teaches the adult .,the adult is taught by the crazy woman .,a dumb nurse wrapped a camera .,a camera was wrapped by a dumb nurse .
the modest husband leads the club .,the club is led by the modest husband .,a pretty nurse wrapped a camera .,a camera was wrapped by a pretty nurse .
the american actress uses the plate .,the plate is used by the american actress .,a southern nurse wrapped a camera .,a camera was wrapped by a southern nurse .
the important employee carries the beer .,the beer is carried by the important employee .,a cool nurse wrapped a camera .,a camera was wrapped by a cool nurse .
the attractive employer asks the soldier .,the soldier is asked by the attractive employer .,a modern nurse wrapped a camera .,a camera was wrapped by a modern nurse .
a pale lawyer removes a glass .,a glass is removed by a pale lawyer .,the gentle king destroyed the cigarette .,the cigarette was destroyed by the gentle king .
a loud student embraces a teacher .,a teacher is embraced by a loud student .,the young king destroyed the cigarette .,the cigarette was destroyed by the young king .
a handsome child helps a student .,a student is helped by a handsome child .,the sweet king destroyed the cigarette .,the cigarette was destroyed by the sweet king .
an angry uncle punches a sheriff .,a sheriff is punched by an angry uncle .,the foreign king destroyed the cigarette .,the cigarette was destroyed by the foreign king .
a reliable son keeps an iron .,an iron is kept by a reliable son .,the poor king destroyed the cigarette .,the cigarette was destroyed by the poor king .
a serious daughter discovers a teacher .,a teacher is discovered by a serious daughter .,the loud king destroyed the cigarette .,the cigarette was destroyed by the loud king .
a loving father kisses an adult .,an adult is kissed by a loving father .,the strong king destroyed the cigarette .,the cigarette was destroyed by the strong king .
a funny manager wraps a machine .,a machine is wrapped by a funny manager .,the beautiful king destroyed the cigarette .,the cigarette was destroyed by the beautiful king .
a religious mayor smells a tea .,a tea is smelled by a religious mayor .,the hungry king destroyed the cigarette .,the cigarette was destroyed by the hungry king .
a sensitive child leads a business .,a business is led by a sensitive child .,the horrible king destroyed the cigarette .,the cigarette was destroyed by the horrible king .
the handsome professor destroys the flower .,the flower is destroyed by the handsome professor .,a friendly pilot asked a company .,a company was asked by a friendly pilot .
the generous president selects the beer .,the beer is selected by the generous president .,a healthy pilot asked a company .,a company was asked by a healthy pilot .
the gentle minister tastes the pie .,the pie is tasted by the gentle minister .,a proud pilot asked a company .,a company was asked by a proud pilot .
the gentle student hurries the teacher .,the teacher is hurried by the gentle student .,a young pilot asked a company .,a company was asked by a young pilot .
the proud doctor breaks the bowl .,the bowl is broken by the proud doctor .,a great pilot asked a company .,a company was asked by a great pilot .
the eager author joins the club .,the club is joined by the eager author .,a sad pilot asked a company .,a company was asked by a sad pilot .
the reliable wife breaks the wire .,the wire is broken by the reliable wife .,a normal pilot asked a company .,a company was asked by a normal pilot .
the excellent administration uses the flower .,the flower is used by the excellent administration .,a healthy pilot asked a company .,a company was asked by a healthy pilot .
the kind wife embraces the hero .,the hero is embraced by the kind wife .,a proud pilot asked a company .,a company was asked by a proud pilot .
the american employee accepts the gun .,the gun is accepted by the american employee .,a special pilot asked a company .,a company was asked by a special pilot .
the dangerous winner accepts the instrument .,the instrument is accepted by the dangerous winner .,a mad president ate a pie .,a pie was eaten by a mad president .
the loving brother raises the sheriff .,the sheriff is raised by the loving brother .,a catholic president ate a pie .,a pie was eaten by a catholic president .
the rough physician follows the band .,the band is followed by the rough physician .,a horrible president ate a pie .,a pie was eaten by a horrible president .
the wonderful guy drags the machine .,the machine is dragged by the wonderful guy .,a sensitive president ate a pie .,a pie was eaten by a sensitive president .
the fair kid smells the glass .,the glass is smelled by the fair kid .,a odd president ate a pie .,a pie was eaten by a odd president .
the awful aunt removes the cigarette .,the cigarette is removed by the awful aunt .,a tired president ate a pie .,a pie was eaten by a tired president .
the english administration wants the candy .,the candy is wanted by the english administration .,a chinese president ate a pie .,a pie was eaten by a chinese president .
the critical winner keeps the coffee .,the coffee is kept by the critical winner .,a blind president ate a pie .,a pie was eaten by a blind president .
the funny nurse keeps the log .,the log is kept by the funny nurse .,a patient president ate a pie .,a pie was eaten by a patient president .
the honest uncle chases the adult .,the adult is chased by the honest uncle .,a healthy president ate a pie .,a pie was eaten by a healthy president .
a horrible winner raised a student .,a student was raised by a horrible winner .,the gentle doctor smells the cup .,the cup is smelled by the gentle doctor .
a crazy wife surprised an uncle .,an uncle was surprised by a crazy wife .,the ridiculous doctor smells the cup .,the cup is smelled by the ridiculous doctor .
a healthy writer punched an attorney .,an attorney was punched by a healthy writer .,the normal doctor smells the cup .,the cup is smelled by the normal doctor .
a cute man surprised a friend .,a friend was surprised by a cute man .,the silly doctor smells the cup .,the cup is smelled by the silly doctor .
a strange chief washed a father .,a father was washed by a strange chief .,the hungry doctor smells the cup .,the cup is smelled by the hungry doctor .
a ill man asked an employer .,an employer was asked by a ill man .,the responsible doctor smells the cup .,the cup is smelled by the responsible doctor .
an excellent attorney embraced a king .,a king was embraced by an excellent attorney .,the fair doctor smells the cup .,the cup is smelled by the fair doctor .
a tired president understood a father .,a father was understood by a tired president .,the friendly doctor smells the cup .,the cup is smelled by the friendly doctor .
an afraid aunt hurried a minister .,a minister was hurried by an afraid aunt .,the french doctor smells the cup .,the cup is smelled by the french doctor .
a drunk cop joined a club .,a club was joined by a drunk cop .,the stupid doctor smells the cup .,the cup is smelled by the stupid doctor .
a odd husband chased a prince .,a prince was chased by a odd husband .,the normal chief strikes the actor .,the actor is struck by the normal chief .
a loud soldier broke an iron .,an iron was broken by a loud soldier .,the responsible chief strikes the actor .,the actor is struck by the responsible chief .
a nervous soldier hurried a minister .,a minister was hurried by a nervous soldier .,the tough chief strikes the actor .,the actor is struck by the tough chief .
a brave husband led a band .,a band was led by a brave husband .,the terrible chief strikes the actor .,the actor is struck by the terrible chief .
a pale sheriff hurried a cousin .,a cousin was hurried by a pale sheriff .,the great chief strikes the actor .,the actor is struck by the great chief .
a normal candidate described a chocolate .,a chocolate was described by a normal candidate .,the cute chief strikes the actor .,the actor is struck by the cute chief .
a dumb writer purchased a beer .,a beer was purchased by a dumb writer .,the religious chief strikes the actor .,the actor is struck by the religious chief .
a pretty father followed an army .,an army was followed by a pretty father .,the bad chief strikes the actor .,the actor is struck by the bad chief .
an illegal aunt embraced an employee .,an employee was embraced by an illegal aunt .,the sophisticated chief strikes the actor .,the actor is struck by the sophisticated chief .
a brilliant kid surprised a partner .,a partner was surprised by a brilliant kid .,the religious chief strikes the actor .,the actor is struck by the religious chief .
the criminal captain protects the husband .,the husband is protected by the criminal captain .,a responsible woman beat an uncle .,an uncle was beaten by a responsible woman .
the crazy princess prepares the crystal .,the crystal is prepared by the crazy princess .,a powerful woman beat an uncle .,an uncle was beaten by a powerful woman .
the normal friend washes the pot .,the pot is washed by the normal friend .,a good woman beat an uncle .,an uncle was beaten by a good woman .
the american employee accepts the bowl .,the bowl is accepted by the american employee .,a good woman beat an uncle .,an uncle was beaten by a good woman .
the jewish brother bothers the corporation .,the corporation is bothered by the jewish brother .,a french woman beat an uncle .,an uncle was beaten by a french woman .
the religious teacher accepts the crystal .,the crystal is accepted by the religious teacher .,a criminal woman beat an uncle .,an uncle was beaten by a criminal woman .
the bad partner purchases the chocolate .,the chocolate is purchased by the bad partner .,a special woman beat an uncle .,an uncle was beaten by a special woman .
the honest opponent drinks the tea .,the tea is drunk by the honest opponent .,a glad woman beat an uncle .,an uncle was beaten by a glad woman .
the jewish minister forgets the salad .,the salad is forgotten by the jewish minister .,a violent woman beat an uncle .,an uncle was beaten by a violent woman .
the excellent administration uses the motor .,the motor is used by the excellent administration .,a kind woman beat an uncle .,an uncle was beaten by a kind woman .
the terrible lady understands the king .,the king is understood by the terrible lady .,an aggressive administration kept a chocolate .,a chocolate was kept by an aggressive administration .
the sick lady kills the employee .,the employee is killed by the sick lady .,an english administration kept a chocolate .,a chocolate was kept by an english administration .
the important uncle accepts the bell .,the bell is accepted by the important uncle .,an american administration kept a chocolate .,a chocolate was kept by an american administration .
the powerful hero forgets the juice .,the juice is forgotten by the powerful hero .,an excellent administration kept a chocolate .,a chocolate was kept by an excellent administration .
the healthy physician joins the band .,the band is joined by the healthy physician .,an american administration kept a chocolate .,a chocolate was kept by an american administration .
the innocent guy surprises the girl .,the girl is surprised by the innocent guy .,an english administration kept a chocolate .,a chocolate was kept by an english administration .
the insane employer breaks the plate .,the plate is broken by the insane employer .,an honest administration kept a chocolate .,a chocolate was kept by an honest administration .
the silent child helps the father .,the father is helped by the silent child .,an aggressive administration kept a chocolate .,a chocolate was kept by an aggressive administration .
the guilty nurse embraces the attorney .,the attorney is embraced by the guilty nurse .,an illegal administration kept a chocolate .,a chocolate was kept by an illegal administration .
the sensitive father follows the worker .,the worker is followed by the sensitive father .,an honest administration kept a chocolate .,a chocolate was kept by an honest administration .
the important actor prepares the beer .,the beer is prepared by the important actor .,a special captain used a telephone .,a telephone was used by a special captain .
the honest employee destroys the guest .,the guest is destroyed by the honest employee .,a scary captain used a telephone .,a telephone was used by a scary captain .
the violent partner smells the salad .,the salad is smelled by the violent partner .,a modern captain used a telephone .,a telephone was used by a modern captain .
the huge club wants the bowl .,the bowl is wanted by the huge club .,a special captain used a telephone .,a telephone was used by a special captain .
the critical friend describes the coat .,the coat is described by the critical friend .,a calm captain used a telephone .,a telephone was used by a calm captain .
the loving soldier smells the coffee .,the coffee is smelled by the loving soldier .,a ill captain used a telephone .,a telephone was used by a ill captain .
the chinese woman describes the adult .,the adult is described by the chinese woman .,a friendly captain used a telephone .,a telephone was used by a friendly captain .
the angry attorney chases the lady .,the lady is chased by the angry attorney .,a sweet captain used a telephone .,a telephone was used by a sweet captain .
the guilty lawyer beats the buddy .,the buddy is beaten by the guilty lawyer .,a foreign captain used a telephone .,a telephone was used by a foreign captain .
the stupid lawyer bothers the princess .,the princess is bothered by the stupid lawyer .,a fair captain used a telephone .,a telephone was used by a fair captain .
the gentle soldier hurried the man .,the man was hurried by the gentle soldier .,a critical kid collects a juice .,a juice is collected by a critical kid .
the brilliant king left the log .,the log was left by the brilliant king .,a responsible kid collects a juice .,a juice is collected by a responsible kid .
the weird lawyer forgave the band .,the band was forgiven by the weird lawyer .,a happy kid collects a juice .,a juice is collected by a happy kid .
the handsome doctor asked the corporation .,the corporation was asked by the handsome doctor .,a jewish kid collects a juice .,a juice is collected by a jewish kid .
the french man taught the captain .,the captain was taught by the french man .,a stupid kid collects a juice .,a juice is collected by a stupid kid .
the holy writer chased the singer .,the singer was chased by the holy writer .,a stupid kid collects a juice .,a juice is collected by a stupid kid .
the dumb nurse comforted the employee .,the employee was comforted by the dumb nurse .,a sick kid collects a juice .,a juice is collected by a sick kid .
the chinese worker struck the priest .,the priest was struck by the chinese worker .,a nice kid collects a juice .,a juice is collected by a nice kid .
the poor lady wanted the coffee .,the coffee was wanted by the poor lady .,a holy kid collects a juice .,a juice is collected by a holy kid .
the bad son washed the lawyer .,the lawyer was washed by the bad son .,a dumb kid collects a juice .,a juice is collected by a dumb kid .
the sick colonel broke the ball .,the ball was broken by the sick colonel .,a normal husband drags a key .,a key is dragged by a normal husband .
the hungry captain embraced the father .,the father was embraced by the hungry captain .,a critical husband drags a key .,a key is dragged by a critical husband .
the ill mother forgave the corporation .,the corporation was forgiven by the ill mother .,a sick husband drags a key .,a key is dragged by a sick husband .
the hungry priest tasted the pie .,the pie was tasted by the hungry priest .,a mad husband drags a key .,a key is dragged by a mad husband .
the nervous chief kept the box .,the box was kept by the nervous chief .,a proud husband drags a key .,a key is dragged by a proud husband .
the bright winner surprised the opponent .,the opponent was surprised by the bright winner .,a brilliant husband drags a key .,a key is dragged by a brilliant husband .
the responsible writer raised the tea .,the tea was raised by the responsible writer .,a horrible husband drags a key .,a key is dragged by a horrible husband .
the calm physician punched the chief .,the chief was punched by the calm physician .,a poor husband drags a key .,a key is dragged by a poor husband .
the weird winner ate the cheese .,the cheese was eaten by the weird winner .,a powerful husband drags a key .,a key is dragged by a powerful husband .
the generous minister washed the nurse .,the nurse was washed by the generous minister .,a helpful husband drags a key .,a key is dragged by a helpful husband .
the insane employee joined the company .,the company was joined by the insane employee .,a tired daughter catches a coffee .,a coffee is caught by a tired daughter .
the responsible bishop struck the employee .,the employee was struck by the responsible bishop .,a crazy daughter catches a coffee .,a coffee is caught by a crazy daughter .
the special corporation used the bag .,the bag was used by the special corporation .,a peaceful daughter catches a coffee .,a coffee is caught by a peaceful daughter .
the terrible reader hurt the corporation .,the corporation was hurt by the terrible reader .,a lonely daughter catches a coffee .,a coffee is caught by a lonely daughter .
the american actress comforted the winner .,the winner was comforted by the american actress .,a busy daughter catches a coffee .,a coffee is caught by a busy daughter .
the reliable sheriff kissed the buddy .,the buddy was kissed by the reliable sheriff .,a strong daughter catches a coffee .,a coffee is caught by a strong daughter .
the foreign princess wanted the book .,the book was wanted by the foreign princess .,a horrible daughter catches a coffee .,a coffee is caught by a horrible daughter .
the religious corporation kept the glass .,the glass was kept by the religious corporation .,a calm daughter catches a coffee .,a coffee is caught by a calm daughter .
the catholic sheriff left the card .,the card was left by the catholic sheriff .,a loud daughter catches a coffee .,a coffee is caught by a loud daughter .
the friendly corporation used the television .,the television was used by the friendly corporation .,a terrible daughter catches a coffee .,a coffee is caught by a terrible daughter .
the helpful nurse wraps the bell .,the bell is wrapped by the helpful nurse .,a cute buddy purchased a tea .,a tea was purchased by a cute buddy .
the english opponent joins the man .,the man is joined by the english opponent .,a modern buddy purchased a tea .,a tea was purchased by a modern buddy .
the reliable club protects the professor .,the professor is protected by the reliable club .,a dumb buddy purchased a tea .,a tea was purchased by a dumb buddy .
the southern mother asks the army .,the army is asked by the southern mother .,a reliable buddy purchased a tea .,a tea was purchased by a reliable buddy .
the french champion washes the ball .,the ball is washed by the french champion .,a catholic buddy purchased a tea .,a tea was purchased by a catholic buddy .
the insane actress breaks the computer .,the computer is broken by the insane actress .,a sad buddy purchased a tea .,a tea was purchased by a sad buddy .
the nervous priest surprises the father .,the father is surprised by the nervous priest .,a sweet buddy purchased a tea .,a tea was purchased by a sweet buddy .
the aggressive army wants the glass .,the glass is wanted by the aggressive army .,a religious buddy purchased a tea .,a tea was purchased by a religious buddy .
the famous physician asks the company .,the company is asked by the famous physician .,a jewish buddy purchased a tea .,a tea was purchased by a jewish buddy .
the modern president joins the band .,the band is joined by the modern president .,a modest buddy purchased a tea .,a tea was purchased by a modest buddy .
a holy champion follows a priest .,a priest is followed by a holy champion .,the patient doctor punched the pilot .,the pilot was punched by the patient doctor .
an insane employer understands a brother .,a brother is understood by an insane employer .,the sophisticated doctor punched the pilot .,the pilot was punched by the sophisticated doctor .
a ridiculous woman kisses a chief .,a chief is kissed by a ridiculous woman .,the strong doctor punched the pilot .,the pilot was punched by the strong doctor .
a criminal soldier judges an administration .,an administration is judged by a criminal soldier .,the pretty doctor punched the pilot .,the pilot was punched by the pretty doctor .
a sophisticated father selects a beer .,a beer is selected by a sophisticated father .,the foreign doctor punched the pilot .,the pilot was punched by the foreign doctor .
a loving soldier protects a girl .,a girl is protected by a loving soldier .,the cool doctor punched the pilot .,the pilot was punched by the cool doctor .
a pretty reader removes a telephone .,a telephone is removed by a pretty reader .,the brilliant doctor punched the pilot .,the pilot was punched by the brilliant doctor .
a horrible friend breaks a ball .,a ball is broken by a horrible friend .,the chinese doctor punched the pilot .,the pilot was punched by the chinese doctor .
a patient president asks a company .,a company is asked by a patient president .,the spanish doctor punched the pilot .,the pilot was punched by the spanish doctor .
an afraid opponent collects a candy .,a candy is collected by an afraid opponent .,the strong doctor punched the pilot .,the pilot was punched by the strong doctor .
a french lady forgives a professor .,a professor is forgiven by a french lady .,the patient father killed the buddy .,the buddy was killed by the patient father .
a reliable husband breaks a glass .,a glass is broken by a reliable husband .,the drunk father killed the buddy .,the buddy was killed by the drunk father .
a scary manager kisses a cop .,a cop is kissed by a scary manager .,the pale father killed the buddy .,the buddy was killed by the pale father .
a nice nurse chases a woman .,a woman is chased by a nice nurse .,the religious father killed the buddy .,the buddy was killed by the religious father .
an excellent employee prepares a juice .,a juice is prepared by an excellent employee .,the creative father killed the buddy .,the buddy was killed by the creative father .
a sophisticated leader carries an employer .,an employer is carried by a sophisticated leader .,the guilty father killed the buddy .,the buddy was killed by the guilty father .
a tall reader drinks a coffee .,a coffee is drunk by a tall reader .,the powerful father killed the buddy .,the buddy was killed by the powerful father .
a dumb colonel forgets a juice .,a juice is forgotten by a dumb colonel .,the cool father killed the buddy .,the buddy was killed by the cool father .
a wonderful pilot joins a business .,a business is joined by a wonderful pilot .,the rough father killed the buddy .,the buddy was killed by the rough father .
a guilty colonel carries a beer .,a beer is carried by a guilty colonel .,the lonely father killed the buddy .,the buddy was killed by the lonely father .
a odd son forgives an employer .,an employer is forgiven by a odd son .,the chinese cop dragged the uncle .,the uncle was dragged by the chinese cop .
a foreign friend punches a girl .,a girl is punched by a foreign friend .,the ill cop dragged the uncle .,the uncle was dragged by the ill cop .
a rich doctor discovers a meal .,a meal is discovered by a rich doctor .,the mad cop dragged the uncle .,the uncle was dragged by the mad cop .
a innocent physician protects a singer .,a singer is protected by a innocent physician .,the curious cop dragged the uncle .,the uncle was dragged by the curious cop .
a reliable husband bothers an administration .,an administration is bothered by a reliable husband .,the critical cop dragged the uncle .,the uncle was dragged by the critical cop .
a criminal captain hurts an employee .,an employee is hurt by a criminal captain .,the cute cop dragged the uncle .,the uncle was dragged by the cute cop .
a pale brother comforts a husband .,a husband is comforted by a pale brother .,the spanish cop dragged the uncle .,the uncle was dragged by the spanish cop .
a criminal hero destroys a pie .,a pie is destroyed by a criminal hero .,the generous cop dragged the uncle .,the uncle was dragged by the generous cop .
a mad hero grabs a student .,a student is grabbed by a mad hero .,the sexy cop dragged the uncle .,the uncle was dragged by the sexy cop .
a lonely chief destroys a chocolate .,a chocolate is destroyed by a lonely chief .,the sophisticated cop dragged the uncle .,the uncle was dragged by the sophisticated cop .
a good secretary ate a cheese .,a cheese was eaten by a good secretary .,the sophisticated president surprises the wife .,the wife is surprised by the sophisticated president .
a tall buddy led a band .,a band was led by a tall buddy .,the modern president surprises the wife .,the wife is surprised by the modern president .
an awesome aunt comforted a son .,a son was comforted by an awesome aunt .,the powerful president surprises the wife .,the wife is surprised by the powerful president .
a scary corporation kept a salad .,a salad was kept by a scary corporation .,the calm president surprises the wife .,the wife is surprised by the calm president .
a religious writer broke a glass .,a glass was broken by a religious writer .,the sad president surprises the wife .,the wife is surprised by the sad president .
a gentle manager prepared a juice .,a juice was prepared by a gentle manager .,the dumb president surprises the wife .,the wife is surprised by the dumb president .
a french bishop drank a juice .,a juice was drunk by a french bishop .,the beautiful president surprises the wife .,the wife is surprised by the beautiful president .
a responsible scientist selected a box .,a box was selected by a responsible scientist .,the rough president surprises the wife .,the wife is surprised by the rough president .
a critical partner beat a friend .,a friend was beaten by a critical partner .,the famous president surprises the wife .,the wife is surprised by the famous president .
a healthy parent kissed a child .,a child was kissed by a healthy parent .,the loud president surprises the wife .,the wife is surprised by the loud president .
the kind teacher comforted the adult .,the adult was comforted by the kind teacher .,a odd business purchases a log .,a log is purchased by a odd business .
the proud physician left the anchor .,the anchor was left by the proud physician .,a famous business purchases a log .,a log is purchased by a famous business .
the friendly cop struck the woman .,the woman was struck by the friendly cop .,a fantastic business purchases a log .,a log is purchased by a fantastic business .
the bright cop judged the club .,the club was judged by the bright cop .,a rough business purchases a log .,a log is purchased by a rough business .
the gentle husband selected the hero .,the hero was selected by the gentle husband .,a national business purchases a log .,a log is purchased by a national business .
the fantastic student hurried the writer .,the writer was hurried by the fantastic student .,a french business purchases a log .,a log is purchased by a french business .
the attractive opponent ate the salad .,the salad was eaten by the attractive opponent .,a strange business purchases a log .,a log is purchased by a strange business .
the dangerous wife followed the club .,the club was followed by the dangerous wife .,a ridiculous business purchases a log .,a log is purchased by a ridiculous business .
the alert author punched the writer .,the writer was punched by the alert author .,a tiny business purchases a log .,a log is purchased by a tiny business .
the sexy prince forgave the lawyer .,the lawyer was forgiven by the sexy prince .,a foreign business purchases a log .,a log is purchased by a foreign business .
a helpful kid judges a company .,a company is judged by a helpful kid .,the friendly champion raised the leader .,the leader was raised by the friendly champion .
a modern secretary carries a teacher .,a teacher is carried by a modern secretary .,the criminal champion raised the leader .,the leader was raised by the criminal champion .
a chinese girl washes a pilot .,a pilot is washed by a chinese girl .,the famous champion raised the leader .,the leader was raised by the famous champion .
a modern professor understands an author .,an author is understood by a modern professor .,the hungry champion raised the leader .,the leader was raised by the hungry champion .
a poor candidate drags a nurse .,a nurse is dragged by a poor candidate .,the pale champion raised the leader .,the leader was raised by the pale champion .
an alert uncle tastes a chocolate .,a chocolate is tasted by an alert uncle .,the nervous champion raised the leader .,the leader was raised by the nervous champion .
a fantastic guest discovers a coffee .,a coffee is discovered by a fantastic guest .,the happy champion raised the leader .,the leader was raised by the happy champion .
a sad priest purchases a salad .,a salad is purchased by a sad priest .,the willing champion raised the leader .,the leader was raised by the willing champion .
a scary physician beats a reader .,a reader is beaten by a scary physician .,the famous champion raised the leader .,the leader was raised by the famous champion .
a silly writer kisses a bishop .,a bishop is kissed by a silly writer .,the religious champion raised the leader .,the leader was raised by the religious champion .
a great mayor caught a husband .,a husband was caught by a great mayor .,the excited actress wants the beer .,the beer is wanted by the excited actress .
a sexy worker beat a guest .,a guest was beaten by a sexy worker .,the italian actress wants the beer .,the beer is wanted by the italian actress .
a handsome champion grabbed a candy .,a candy was grabbed by a handsome champion .,the eager actress wants the beer .,the beer is wanted by the eager actress .
a rich man wrapped a guitar .,a guitar was wrapped by a rich man .,the excellent actress wants the beer .,the beer is wanted by the excellent actress .
a crazy writer raised a guitar .,a guitar was raised by a crazy writer .,the aggressive actress wants the beer .,the beer is wanted by the aggressive actress .
a funny mother bothered a business .,a business was bothered by a funny mother .,the evil actress wants the beer .,the beer is wanted by the evil actress .
a holy king followed a corporation .,a corporation was followed by a holy king .,the angry actress wants the beer .,the beer is wanted by the angry actress .
a gentle secretary hurt a mother .,a mother was hurt by a gentle secretary .,the excited actress wants the beer .,the beer is wanted by the excited actress .
a rich mother followed a hero .,a hero was followed by a rich mother .,the evil actress wants the beer .,the beer is wanted by the evil actress .
a ridiculous student purchased a plate .,a plate was purchased by a ridiculous student .,the evil actress wants the beer .,the beer is wanted by the evil actress .
the reliable child punches the winner .,the winner is punched by the reliable child .,a bad guest taught a scientist .,a scientist was taught by a bad guest .
the funny minister grabs the television .,the television is grabbed by the funny minister .,a southern guest taught a scientist .,a scientist was taught by a southern guest .
the modern father accepts the crystal .,the crystal is accepted by the modern father .,a reliable guest taught a scientist .,a scientist was taught by a reliable guest .
the friendly husband accepts the key .,the key is accepted by the friendly husband .,a silly guest taught a scientist .,a scientist was taught by a silly guest .
the sweet mayor washes the pilot .,the pilot is washed by the sweet mayor .,a criminal guest taught a scientist .,a scientist was taught by a criminal guest .
the spanish secretary removes the ball .,the ball is removed by the spanish secretary .,a odd guest taught a scientist .,a scientist was taught by a odd guest .
the wise minister washes the cop .,the cop is washed by the wise minister .,a ridiculous guest taught a scientist .,a scientist was taught by a ridiculous guest .
the american aunt wants the ball .,the ball is wanted by the american aunt .,a sick guest taught a scientist .,a scientist was taught by a sick guest .
the sexy daughter drinks the juice .,the juice is drunk by the sexy daughter .,a drunk guest taught a scientist .,a scientist was taught by a drunk guest .
the handsome reader kills the chief .,the chief is killed by the handsome reader .,a happy guest taught a scientist .,a scientist was taught by a happy guest .
the attractive uncle judged the club .,the club was judged by the attractive uncle .,a catholic colonel understands a prince .,a prince is understood by a catholic colonel .
the religious scientist left the coat .,the coat was left by the religious scientist .,a french colonel understands a prince .,a prince is understood by a french colonel .
the excited actress described the chocolate .,the chocolate was described by the excited actress .,a tough colonel understands a prince .,a prince is understood by a tough colonel .
the ridiculous worker embraced the lady .,the lady was embraced by the ridiculous worker .,a southern colonel understands a prince .,a prince is understood by a southern colonel .
the loving singer left the flower .,the flower was left by the loving singer .,a fantastic colonel understands a prince .,a prince is understood by a fantastic colonel .
the funny pilot grabbed the key .,the key was grabbed by the funny pilot .,a modern colonel understands a prince .,a prince is understood by a modern colonel .
the busy woman joined the administration .,the administration was joined by the busy woman .,a cute colonel understands a prince .,a prince is understood by a cute colonel .
the fair winner washed the wire .,the wire was washed by the fair winner .,a willing colonel understands a prince .,a prince is understood by a willing colonel .
the stupid sheriff carried the coffee .,the coffee was carried by the stupid sheriff .,a rough colonel understands a prince .,a prince is understood by a rough colonel .
the tired secretary chased the company .,the company was chased by the tired secretary .,a hungry colonel understands a prince .,a prince is understood by a hungry colonel .
the dumb reader removed the iron .,the iron was removed by the dumb reader .,a chinese business protects an adult .,an adult is protected by a chinese business .
the handsome colonel collected the key .,the key was collected by the handsome colonel .,a jewish business protects an adult .,an adult is protected by a jewish business .
the afraid actress beat the lawyer .,the lawyer was beaten by the afraid actress .,a terrible business protects an adult .,an adult is protected by a terrible business .
the modest nurse washed the actor .,the actor was washed by the modest nurse .,a powerful business protects an adult .,an adult is protected by a powerful business .
the sweet teacher grabbed the key .,the key was grabbed by the sweet teacher .,a french business protects an adult .,an adult is protected by a french business .
the strange daughter raised the coffee .,the coffee was raised by the strange daughter .,a jewish business protects an adult .,an adult is protected by a jewish business .
the odd captain taught the hero .,the hero was taught by the odd captain .,a french business protects an adult .,an adult is protected by a french business .
the sick friend raised the son .,the son was raised by the sick friend .,a reliable business protects an adult .,an adult is protected by a reliable business .
the drunk brother beat the attorney .,the attorney was beaten by the drunk brother .,a jewish business protects an adult .,an adult is protected by a jewish business .
the modest bishop drank the juice .,the juice was drunk by the modest bishop .,a ridiculous business protects an adult .,an adult is protected by a ridiculous business .
the drunk student understood the scientist .,the scientist was understood by the drunk student .,a modern priest collects a meal .,a meal is collected by a modern priest .
the brilliant lady dragged the newspaper .,the newspaper was dragged by the brilliant lady .,a kind priest collects a meal .,a meal is collected by a kind priest .
the wise cousin left the bag .,the bag was left by the wise cousin .,a catholic priest collects a meal .,a meal is collected by a catholic priest .
the great doctor taught the child .,the child was taught by the great doctor .,a fantastic priest collects a meal .,a meal is collected by a fantastic priest .
the sophisticated writer forgave the administration .,the administration was forgiven by the sophisticated writer .,a kind priest collects a meal .,a meal is collected by a kind priest .
the ill reader drank the coffee .,the coffee was drunk by the ill reader .,a nervous priest collects a meal .,a meal is collected by a nervous priest .
the reliable writer chased the club .,the club was chased by the reliable writer .,a silly priest collects a meal .,a meal is collected by a silly priest .
the religious writer accepted the crystal .,the crystal was accepted by the religious writer .,a friendly priest collects a meal .,a meal is collected by a friendly priest .
the funny prince forgave the husband .,the husband was forgiven by the funny prince .,a nice priest collects a meal .,a meal is collected by a nice priest .
the loud king raised the juice .,the juice was raised by the loud king .,a proud priest collects a meal .,a meal is collected by a proud priest .
a happy pilot chased a cop .,a cop was chased by a happy pilot .,the proud scientist drags the kid .,the kid is dragged by the proud scientist .
a french student led a company .,a company was led by a french student .,the rich scientist drags the kid .,the kid is dragged by the rich scientist .
a ridiculous worker chased a son .,a son was chased by a ridiculous worker .,the gentle scientist drags the kid .,the kid is dragged by the gentle scientist .
a religious princess smelled a tea .,a tea was smelled by a religious princess .,the loud scientist drags the kid .,the kid is dragged by the loud scientist .
