pa, pp, ta, tp
the actress leaves the newspaper .,the newspaper is left by the actress .,a teacher judged a friend .,a friend was judged by a teacher .
the uncle carries the employer .,the employer is carried by the uncle .,a teacher judged a friend .,a friend was judged by a teacher .
the army purchases the coffee .,the coffee is purchased by the army .,a teacher judged a friend .,a friend was judged by a teacher .
the doctor bothers the aunt .,the aunt is bothered by the doctor .,a teacher judged a friend .,a friend was judged by a teacher .
the singer surprises the mayor .,the mayor is surprised by the singer .,a teacher judged a friend .,a friend was judged by a teacher .
the manager bothers the administration .,the administration is bothered by the manager .,a teacher judged a friend .,a friend was judged by a teacher .
the leader carries the bottle .,the bottle is carried by the leader .,a teacher judged a friend .,a friend was judged by a teacher .
the leader leads the administration .,the administration is led by the leader .,a teacher judged a friend .,a friend was judged by a teacher .
a scientist beat an attorney .,an attorney was beaten by a scientist .,the guy comforts the priest .,the priest is comforted by the guy .
a sheriff selected a juice .,a juice was selected by a sheriff .,the guy comforts the priest .,the priest is comforted by the guy .
a lawyer led an administration .,an administration was led by a lawyer .,the guy comforts the priest .,the priest is comforted by the guy .
a worker kept a cheese .,a cheese was kept by a worker .,the guy comforts the priest .,the priest is comforted by the guy .
a prince wrapped a wire .,a wire was wrapped by a prince .,the guy comforts the priest .,the priest is comforted by the guy .
a lawyer led an army .,an army was led by a lawyer .,the guy comforts the priest .,the priest is comforted by the guy .
a nurse struck a sheriff .,a sheriff was struck by a nurse .,the guy comforts the priest .,the priest is comforted by the guy .
an author chased an opponent .,an opponent was chased by an author .,the guy comforts the priest .,the priest is comforted by the guy .
a wife hurried a kid .,a kid was hurried by a wife .,the guy comforts the priest .,the priest is comforted by the guy .
a husband led a band .,a band was led by a husband .,the guy comforts the priest .,the priest is comforted by the guy .
a partner accepted a book .,a book was accepted by a partner .,the kid joins the sheriff .,the sheriff is joined by the kid .
a lawyer kept a plate .,a plate was kept by a lawyer .,the kid joins the sheriff .,the sheriff is joined by the kid .
a doctor wanted a beer .,a beer was wanted by a doctor .,the kid joins the sheriff .,the sheriff is joined by the kid .
a student chased a prince .,a prince was chased by a student .,the kid joins the sheriff .,the sheriff is joined by the kid .
a manager beat a father .,a father was beaten by a manager .,the kid joins the sheriff .,the sheriff is joined by the kid .
a champion kissed a bishop .,a bishop was kissed by a champion .,the kid joins the sheriff .,the sheriff is joined by the kid .
a physician asked a band .,a band was asked by a physician .,the kid joins the sheriff .,the sheriff is joined by the kid .
an attorney comforted a reader .,a reader was comforted by an attorney .,the kid joins the sheriff .,the sheriff is joined by the kid .
a wife bothered a business .,a business was bothered by a wife .,the kid joins the sheriff .,the sheriff is joined by the kid .
a singer hurried a wife .,a wife was hurried by a singer .,the kid joins the sheriff .,the sheriff is joined by the kid .
the singer followed the mayor .,the mayor was followed by the singer .,a scientist breaks a button .,a button is broken by a scientist .
the opponent accepted the computer .,the computer was accepted by the opponent .,a scientist breaks a button .,a button is broken by a scientist .
the boy prepared the guitar .,the guitar was prepared by the boy .,a scientist breaks a button .,a button is broken by a scientist .
the girl drank the beer .,the beer was drunk by the girl .,a scientist breaks a button .,a button is broken by a scientist .
the wife understood the president .,the president was understood by the wife .,a scientist breaks a button .,a button is broken by a scientist .
the champion ate the candy .,the candy was eaten by the champion .,a scientist breaks a button .,a button is broken by a scientist .
the boy joined the uncle .,the uncle was joined by the boy .,a scientist breaks a button .,a button is broken by a scientist .
the man surprised the opponent .,the opponent was surprised by the man .,a scientist breaks a button .,a button is broken by a scientist .
the champion kissed the adult .,the adult was kissed by the champion .,a scientist breaks a button .,a button is broken by a scientist .
the father discovered the beer .,the beer was discovered by the father .,a scientist breaks a button .,a button is broken by a scientist .
the princess hurried the daughter .,the daughter was hurried by the princess .,a champion collects a juice .,a juice is collected by a champion .
the employee judged the friend .,the friend was judged by the employee .,a champion collects a juice .,a juice is collected by a champion .
the worker tasted the salad .,the salad was tasted by the worker .,a champion collects a juice .,a juice is collected by a champion .
the daughter helped the professor .,the professor was helped by the daughter .,a champion collects a juice .,a juice is collected by a champion .
the singer destroyed the coffee .,the coffee was destroyed by the singer .,a champion collects a juice .,a juice is collected by a champion .
the daughter left the pot .,the pot was left by the daughter .,a champion collects a juice .,a juice is collected by a champion .
the child struck the manager .,the manager was struck by the child .,a champion collects a juice .,a juice is collected by a champion .
the president asked the administration .,the administration was asked by the president .,a champion collects a juice .,a juice is collected by a champion .
the man washed the gun .,the gun was washed by the man .,a champion collects a juice .,a juice is collected by a champion .
the buddy washed the cop .,the cop was washed by the buddy .,a champion collects a juice .,a juice is collected by a champion .
the boy hurt the lawyer .,the lawyer was hurt by the boy .,a mother hurries a scientist .,a scientist is hurried by a mother .
the cousin broke the anchor .,the anchor was broken by the cousin .,a mother hurries a scientist .,a scientist is hurried by a mother .
the bishop judged the uncle .,the uncle was judged by the bishop .,a mother hurries a scientist .,a scientist is hurried by a mother .
the student raised the beer .,the beer was raised by the student .,a mother hurries a scientist .,a scientist is hurried by a mother .
the employer hurt the company .,the company was hurt by the employer .,a mother hurries a scientist .,a scientist is hurried by a mother .
the president caught the singer .,the singer was caught by the president .,a mother hurries a scientist .,a scientist is hurried by a mother .
the hero kept the glass .,the glass was kept by the hero .,a mother hurries a scientist .,a scientist is hurried by a mother .
the teacher joined the club .,the club was joined by the teacher .,a mother hurries a scientist .,a scientist is hurried by a mother .
the candidate beat the priest .,the priest was beaten by the candidate .,a mother hurries a scientist .,a scientist is hurried by a mother .
the winner caught the chocolate .,the chocolate was caught by the winner .,a mother hurries a scientist .,a scientist is hurried by a mother .
the cop kissed the physician .,the physician was kissed by the cop .,a son punches an uncle .,an uncle is punched by a son .
the secretary smelled the coffee .,the coffee was smelled by the secretary .,a son punches an uncle .,an uncle is punched by a son .
the husband dragged the bishop .,the bishop was dragged by the husband .,a son punches an uncle .,an uncle is punched by a son .
the mother washed the log .,the log was washed by the mother .,a son punches an uncle .,an uncle is punched by a son .
the actress tasted the cheese .,the cheese was tasted by the actress .,a son punches an uncle .,an uncle is punched by a son .
the pilot judged the worker .,the worker was judged by the pilot .,a son punches an uncle .,an uncle is punched by a son .
the champion selected the machine .,the machine was selected by the champion .,a son punches an uncle .,an uncle is punched by a son .
the writer asked the kid .,the kid was asked by the writer .,a son punches an uncle .,an uncle is punched by a son .
the parent broke the jacket .,the jacket was broken by the parent .,a son punches an uncle .,an uncle is punched by a son .
the parent followed the corporation .,the corporation was followed by the parent .,a son punches an uncle .,an uncle is punched by a son .
a child grabbed a gun .,a gun was grabbed by a child .,the lady wraps the hat .,the hat is wrapped by the lady .
a guy comforted a child .,a child was comforted by a guy .,the lady wraps the hat .,the hat is wrapped by the lady .
a kid chased a band .,a band was chased by a kid .,the lady wraps the hat .,the hat is wrapped by the lady .
an aunt wanted a pie .,a pie was wanted by an aunt .,the lady wraps the hat .,the hat is wrapped by the lady .
a son chased an army .,an army was chased by a son .,the lady wraps the hat .,the hat is wrapped by the lady .
a princess broke a book .,a book was broken by a princess .,the lady wraps the hat .,the hat is wrapped by the lady .
an adult removed a bowl .,a bowl was removed by an adult .,the lady wraps the hat .,the hat is wrapped by the lady .
a lawyer left an engine .,an engine was left by a lawyer .,the lady wraps the hat .,the hat is wrapped by the lady .
a winner purchased a crystal .,a crystal was purchased by a winner .,the lady wraps the hat .,the hat is wrapped by the lady .
a company purchased a salad .,a salad was purchased by a company .,the lady wraps the hat .,the hat is wrapped by the lady .
a boy wraps a wire .,a wire is wrapped by a boy .,the president embraced the physician .,the physician was embraced by the president .
a scientist breaks a card .,a card is broken by a scientist .,the president embraced the physician .,the physician was embraced by the president .
a guy leaves a gun .,a gun is left by a guy .,the president embraced the physician .,the physician was embraced by the president .
an employee asks an administration .,an administration is asked by an employee .,the president embraced the physician .,the physician was embraced by the president .
a chief accepts a motor .,a motor is accepted by a chief .,the president embraced the physician .,the physician was embraced by the president .
an author beats an attorney .,an attorney is beaten by an author .,the president embraced the physician .,the physician was embraced by the president .
an attorney carries a worker .,a worker is carried by an attorney .,the president embraced the physician .,the physician was embraced by the president .
a friend hurts a business .,a business is hurt by a friend .,the president embraced the physician .,the physician was embraced by the president .
a bishop forgets a knife .,a knife is forgotten by a bishop .,the president embraced the physician .,the physician was embraced by the president .
a lady collects a chicken .,a chicken is collected by a lady .,the president embraced the physician .,the physician was embraced by the president .
a wife teaches a child .,a child is taught by a wife .,the lawyer smelled the juice .,the juice was smelled by the lawyer .
an actor selects a coffee .,a coffee is selected by an actor .,the lawyer smelled the juice .,the juice was smelled by the lawyer .
a boy kisses a buddy .,a buddy is kissed by a boy .,the lawyer smelled the juice .,the juice was smelled by the lawyer .
a king eats a cheese .,a cheese is eaten by a king .,the lawyer smelled the juice .,the juice was smelled by the lawyer .
a sheriff embraces a kid .,a kid is embraced by a sheriff .,the lawyer smelled the juice .,the juice was smelled by the lawyer .
a manager forgets a husband .,a husband is forgotten by a manager .,the lawyer smelled the juice .,the juice was smelled by the lawyer .
a mayor asks a company .,a company is asked by a mayor .,the lawyer smelled the juice .,the juice was smelled by the lawyer .
a winner embraces an author .,an author is embraced by a winner .,the lawyer smelled the juice .,the juice was smelled by the lawyer .
a buddy protects a friend .,a friend is protected by a buddy .,the lawyer smelled the juice .,the juice was smelled by the lawyer .
an army purchases a coffee .,a coffee is purchased by an army .,the lawyer smelled the juice .,the juice was smelled by the lawyer .
the father punches the opponent .,the opponent is punched by the father .,a child caught a beer .,a beer was caught by a child .
the scientist forgets the cheese .,the cheese is forgotten by the scientist .,a child caught a beer .,a beer was caught by a child .
the partner breaks the machine .,the machine is broken by the partner .,a child caught a beer .,a beer was caught by a child .
the friend follows the army .,the army is followed by the friend .,a child caught a beer .,a beer was caught by a child .
the attorney teaches the doctor .,the doctor is taught by the attorney .,a child caught a beer .,a beer was caught by a child .
the writer punches the friend .,the friend is punched by the writer .,a child caught a beer .,a beer was caught by a child .
the lawyer kisses the manager .,the manager is kissed by the lawyer .,a child caught a beer .,a beer was caught by a child .
the attorney strikes the partner .,the partner is struck by the attorney .,a child caught a beer .,a beer was caught by a child .
the woman surprises the prince .,the prince is surprised by the woman .,a child caught a beer .,a beer was caught by a child .
the band wants the juice .,the juice is wanted by the band .,a child caught a beer .,a beer was caught by a child .
a man joined a cop .,a cop was joined by a man .,the singer smells the cheese .,the cheese is smelled by the singer .
an uncle kissed a reader .,a reader was kissed by an uncle .,the singer smells the cheese .,the cheese is smelled by the singer .
a mother broke an engine .,an engine was broken by a mother .,the singer smells the cheese .,the cheese is smelled by the singer .
a business wanted a beer .,a beer was wanted by a business .,the singer smells the cheese .,the cheese is smelled by the singer .
a lawyer discovered a priest .,a priest was discovered by a lawyer .,the singer smells the cheese .,the cheese is smelled by the singer .
a daughter hurried a lady .,a lady was hurried by a daughter .,the singer smells the cheese .,the cheese is smelled by the singer .
a worker kissed a partner .,a partner was kissed by a worker .,the singer smells the cheese .,the cheese is smelled by the singer .
a cop hurried a chief .,a chief was hurried by a cop .,the singer smells the cheese .,the cheese is smelled by the singer .
a leader beat a guest .,a guest was beaten by a leader .,the singer smells the cheese .,the cheese is smelled by the singer .
a winner broke a crystal .,a crystal was broken by a winner .,the singer smells the cheese .,the cheese is smelled by the singer .
the manager describes the iron .,the iron is described by the manager .,a candidate bothered a club .,a club was bothered by a candidate .
the teacher wraps the cup .,the cup is wrapped by the teacher .,a candidate bothered a club .,a club was bothered by a candidate .
the pilot carries the prince .,the prince is carried by the pilot .,a candidate bothered a club .,a club was bothered by a candidate .
the nurse asks the army .,the army is asked by the nurse .,a candidate bothered a club .,a club was bothered by a candidate .
the pilot embraces the sheriff .,the sheriff is embraced by the pilot .,a candidate bothered a club .,a club was bothered by a candidate .
the kid embraces the writer .,the writer is embraced by the kid .,a candidate bothered a club .,a club was bothered by a candidate .
the husband drags the book .,the book is dragged by the husband .,a candidate bothered a club .,a club was bothered by a candidate .
the employee kisses the soldier .,the soldier is kissed by the employee .,a candidate bothered a club .,a club was bothered by a candidate .
the colonel carries the coffee .,the coffee is carried by the colonel .,a candidate bothered a club .,a club was bothered by a candidate .
the cop tastes the meal .,the meal is tasted by the cop .,a candidate bothered a club .,a club was bothered by a candidate .
a child selected a juice .,a juice was selected by a child .,the husband chases the corporation .,the corporation is chased by the husband .
an army kept a candy .,a candy was kept by an army .,the husband chases the corporation .,the corporation is chased by the husband .
a teacher removed a machine .,a machine was removed by a teacher .,the husband chases the corporation .,the corporation is chased by the husband .
a colonel led a club .,a club was led by a colonel .,the husband chases the corporation .,the corporation is chased by the husband .
an employer selected a cousin .,a cousin was selected by an employer .,the husband chases the corporation .,the corporation is chased by the husband .
a mother discovered a priest .,a priest was discovered by a mother .,the husband chases the corporation .,the corporation is chased by the husband .
a minister discovered a writer .,a writer was discovered by a minister .,the husband chases the corporation .,the corporation is chased by the husband .
a physician helped a scientist .,a scientist was helped by a physician .,the husband chases the corporation .,the corporation is chased by the husband .
a manager carried a ball .,a ball was carried by a manager .,the husband chases the corporation .,the corporation is chased by the husband .
a child judged a pilot .,a pilot was judged by a child .,the husband chases the corporation .,the corporation is chased by the husband .
a physician washes a log .,a log is washed by a physician .,the candidate embraced the scientist .,the scientist was embraced by the candidate .
a champion prepares a bottle .,a bottle is prepared by a champion .,the candidate embraced the scientist .,the scientist was embraced by the candidate .
a writer judges an army .,an army is judged by a writer .,the candidate embraced the scientist .,the scientist was embraced by the candidate .
an actress carries a student .,a student is carried by an actress .,the candidate embraced the scientist .,the scientist was embraced by the candidate .
a partner prepares a juice .,a juice is prepared by a partner .,the candidate embraced the scientist .,the scientist was embraced by the candidate .
an aunt strikes a prince .,a prince is struck by an aunt .,the candidate embraced the scientist .,the scientist was embraced by the candidate .
a secretary carries a chicken .,a chicken is carried by a secretary .,the candidate embraced the scientist .,the scientist was embraced by the candidate .
a partner hurts a physician .,a physician is hurt by a partner .,the candidate embraced the scientist .,the scientist was embraced by the candidate .
a friend joins a business .,a business is joined by a friend .,the candidate embraced the scientist .,the scientist was embraced by the candidate .
a kid judges a corporation .,a corporation is judged by a kid .,the candidate embraced the scientist .,the scientist was embraced by the candidate .
the girl struck the professor .,the professor was struck by the girl .,a wife understands a singer .,a singer is understood by a wife .
the opponent selected the princess .,the princess was selected by the opponent .,a wife understands a singer .,a singer is understood by a wife .
the worker wrapped the box .,the box was wrapped by the worker .,a wife understands a singer .,a singer is understood by a wife .
the attorney collected the tea .,the tea was collected by the attorney .,a wife understands a singer .,a singer is understood by a wife .
the king chased the friend .,the friend was chased by the king .,a wife understands a singer .,a singer is understood by a wife .
the brother washed the newspaper .,the newspaper was washed by the brother .,a wife understands a singer .,a singer is understood by a wife .
the doctor joined the company .,the company was joined by the doctor .,a wife understands a singer .,a singer is understood by a wife .
the adult used the hat .,the hat was used by the adult .,a wife understands a singer .,a singer is understood by a wife .
the son chased the chief .,the chief was chased by the son .,a wife understands a singer .,a singer is understood by a wife .
the hero ate the salad .,the salad was eaten by the hero .,a wife understands a singer .,a singer is understood by a wife .
a mayor purchases a tea .,a tea is purchased by a mayor .,the reader hurt the administration .,the administration was hurt by the reader .
a father grabs a chicken .,a chicken is grabbed by a father .,the reader hurt the administration .,the administration was hurt by the reader .
a chief washes a lady .,a lady is washed by a chief .,the reader hurt the administration .,the administration was hurt by the reader .
a physician chases a corporation .,a corporation is chased by a physician .,the reader hurt the administration .,the administration was hurt by the reader .
a manager teaches a priest .,a priest is taught by a manager .,the reader hurt the administration .,the administration was hurt by the reader .
a woman uses a guitar .,a guitar is used by a woman .,the reader hurt the administration .,the administration was hurt by the reader .
a princess prepares a chicken .,a chicken is prepared by a princess .,the reader hurt the administration .,the administration was hurt by the reader .
a hero understands an aunt .,an aunt is understood by a hero .,the reader hurt the administration .,the administration was hurt by the reader .
a man accepts an iron .,an iron is accepted by a man .,the reader hurt the administration .,the administration was hurt by the reader .
a company wants a juice .,a juice is wanted by a company .,the reader hurt the administration .,the administration was hurt by the reader .
the child embraced the kid .,the kid was embraced by the child .,an employee smells a tea .,a tea is smelled by an employee .
the physician ate the cheese .,the cheese was eaten by the physician .,an employee smells a tea .,a tea is smelled by an employee .
the son killed the winner .,the winner was killed by the son .,an employee smells a tea .,a tea is smelled by an employee .
the author killed the sheriff .,the sheriff was killed by the author .,an employee smells a tea .,a tea is smelled by an employee .
the king beat the soldier .,the soldier was beaten by the king .,an employee smells a tea .,a tea is smelled by an employee .
the physician prepared the chicken .,the chicken was prepared by the physician .,an employee smells a tea .,a tea is smelled by an employee .
the teacher ate the pie .,the pie was eaten by the teacher .,an employee smells a tea .,a tea is smelled by an employee .
the president washed the singer .,the singer was washed by the president .,an employee smells a tea .,a tea is smelled by an employee .
the adult understood the guest .,the guest was understood by the adult .,an employee smells a tea .,a tea is smelled by an employee .
the pilot forgave the band .,the band was forgiven by the pilot .,an employee smells a tea .,a tea is smelled by an employee .
a priest breaks a crystal .,a crystal is broken by a priest .,the club protected the student .,the student was protected by the club .
an actress uses a newspaper .,a newspaper is used by an actress .,the club protected the student .,the student was protected by the club .
a priest raises a machine .,a machine is raised by a priest .,the club protected the student .,the student was protected by the club .
a chief breaks a key .,a key is broken by a chief .,the club protected the student .,the student was protected by the club .
a minister discovers a pie .,a pie is discovered by a minister .,the club protected the student .,the student was protected by the club .
an attorney surprises a father .,a father is surprised by an attorney .,the club protected the student .,the student was protected by the club .
an attorney beats a leader .,a leader is beaten by an attorney .,the club protected the student .,the student was protected by the club .
a princess punches a woman .,a woman is punched by a princess .,the club protected the student .,the student was protected by the club .
a secretary eats a pie .,a pie is eaten by a secretary .,the club protected the student .,the student was protected by the club .
an opponent kisses a scientist .,a scientist is kissed by an opponent .,the club protected the student .,the student was protected by the club .
the husband embraced the secretary .,the secretary was embraced by the husband .,a singer removes a coat .,a coat is removed by a singer .
the friend prepared the chicken .,the chicken was prepared by the friend .,a singer removes a coat .,a coat is removed by a singer .
the brother washed the guest .,the guest was washed by the brother .,a singer removes a coat .,a coat is removed by a singer .
the friend carried the coffee .,the coffee was carried by the friend .,a singer removes a coat .,a coat is removed by a singer .
the corporation helped the scientist .,the scientist was helped by the corporation .,a singer removes a coat .,a coat is removed by a singer .
the hero smelled the cup .,the cup was smelled by the hero .,a singer removes a coat .,a coat is removed by a singer .
the attorney prepared the tea .,the tea was prepared by the attorney .,a singer removes a coat .,a coat is removed by a singer .
the chief caught the pie .,the pie was caught by the chief .,a singer removes a coat .,a coat is removed by a singer .
the kid ate the meal .,the meal was eaten by the kid .,a singer removes a coat .,a coat is removed by a singer .
the buddy hurried the manager .,the manager was hurried by the buddy .,a singer removes a coat .,a coat is removed by a singer .
a bishop describes a meal .,a meal is described by a bishop .,the lawyer broke the pot .,the pot was broken by the lawyer .
a brother removes a gun .,a gun is removed by a brother .,the lawyer broke the pot .,the pot was broken by the lawyer .
an administration protects a mother .,a mother is protected by an administration .,the lawyer broke the pot .,the pot was broken by the lawyer .
an author smells a crystal .,a crystal is smelled by an author .,the lawyer broke the pot .,the pot was broken by the lawyer .
a wife beats a husband .,a husband is beaten by a wife .,the lawyer broke the pot .,the pot was broken by the lawyer .
a girl raises a candy .,a candy is raised by a girl .,the lawyer broke the pot .,the pot was broken by the lawyer .
an actor beats a nurse .,a nurse is beaten by an actor .,the lawyer broke the pot .,the pot was broken by the lawyer .
a daughter teaches a princess .,a princess is taught by a daughter .,the lawyer broke the pot .,the pot was broken by the lawyer .
a candidate purchases a meal .,a meal is purchased by a candidate .,the lawyer broke the pot .,the pot was broken by the lawyer .
a daughter wants a beer .,a beer is wanted by a daughter .,the lawyer broke the pot .,the pot was broken by the lawyer .
a club helped a manager .,a manager was helped by a club .,the colonel selects the chicken .,the chicken is selected by the colonel .
a guy asked a priest .,a priest was asked by a guy .,the colonel selects the chicken .,the chicken is selected by the colonel .
a son punched a manager .,a manager was punched by a son .,the colonel selects the chicken .,the chicken is selected by the colonel .
a reader punched a girl .,a girl was punched by a reader .,the colonel selects the chicken .,the chicken is selected by the colonel .
a guest beat a candidate .,a candidate was beaten by a guest .,the colonel selects the chicken .,the chicken is selected by the colonel .
a president forgot an engine .,an engine was forgotten by a president .,the colonel selects the chicken .,the chicken is selected by the colonel .
a doctor collected a cigarette .,a cigarette was collected by a doctor .,the colonel selects the chicken .,the chicken is selected by the colonel .
a bishop comforted a minister .,a minister was comforted by a bishop .,the colonel selects the chicken .,the chicken is selected by the colonel .
a pilot hurried a prince .,a prince was hurried by a pilot .,the colonel selects the chicken .,the chicken is selected by the colonel .
a minister understood a singer .,a singer was understood by a minister .,the colonel selects the chicken .,the chicken is selected by the colonel .
a business purchases a salad .,a salad is purchased by a business .,the army used the camera .,the camera was used by the army .
a girl eats a chocolate .,a chocolate is eaten by a girl .,the army used the camera .,the camera was used by the army .
an adult wants a crystal .,a crystal is wanted by an adult .,the army used the camera .,the camera was used by the army .
a girl selects a chocolate .,a chocolate is selected by a girl .,the army used the camera .,the camera was used by the army .
a woman strikes a child .,a child is struck by a woman .,the army used the camera .,the camera was used by the army .
a doctor removes a guitar .,a guitar is removed by a doctor .,the army used the camera .,the camera was used by the army .
a wife beats a partner .,a partner is beaten by a wife .,the army used the camera .,the camera was used by the army .
a lady smells a pie .,a pie is smelled by a lady .,the army used the camera .,the camera was used by the army .
a guy selects a nurse .,a nurse is selected by a guy .,the army used the camera .,the camera was used by the army .
a guy embraces a child .,a child is embraced by a guy .,the army used the camera .,the camera was used by the army .
the actress wants the cheese .,the cheese is wanted by the actress .,a mother bothered a club .,a club was bothered by a mother .
the nurse hurries the mayor .,the mayor is hurried by the nurse .,a mother bothered a club .,a club was bothered by a mother .
the champion destroys the ball .,the ball is destroyed by the champion .,a mother bothered a club .,a club was bothered by a mother .
the business purchases the motor .,the motor is purchased by the business .,a mother bothered a club .,a club was bothered by a mother .
the lady describes the candy .,the candy is described by the lady .,a mother bothered a club .,a club was bothered by a mother .
the champion teaches the candidate .,the candidate is taught by the champion .,a mother bothered a club .,a club was bothered by a mother .
the candidate leaves the crystal .,the crystal is left by the candidate .,a mother bothered a club .,a club was bothered by a mother .
the opponent grabs the cheese .,the cheese is grabbed by the opponent .,a mother bothered a club .,a club was bothered by a mother .
the nurse embraces the captain .,the captain is embraced by the nurse .,a mother bothered a club .,a club was bothered by a mother .
the colonel prepares the beer .,the beer is prepared by the colonel .,a mother bothered a club .,a club was bothered by a mother .
the manager hurries the hero .,the hero is hurried by the manager .,a captain grabbed a student .,a student was grabbed by a captain .
the guy forgives the lady .,the lady is forgiven by the guy .,a captain grabbed a student .,a student was grabbed by a captain .
the band helps the cop .,the cop is helped by the band .,a captain grabbed a student .,a student was grabbed by a captain .
the king eats the chicken .,the chicken is eaten by the king .,a captain grabbed a student .,a student was grabbed by a captain .
the nurse drags the anchor .,the anchor is dragged by the nurse .,a captain grabbed a student .,a student was grabbed by a captain .
the secretary protects the president .,the president is protected by the secretary .,a captain grabbed a student .,a student was grabbed by a captain .
the minister bothers the administration .,the administration is bothered by the minister .,a captain grabbed a student .,a student was grabbed by a captain .
the cop kisses the daughter .,the daughter is kissed by the cop .,a captain grabbed a student .,a student was grabbed by a captain .
the employee wants the cheese .,the cheese is wanted by the employee .,a captain grabbed a student .,a student was grabbed by a captain .
the lawyer judges the employer .,the employer is judged by the lawyer .,a captain grabbed a student .,a student was grabbed by a captain .
a lady comforts an uncle .,an uncle is comforted by a lady .,the leader prepared the ball .,the ball was prepared by the leader .
an opponent selects a coffee .,a coffee is selected by an opponent .,the leader prepared the ball .,the ball was prepared by the leader .
an employee joins a corporation .,a corporation is joined by an employee .,the leader prepared the ball .,the ball was prepared by the leader .
a guy discovers a meal .,a meal is discovered by a guy .,the leader prepared the ball .,the ball was prepared by the leader .
a lady destroys a juice .,a juice is destroyed by a lady .,the leader prepared the ball .,the ball was prepared by the leader .
a doctor smells a pie .,a pie is smelled by a doctor .,the leader prepared the ball .,the ball was prepared by the leader .
an actress beats a bishop .,a bishop is beaten by an actress .,the leader prepared the ball .,the ball was prepared by the leader .
a professor chases a doctor .,a doctor is chased by a professor .,the leader prepared the ball .,the ball was prepared by the leader .
a winner bothers a girl .,a girl is bothered by a winner .,the leader prepared the ball .,the ball was prepared by the leader .
a lady collects a television .,a television is collected by a lady .,the leader prepared the ball .,the ball was prepared by the leader .
a husband collects a candy .,a candy is collected by a husband .,the actress smelled the tea .,the tea was smelled by the actress .
a champion hurries a father .,a father is hurried by a champion .,the actress smelled the tea .,the tea was smelled by the actress .
a princess kills an employee .,an employee is killed by a princess .,the actress smelled the tea .,the tea was smelled by the actress .
an adult beats a parent .,a parent is beaten by an adult .,the actress smelled the tea .,the tea was smelled by the actress .
a sheriff forgives a band .,a band is forgiven by a sheriff .,the actress smelled the tea .,the tea was smelled by the actress .
a captain discovers a writer .,a writer is discovered by a captain .,the actress smelled the tea .,the tea was smelled by the actress .
a business protects a reader .,a reader is protected by a business .,the actress smelled the tea .,the tea was smelled by the actress .
a winner forgives an aunt .,an aunt is forgiven by a winner .,the actress smelled the tea .,the tea was smelled by the actress .
a priest collects a beer .,a beer is collected by a priest .,the actress smelled the tea .,the tea was smelled by the actress .
a soldier carries a beer .,a beer is carried by a soldier .,the actress smelled the tea .,the tea was smelled by the actress .
the army uses the plate .,the plate is used by the army .,a buddy removed a knife .,a knife was removed by a buddy .
the club purchases the button .,the button is purchased by the club .,a buddy removed a knife .,a knife was removed by a buddy .
the cousin asks the chief .,the chief is asked by the cousin .,a buddy removed a knife .,a knife was removed by a buddy .
the secretary accepts the bag .,the bag is accepted by the secretary .,a buddy removed a knife .,a knife was removed by a buddy .
the daughter chases the opponent .,the opponent is chased by the daughter .,a buddy removed a knife .,a knife was removed by a buddy .
the nurse collects the coffee .,the coffee is collected by the nurse .,a buddy removed a knife .,a knife was removed by a buddy .
the minister comforts the husband .,the husband is comforted by the minister .,a buddy removed a knife .,a knife was removed by a buddy .
the princess catches the guest .,the guest is caught by the princess .,a buddy removed a knife .,a knife was removed by a buddy .
the bishop teaches the nurse .,the nurse is taught by the bishop .,a buddy removed a knife .,a knife was removed by a buddy .
the hero tastes the salad .,the salad is tasted by the hero .,a buddy removed a knife .,a knife was removed by a buddy .
a winner surprised an employer .,an employer was surprised by a winner .,the lawyer discovers the beer .,the beer is discovered by the lawyer .
a champion wrapped a machine .,a machine was wrapped by a champion .,the lawyer discovers the beer .,the beer is discovered by the lawyer .
a chief raised a salad .,a salad was raised by a chief .,the lawyer discovers the beer .,the beer is discovered by the lawyer .
a king removed a knife .,a knife was removed by a king .,the lawyer discovers the beer .,the beer is discovered by the lawyer .
a minister bothered a business .,a business was bothered by a minister .,the lawyer discovers the beer .,the beer is discovered by the lawyer .
a candidate caught a bowl .,a bowl was caught by a candidate .,the lawyer discovers the beer .,the beer is discovered by the lawyer .
a buddy bothered a son .,a son was bothered by a buddy .,the lawyer discovers the beer .,the beer is discovered by the lawyer .
a captain raised a mother .,a mother was raised by a captain .,the lawyer discovers the beer .,the beer is discovered by the lawyer .
a student hurt a captain .,a captain was hurt by a student .,the lawyer discovers the beer .,the beer is discovered by the lawyer .
a hero understood a chief .,a chief was understood by a hero .,the lawyer discovers the beer .,the beer is discovered by the lawyer .
a wife punched a champion .,a champion was punched by a wife .,the secretary destroys the pie .,the pie is destroyed by the secretary .
a teacher dragged a crystal .,a crystal was dragged by a teacher .,the secretary destroys the pie .,the pie is destroyed by the secretary .
a cousin accepted a wire .,a wire was accepted by a cousin .,the secretary destroys the pie .,the pie is destroyed by the secretary .
a daughter drank a tea .,a tea was drunk by a daughter .,the secretary destroys the pie .,the pie is destroyed by the secretary .
an aunt raised a tea .,a tea was raised by an aunt .,the secretary destroys the pie .,the pie is destroyed by the secretary .
a friend asked a corporation .,a corporation was asked by a friend .,the secretary destroys the pie .,the pie is destroyed by the secretary .
