pa, pp, ta, tp
a man drank a juice .,a juice was drunk by a man .,the man hurries the employee .,the employee is hurried by the man .
a man chased a boy .,a boy was chased by a man .,the man hurries the employee .,the employee is hurried by the man .
a man surprised a girl .,a girl was surprised by a man .,the man hurries the employee .,the employee is hurried by the man .
a man forgave a child .,a child was forgiven by a man .,the man hurries the employee .,the employee is hurried by the man .
a king taught an employee .,an employee was taught by a king .,the man hurries the employee .,the employee is hurried by the man .
a man followed an administration .,an administration was followed by a man .,the man hurries the employee .,the employee is hurried by the man .
a man bothered a bishop .,a bishop was bothered by a man .,the man hurries the employee .,the employee is hurried by the man .
a man wrapped a bell .,a bell was wrapped by a man .,the man hurries the employee .,the employee is hurried by the man .
a man removed a glass .,a glass was removed by a man .,the man hurries the employee .,the employee is hurried by the man .
the girl removes the bowl .,the bowl is removed by the girl .,an author accepted a bowl .,a bowl was accepted by an author .
the corporation uses the bowl .,the bowl is used by the corporation .,an author accepted a bowl .,a bowl was accepted by an author .
the author destroys the chocolate .,the chocolate is destroyed by the author .,an author accepted a bowl .,a bowl was accepted by an author .
the pilot breaks the bowl .,the bowl is broken by the pilot .,an author accepted a bowl .,a bowl was accepted by an author .
the author asks the uncle .,the uncle is asked by the author .,an author accepted a bowl .,a bowl was accepted by an author .
the author breaks the cigarette .,the cigarette is broken by the author .,an author accepted a bowl .,a bowl was accepted by an author .
the buddy removes the bowl .,the bowl is removed by the buddy .,an author accepted a bowl .,a bowl was accepted by an author .
the author hurries the physician .,the physician is hurried by the author .,an author accepted a bowl .,a bowl was accepted by an author .
the band uses the bowl .,the bowl is used by the band .,an author accepted a bowl .,a bowl was accepted by an author .
the captain removes the bowl .,the bowl is removed by the captain .,an author accepted a bowl .,a bowl was accepted by an author .
a business used a motor .,a motor was used by a business .,the business protects the guy .,the guy is protected by the business .
a business wanted a meal .,a meal was wanted by a business .,the business protects the guy .,the guy is protected by the business .
a business purchased a tea .,a tea was purchased by a business .,the business protects the guy .,the guy is protected by the business .
a business used a box .,a box was used by a business .,the business protects the guy .,the guy is protected by the business .
a business wanted a chicken .,a chicken was wanted by a business .,the business protects the guy .,the guy is protected by the business .
a business purchased a plate .,a plate was purchased by a business .,the business protects the guy .,the guy is protected by the business .
a writer beat a guy .,a guy was beaten by a writer .,the business protects the guy .,the guy is protected by the business .
a teacher surprised a guy .,a guy was surprised by a teacher .,the business protects the guy .,the guy is protected by the business .
an attorney hurried a guy .,a guy was hurried by an attorney .,the business protects the guy .,the guy is protected by the business .
a business purchased a meal .,a meal was purchased by a business .,the business protects the guy .,the guy is protected by the business .
a husband smelled a coffee .,a coffee was smelled by a husband .,the physician prepares the coffee .,the coffee is prepared by the physician .
a physician described a pie .,a pie was described by a physician .,the physician prepares the coffee .,the coffee is prepared by the physician .
a reader wanted a coffee .,a coffee was wanted by a reader .,the physician prepares the coffee .,the coffee is prepared by the physician .
an army kept a coffee .,a coffee was kept by an army .,the physician prepares the coffee .,the coffee is prepared by the physician .
a soldier collected a coffee .,a coffee was collected by a soldier .,the physician prepares the coffee .,the coffee is prepared by the physician .
a physician struck a lawyer .,a lawyer was struck by a physician .,the physician prepares the coffee .,the coffee is prepared by the physician .
a girl collected a coffee .,a coffee was collected by a girl .,the physician prepares the coffee .,the coffee is prepared by the physician .
a physician punched an author .,an author was punched by a physician .,the physician prepares the coffee .,the coffee is prepared by the physician .
a business purchased a coffee .,a coffee was purchased by a business .,the physician prepares the coffee .,the coffee is prepared by the physician .
a man collected a coffee .,a coffee was collected by a man .,the physician prepares the coffee .,the coffee is prepared by the physician .
a secretary surprises a manager .,a manager is surprised by a secretary .,the secretary grabbed the bowl .,the bowl was grabbed by the secretary .
a secretary forgives a hero .,a hero is forgiven by a secretary .,the secretary grabbed the bowl .,the bowl was grabbed by the secretary .
a princess discovers a bowl .,a bowl is discovered by a princess .,the secretary grabbed the bowl .,the bowl was grabbed by the secretary .
a priest discovers a bowl .,a bowl is discovered by a priest .,the secretary grabbed the bowl .,the bowl was grabbed by the secretary .
a cop raises a bowl .,a bowl is raised by a cop .,the secretary grabbed the bowl .,the bowl was grabbed by the secretary .
a bishop discovers a bowl .,a bowl is discovered by a bishop .,the secretary grabbed the bowl .,the bowl was grabbed by the secretary .
a secretary raises a tea .,a tea is raised by a secretary .,the secretary grabbed the bowl .,the bowl was grabbed by the secretary .
a secretary drags a cigarette .,a cigarette is dragged by a secretary .,the secretary grabbed the bowl .,the bowl was grabbed by the secretary .
a secretary leads an army .,an army is led by a secretary .,the secretary grabbed the bowl .,the bowl was grabbed by the secretary .
a woman forgets a bowl .,a bowl is forgotten by a woman .,the secretary grabbed the bowl .,the bowl was grabbed by the secretary .
the boy judged the administration .,the administration was judged by the boy .,a boy accepts a newspaper .,a newspaper is accepted by a boy .
the boy caught the box .,the box was caught by the boy .,a boy accepts a newspaper .,a newspaper is accepted by a boy .
the boy comforted the girl .,the girl was comforted by the boy .,a boy accepts a newspaper .,a newspaper is accepted by a boy .
the boy chased the scientist .,the scientist was chased by the boy .,a boy accepts a newspaper .,a newspaper is accepted by a boy .
the wife removed the newspaper .,the newspaper was removed by the wife .,a boy accepts a newspaper .,a newspaper is accepted by a boy .
the army used the newspaper .,the newspaper was used by the army .,a boy accepts a newspaper .,a newspaper is accepted by a boy .
the actress left the newspaper .,the newspaper was left by the actress .,a boy accepts a newspaper .,a newspaper is accepted by a boy .
the boy struck the mayor .,the mayor was struck by the boy .,a boy accepts a newspaper .,a newspaper is accepted by a boy .
the winner used the newspaper .,the newspaper was used by the winner .,a boy accepts a newspaper .,a newspaper is accepted by a boy .
the daughter left the newspaper .,the newspaper was left by the daughter .,a boy accepts a newspaper .,a newspaper is accepted by a boy .
the aunt accepted the plate .,the plate was accepted by the aunt .,an aunt embraces an employer .,an employer is embraced by an aunt .
the aunt comforted the manager .,the manager was comforted by the aunt .,an aunt embraces an employer .,an employer is embraced by an aunt .
the president surprised the employer .,the employer was surprised by the president .,an aunt embraces an employer .,an employer is embraced by an aunt .
the club helped the employer .,the employer was helped by the club .,an aunt embraces an employer .,an employer is embraced by an aunt .
the daughter helped the employer .,the employer was helped by the daughter .,an aunt embraces an employer .,an employer is embraced by an aunt .
the aunt forgot the chicken .,the chicken was forgotten by the aunt .,an aunt embraces an employer .,an employer is embraced by an aunt .
the hero surprised the employer .,the employer was surprised by the hero .,an aunt embraces an employer .,an employer is embraced by an aunt .
the aunt caught the girl .,the girl was caught by the aunt .,an aunt embraces an employer .,an employer is embraced by an aunt .
the man punched the employer .,the employer was punched by the man .,an aunt embraces an employer .,an employer is embraced by an aunt .
the parent beat the employer .,the employer was beaten by the parent .,an aunt embraces an employer .,an employer is embraced by an aunt .
the child struck the guest .,the guest was struck by the child .,a child washes a buddy .,a buddy is washed by a child .
the child accepted the jacket .,the jacket was accepted by the child .,a child washes a buddy .,a buddy is washed by a child .
the friend dragged the buddy .,the buddy was dragged by the friend .,a child washes a buddy .,a buddy is washed by a child .
the child hurried the aunt .,the aunt was hurried by the child .,a child washes a buddy .,a buddy is washed by a child .
the parent dragged the buddy .,the buddy was dragged by the parent .,a child washes a buddy .,a buddy is washed by a child .
the child destroyed the television .,the television was destroyed by the child .,a child washes a buddy .,a buddy is washed by a child .
the captain dragged the buddy .,the buddy was dragged by the captain .,a child washes a buddy .,a buddy is washed by a child .
the child forgot the machine .,the machine was forgotten by the child .,a child washes a buddy .,a buddy is washed by a child .
the guest dragged the buddy .,the buddy was dragged by the guest .,a child washes a buddy .,a buddy is washed by a child .
the child kissed the friend .,the friend was kissed by the child .,a child washes a buddy .,a buddy is washed by a child .
a colonel accepts a motor .,a motor is accepted by a colonel .,the employer wrapped the motor .,the motor was wrapped by the employer .
an adult leaves a motor .,a motor is left by an adult .,the employer wrapped the motor .,the motor was wrapped by the employer .
a physician leaves a motor .,a motor is left by a physician .,the employer wrapped the motor .,the motor was wrapped by the employer .
an employer judges a pilot .,a pilot is judged by an employer .,the employer wrapped the motor .,the motor was wrapped by the employer .
a champion uses a motor .,a motor is used by a champion .,the employer wrapped the motor .,the motor was wrapped by the employer .
an employer chases an army .,an army is chased by an employer .,the employer wrapped the motor .,the motor was wrapped by the employer .
a buddy leaves a motor .,a motor is left by a buddy .,the employer wrapped the motor .,the motor was wrapped by the employer .
an employer destroys a pie .,a pie is destroyed by an employer .,the employer wrapped the motor .,the motor was wrapped by the employer .
a king breaks a motor .,a motor is broken by a king .,the employer wrapped the motor .,the motor was wrapped by the employer .
a man removes a motor .,a motor is removed by a man .,the employer wrapped the motor .,the motor was wrapped by the employer .
the author discovers the professor .,the professor is discovered by the author .,a worker grabbed a professor .,a professor was grabbed by a worker .
the princess carries the professor .,the professor is carried by the princess .,a worker grabbed a professor .,a professor was grabbed by a worker .
the wife selects the professor .,the professor is selected by the wife .,a worker grabbed a professor .,a professor was grabbed by a worker .
the worker accepts the bell .,the bell is accepted by the worker .,a worker grabbed a professor .,a professor was grabbed by a worker .
the opponent discovers the professor .,the professor is discovered by the opponent .,a worker grabbed a professor .,a professor was grabbed by a worker .
the child raises the professor .,the professor is raised by the child .,a worker grabbed a professor .,a professor was grabbed by a worker .
the worker strikes the soldier .,the soldier is struck by the worker .,a worker grabbed a professor .,a professor was grabbed by a worker .
the worker accepts the jacket .,the jacket is accepted by the worker .,a worker grabbed a professor .,a professor was grabbed by a worker .
the reader discovers the professor .,the professor is discovered by the reader .,a worker grabbed a professor .,a professor was grabbed by a worker .
the friend discovers the professor .,the professor is discovered by the friend .,a worker grabbed a professor .,a professor was grabbed by a worker .
the business helps the hero .,the hero is helped by the business .,a business purchased a card .,a card was purchased by a business .
the business keeps the pie .,the pie is kept by the business .,a business purchased a card .,a card was purchased by a business .
the business helps the mother .,the mother is helped by the business .,a business purchased a card .,a card was purchased by a business .
the business uses the jacket .,the jacket is used by the business .,a business purchased a card .,a card was purchased by a business .
the business helps the physician .,the physician is helped by the business .,a business purchased a card .,a card was purchased by a business .
the business wants the anchor .,the anchor is wanted by the business .,a business purchased a card .,a card was purchased by a business .
the business helps the minister .,the minister is helped by the business .,a business purchased a card .,a card was purchased by a business .
the worker smells the card .,the card is smelled by the worker .,a business purchased a card .,a card was purchased by a business .
the business protects the parent .,the parent is protected by the business .,a business purchased a card .,a card was purchased by a business .
the army wants the card .,the card is wanted by the army .,a business purchased a card .,a card was purchased by a business .
the son removes the jacket .,the jacket is removed by the son .,a son carried a juice .,a juice was carried by a son .
the champion discovers the juice .,the juice is discovered by the champion .,a son carried a juice .,a juice was carried by a son .
the son washes the glass .,the glass is washed by the son .,a son carried a juice .,a juice was carried by a son .
the scientist describes the juice .,the juice is described by the scientist .,a son carried a juice .,a juice was carried by a son .
the son strikes the actress .,the actress is struck by the son .,a son carried a juice .,a juice was carried by a son .
the son kills the employee .,the employee is killed by the son .,a son carried a juice .,a juice was carried by a son .
the adult catches the juice .,the juice is caught by the adult .,a son carried a juice .,a juice was carried by a son .
the son beats the student .,the student is beaten by the son .,a son carried a juice .,a juice was carried by a son .
the son removes the ball .,the ball is removed by the son .,a son carried a juice .,a juice was carried by a son .
the champion grabs the juice .,the juice is grabbed by the champion .,a son carried a juice .,a juice was carried by a son .
the teacher embraced the captain .,the captain was embraced by the teacher .,a teacher removes a glass .,a glass is removed by a teacher .
the teacher killed the mayor .,the mayor was killed by the teacher .,a teacher removes a glass .,a glass is removed by a teacher .
the writer wrapped the glass .,the glass was wrapped by the writer .,a teacher removes a glass .,a glass is removed by a teacher .
the author used the glass .,the glass was used by the author .,a teacher removes a glass .,a glass is removed by a teacher .
the teacher washed the wire .,the wire was washed by the teacher .,a teacher removes a glass .,a glass is removed by a teacher .
the business used the glass .,the glass was used by the business .,a teacher removes a glass .,a glass is removed by a teacher .
the teacher forgot the plate .,the plate was forgotten by the teacher .,a teacher removes a glass .,a glass is removed by a teacher .
the teacher wrapped the engine .,the engine was wrapped by the teacher .,a teacher removes a glass .,a glass is removed by a teacher .
the band used the glass .,the glass was used by the band .,a teacher removes a glass .,a glass is removed by a teacher .
the teacher grabbed the tea .,the tea was grabbed by the teacher .,a teacher removes a glass .,a glass is removed by a teacher .
an administration kept a beer .,a beer was kept by an administration .,the band purchases the beer .,the beer is purchased by the band .
a guy smelled a beer .,a beer was smelled by a guy .,the band purchases the beer .,the beer is purchased by the band .
a wife kept a beer .,a beer was kept by a wife .,the band purchases the beer .,the beer is purchased by the band .
a band protected a priest .,a priest was protected by a band .,the band purchases the beer .,the beer is purchased by the band .
a band helped a cousin .,a cousin was helped by a band .,the band purchases the beer .,the beer is purchased by the band .
a friend collected a beer .,a beer was collected by a friend .,the band purchases the beer .,the beer is purchased by the band .
a chief kept a beer .,a beer was kept by a chief .,the band purchases the beer .,the beer is purchased by the band .
a band kept a hat .,a hat was kept by a band .,the band purchases the beer .,the beer is purchased by the band .
a guy smelled a beer .,a beer was smelled by a guy .,the band purchases the beer .,the beer is purchased by the band .
a wife kept a beer .,a beer was kept by a wife .,the band purchases the beer .,the beer is purchased by the band .
a mayor forgot a camera .,a camera was forgotten by a mayor .,the mayor discovers the juice .,the juice is discovered by the mayor .
a son described a juice .,a juice was described by a son .,the mayor discovers the juice .,the juice is discovered by the mayor .
a mayor described a winner .,a winner was described by a mayor .,the mayor discovers the juice .,the juice is discovered by the mayor .
a princess carried a juice .,a juice was carried by a princess .,the mayor discovers the juice .,the juice is discovered by the mayor .
a mayor joined an employer .,an employer was joined by a mayor .,the mayor discovers the juice .,the juice is discovered by the mayor .
a reader forgot a juice .,a juice was forgotten by a reader .,the mayor discovers the juice .,the juice is discovered by the mayor .
a man grabbed a juice .,a juice was grabbed by a man .,the mayor discovers the juice .,the juice is discovered by the mayor .
a writer caught a juice .,a juice was caught by a writer .,the mayor discovers the juice .,the juice is discovered by the mayor .
a mayor beat an opponent .,an opponent was beaten by a mayor .,the mayor discovers the juice .,the juice is discovered by the mayor .
a colonel raised a juice .,a juice was raised by a colonel .,the mayor discovers the juice .,the juice is discovered by the mayor .
the champion bothered the pilot .,the pilot was bothered by the champion .,a champion kills a singer .,a singer is killed by a champion .
the champion hurried the worker .,the worker was hurried by the champion .,a champion kills a singer .,a singer is killed by a champion .
the champion comforted the bishop .,the bishop was comforted by the champion .,a champion kills a singer .,a singer is killed by a champion .
the champion selected the salad .,the salad was selected by the champion .,a champion kills a singer .,a singer is killed by a champion .
the brother helped the singer .,the singer was helped by the brother .,a champion kills a singer .,a singer is killed by a champion .
the champion struck the attorney .,the attorney was struck by the champion .,a champion kills a singer .,a singer is killed by a champion .
the priest understood the singer .,the singer was understood by the priest .,a champion kills a singer .,a singer is killed by a champion .
the champion grabbed the candy .,the candy was grabbed by the champion .,a champion kills a singer .,a singer is killed by a champion .
the kid kissed the singer .,the singer was kissed by the kid .,a champion kills a singer .,a singer is killed by a champion .
the prince understood the singer .,the singer was understood by the prince .,a champion kills a singer .,a singer is killed by a champion .
the guy smelled the chicken .,the chicken was smelled by the guy .,a guy hurries an attorney .,an attorney is hurried by a guy .
the guy forgave the administration .,the administration was forgiven by the guy .,a guy hurries an attorney .,an attorney is hurried by a guy .
the guy beat the scientist .,the scientist was beaten by the guy .,a guy hurries an attorney .,an attorney is hurried by a guy .
the guy forgot the chicken .,the chicken was forgotten by the guy .,a guy hurries an attorney .,an attorney is hurried by a guy .
the guy punched the woman .,the woman was punched by the guy .,a guy hurries an attorney .,an attorney is hurried by a guy .
the guy wrapped the motor .,the motor was wrapped by the guy .,a guy hurries an attorney .,an attorney is hurried by a guy .
the army helped the attorney .,the attorney was helped by the army .,a guy hurries an attorney .,an attorney is hurried by a guy .
the mother killed the attorney .,the attorney was killed by the mother .,a guy hurries an attorney .,an attorney is hurried by a guy .
the guy forgave the army .,the army was forgiven by the guy .,a guy hurries an attorney .,an attorney is hurried by a guy .
the guy removed the cup .,the cup was removed by the guy .,a guy hurries an attorney .,an attorney is hurried by a guy .
a guy struck an actor .,an actor was struck by a guy .,the wife protects the actor .,the actor is protected by the wife .
a princess kissed an actor .,an actor was kissed by a princess .,the wife protects the actor .,the actor is protected by the wife .
a buddy struck an actor .,an actor was struck by a buddy .,the wife protects the actor .,the actor is protected by the wife .
a wife wanted a beer .,a beer was wanted by a wife .,the wife protects the actor .,the actor is protected by the wife .
a soldier struck an actor .,an actor was struck by a soldier .,the wife protects the actor .,the actor is protected by the wife .
a cousin embraced an actor .,an actor was embraced by a cousin .,the wife protects the actor .,the actor is protected by the wife .
a wife wanted a card .,a card was wanted by a wife .,the wife protects the actor .,the actor is protected by the wife .
a king taught an actor .,an actor was taught by a king .,the wife protects the actor .,the actor is protected by the wife .
a wife purchased a book .,a book was purchased by a wife .,the wife protects the actor .,the actor is protected by the wife .
a student hurried an actor .,an actor was hurried by a student .,the wife protects the actor .,the actor is protected by the wife .
an aunt dragged a worker .,a worker was dragged by an aunt .,the aunt asks the corporation .,the corporation is asked by the aunt .
an aunt selected a hat .,a hat was selected by an aunt .,the aunt asks the corporation .,the corporation is asked by the aunt .
a mother hurt a corporation .,a corporation was hurt by a mother .,the aunt asks the corporation .,the corporation is asked by the aunt .
an aunt washed a cigarette .,a cigarette was washed by an aunt .,the aunt asks the corporation .,the corporation is asked by the aunt .
an aunt embraced a sheriff .,a sheriff was embraced by an aunt .,the aunt asks the corporation .,the corporation is asked by the aunt .
a champion joined a corporation .,a corporation was joined by a champion .,the aunt asks the corporation .,the corporation is asked by the aunt .
an aunt joined a mother .,a mother was joined by an aunt .,the aunt asks the corporation .,the corporation is asked by the aunt .
an aunt broke a log .,a log was broken by an aunt .,the aunt asks the corporation .,the corporation is asked by the aunt .
an aunt taught a husband .,a husband was taught by an aunt .,the aunt asks the corporation .,the corporation is asked by the aunt .
an opponent forgave a corporation .,a corporation was forgiven by an opponent .,the aunt asks the corporation .,the corporation is asked by the aunt .
a soldier embraced a buddy .,a buddy was embraced by a soldier .,the employee beats the buddy .,the buddy is beaten by the employee .
an employee forgave a secretary .,a secretary was forgiven by an employee .,the employee beats the buddy .,the buddy is beaten by the employee .
an employee washed a son .,a son was washed by an employee .,the employee beats the buddy .,the buddy is beaten by the employee .
an author protected a buddy .,a buddy was protected by an author .,the employee beats the buddy .,the buddy is beaten by the employee .
an employee selected a meal .,a meal was selected by an employee .,the employee beats the buddy .,the buddy is beaten by the employee .
an employee washed a woman .,a woman was washed by an employee .,the employee beats the buddy .,the buddy is beaten by the employee .
an employee collected an iron .,an iron was collected by an employee .,the employee beats the buddy .,the buddy is beaten by the employee .
an employee raised a juice .,a juice was raised by an employee .,the employee beats the buddy .,the buddy is beaten by the employee .
a president kissed a buddy .,a buddy was kissed by a president .,the employee beats the buddy .,the buddy is beaten by the employee .
an actor kissed a buddy .,a buddy was kissed by an actor .,the employee beats the buddy .,the buddy is beaten by the employee .
the corporation purchased the tea .,the tea was purchased by the corporation .,a cop prepares a tea .,a tea is prepared by a cop .
the cop hurried the guest .,the guest was hurried by the cop .,a cop prepares a tea .,a tea is prepared by a cop .
the actor kept the tea .,the tea was kept by the actor .,a cop prepares a tea .,a tea is prepared by a cop .
the cop beat the teacher .,the teacher was beaten by the cop .,a cop prepares a tea .,a tea is prepared by a cop .
the father smelled the tea .,the tea was smelled by the father .,a cop prepares a tea .,a tea is prepared by a cop .
the winner collected the tea .,the tea was collected by the winner .,a cop prepares a tea .,a tea is prepared by a cop .
the girl smelled the tea .,the tea was smelled by the girl .,a cop prepares a tea .,a tea is prepared by a cop .
the cop kissed the boy .,the boy was kissed by the cop .,a cop prepares a tea .,a tea is prepared by a cop .
the cop embraced the worker .,the worker was embraced by the cop .,a cop prepares a tea .,a tea is prepared by a cop .
the pilot purchased the tea .,the tea was purchased by the pilot .,a cop prepares a tea .,a tea is prepared by a cop .
a daughter beat a cousin .,a cousin was beaten by a daughter .,the daughter forgets the candy .,the candy is forgotten by the daughter .
a girl discovered a candy .,a candy was discovered by a girl .,the daughter forgets the candy .,the candy is forgotten by the daughter .
a soldier caught a candy .,a candy was caught by a soldier .,the daughter forgets the candy .,the candy is forgotten by the daughter .
a daughter drank a beer .,a beer was drunk by a daughter .,the daughter forgets the candy .,the candy is forgotten by the daughter .
a colonel described a candy .,a candy was described by a colonel .,the daughter forgets the candy .,the candy is forgotten by the daughter .
a daughter judged a corporation .,a corporation was judged by a daughter .,the daughter forgets the candy .,the candy is forgotten by the daughter .
an attorney grabbed a candy .,a candy was grabbed by an attorney .,the daughter forgets the candy .,the candy is forgotten by the daughter .
a daughter wrapped a book .,a book was wrapped by a daughter .,the daughter forgets the candy .,the candy is forgotten by the daughter .
a colonel raised a candy .,a candy was raised by a colonel .,the daughter forgets the candy .,the candy is forgotten by the daughter .
a daughter hurried a brother .,a brother was hurried by a daughter .,the daughter forgets the candy .,the candy is forgotten by the daughter .
the sheriff discovered the plate .,the plate was discovered by the sheriff .,a lady forgets a plate .,a plate is forgotten by a lady .
the employee raised the plate .,the plate was raised by the employee .,a lady forgets a plate .,a plate is forgotten by a lady .
the lady raised the chocolate .,the chocolate was raised by the lady .,a lady forgets a plate .,a plate is forgotten by a lady .
the chief carried the plate .,the plate was carried by the chief .,a lady forgets a plate .,a plate is forgotten by a lady .
the lady tasted the candy .,the candy was tasted by the lady .,a lady forgets a plate .,a plate is forgotten by a lady .
the lady punched the bishop .,the bishop was punched by the lady .,a lady forgets a plate .,a plate is forgotten by a lady .
the wife described the plate .,the plate was described by the wife .,a lady forgets a plate .,a plate is forgotten by a lady .
the winner grabbed the plate .,the plate was grabbed by the winner .,a lady forgets a plate .,a plate is forgotten by a lady .
the priest carried the plate .,the plate was carried by the priest .,a lady forgets a plate .,a plate is forgotten by a lady .
the cop destroyed the plate .,the plate was destroyed by the cop .,a lady forgets a plate .,a plate is forgotten by a lady .
a band helps a hero .,a hero is helped by a band .,the cop understood the hero .,the hero was understood by the cop .
a cop chases an employer .,an employer is chased by a cop .,the cop understood the hero .,the hero was understood by the cop .
a cop selects a parent .,a parent is selected by a cop .,the cop understood the hero .,the hero was understood by the cop .
a president comforts a hero .,a hero is comforted by a president .,the cop understood the hero .,the hero was understood by the cop .
a cop carries a candy .,a candy is carried by a cop .,the cop understood the hero .,the hero was understood by the cop .
a cop carries a parent .,a parent is carried by a cop .,the cop understood the hero .,the hero was understood by the cop .
a cop washes a television .,a television is washed by a cop .,the cop understood the hero .,the hero was understood by the cop .
a cop leaves a ball .,a ball is left by a cop .,the cop understood the hero .,the hero was understood by the cop .
a student teaches a hero .,a hero is taught by a student .,the cop understood the hero .,the hero was understood by the cop .
a cop bothers a company .,a company is bothered by a cop .,the cop understood the hero .,the hero was understood by the cop .
a president taught a buddy .,a buddy was taught by a president .,the kid comforts the buddy .,the buddy is comforted by the kid .
a man kissed a buddy .,a buddy was kissed by a man .,the kid comforts the buddy .,the buddy is comforted by the kid .
a candidate kissed a buddy .,a buddy was kissed by a candidate .,the kid comforts the buddy .,the buddy is comforted by the kid .
a kid caught a beer .,a beer was caught by a kid .,the kid comforts the buddy .,the buddy is comforted by the kid .
a kid tasted a meal .,a meal was tasted by a kid .,the kid comforts the buddy .,the buddy is comforted by the kid .
a kid grabbed a chicken .,a chicken was grabbed by a kid .,the kid comforts the buddy .,the buddy is comforted by the kid .
a kid ate a chicken .,a chicken was eaten by a kid .,the kid comforts the buddy .,the buddy is comforted by the kid .
a reader kissed a buddy .,a buddy was kissed by a reader .,the kid comforts the buddy .,the buddy is comforted by the kid .
a woman protected a buddy .,a buddy was protected by a woman .,the kid comforts the buddy .,the buddy is comforted by the kid .
a kid taught a cop .,a cop was taught by a kid .,the kid comforts the buddy .,the buddy is comforted by the kid .
the manager wraps the knife .,the knife is wrapped by the manager .,a band used a knife .,a knife was used by a band .
the band keeps the crystal .,the crystal is kept by the band .,a band used a knife .,a knife was used by a band .
the aunt removes the knife .,the knife is removed by the aunt .,a band used a knife .,a knife was used by a band .
the band purchases the meal .,the meal is purchased by the band .,a band used a knife .,a knife was used by a band .
the girl wraps the knife .,the knife is wrapped by the girl .,a band used a knife .,a knife was used by a band .
the band purchases the pie .,the pie is purchased by the band .,a band used a knife .,a knife was used by a band .
the band protects the wife .,the wife is protected by the band .,a band used a knife .,a knife was used by a band .
the opponent breaks the knife .,the knife is broken by the opponent .,a band used a knife .,a knife was used by a band .
the chief leaves the knife .,the knife is left by the chief .,a band used a knife .,a knife was used by a band .
the band purchases the cheese .,the cheese is purchased by the band .,a band used a knife .,a knife was used by a band .
the husband hurried the mother .,the mother was hurried by the husband .,a friend protects a mother .,a mother is protected by a friend .
the daughter kissed the mother .,the mother was kissed by the daughter .,a friend protects a mother .,a mother is protected by a friend .
the friend purchased the coffee .,the coffee was purchased by the friend .,a friend protects a mother .,a mother is protected by a friend .
the opponent punched the mother .,the mother was punched by the opponent .,a friend protects a mother .,a mother is protected by a friend .
the friend purchased the pie .,the pie was purchased by the friend .,a friend protects a mother .,a mother is protected by a friend .
the friend used the plate .,the plate was used by the friend .,a friend protects a mother .,a mother is protected by a friend .
the scientist kissed the mother .,the mother was kissed by the scientist .,a friend protects a mother .,a mother is protected by a friend .
the parent struck the mother .,the mother was struck by the parent .,a friend protects a mother .,a mother is protected by a friend .
the friend purchased the cheese .,the cheese was purchased by the friend .,a friend protects a mother .,a mother is protected by a friend .
the brother punched the mother .,the mother was punched by the brother .,a friend protects a mother .,a mother is protected by a friend .
a mayor removes a book .,a book is removed by a mayor .,the mayor struck the princess .,the princess was struck by the mayor .
a lawyer kills a princess .,a princess is killed by a lawyer .,the mayor struck the princess .,the princess was struck by the mayor .
a husband surprises a princess .,a princess is surprised by a husband .,the mayor struck the princess .,the princess was struck by the mayor .
a mayor eats a candy .,a candy is eaten by a mayor .,the mayor struck the princess .,the princess was struck by the mayor .
a mayor carries a pie .,a pie is carried by a mayor .,the mayor struck the princess .,the princess was struck by the mayor .
an author teaches a princess .,a princess is taught by an author .,the mayor struck the princess .,the princess was struck by the mayor .
a mayor comforts a chief .,a chief is comforted by a mayor .,the mayor struck the princess .,the princess was struck by the mayor .
a physician teaches a princess .,a princess is taught by a physician .,the mayor struck the princess .,the princess was struck by the mayor .
a pilot understands a princess .,a princess is understood by a pilot .,the mayor struck the princess .,the princess was struck by the mayor .
a mayor bothers an army .,an army is bothered by a mayor .,the mayor struck the princess .,the princess was struck by the mayor .
the mayor breaks the engine .,the engine is broken by the mayor .,an adult wrapped an engine .,an engine was wrapped by an adult .
the adult hurts the manager .,the manager is hurt by the adult .,an adult wrapped an engine .,an engine was wrapped by an adult .
the cop removes the engine .,the engine is removed by the cop .,an adult wrapped an engine .,an engine was wrapped by an adult .
the adult catches the juice .,the juice is caught by the adult .,an adult wrapped an engine .,an engine was wrapped by an adult .
the buddy breaks the engine .,the engine is broken by the buddy .,an adult wrapped an engine .,an engine was wrapped by an adult .
the pilot breaks the engine .,the engine is broken by the pilot .,an adult wrapped an engine .,an engine was wrapped by an adult .
the adult embraces the manager .,the manager is embraced by the adult .,an adult wrapped an engine .,an engine was wrapped by an adult .
the corporation uses the engine .,the engine is used by the corporation .,an adult wrapped an engine .,an engine was wrapped by an adult .
the mother breaks the engine .,the engine is broken by the mother .,an adult wrapped an engine .,an engine was wrapped by an adult .
the adult drags the anchor .,the anchor is dragged by the adult .,an adult wrapped an engine .,an engine was wrapped by an adult .
a mayor protected a prince .,a prince was protected by a mayor .,the mayor uses the camera .,the camera is used by the mayor .
a parent left a camera .,a camera was left by a parent .,the mayor uses the camera .,the camera is used by the mayor .
a lady removed a camera .,a camera was removed by a lady .,the mayor uses the camera .,the camera is used by the mayor .
a king accepted a camera .,a camera was accepted by a king .,the mayor uses the camera .,the camera is used by the mayor .
a mayor protected a manager .,a manager was protected by a mayor .,the mayor uses the camera .,the camera is used by the mayor .
