pa, pp, ta, tp
the physician raises the iron .,the iron is raised by the physician .,a drunk parent discovered a partner .,a partner was discovered by a drunk parent .
an uncle led an administration .,an administration was led by an uncle .,the modest child removes the bag .,the bag is removed by the modest child .
a chief discovered a coffee .,a coffee was discovered by a chief .,the ordinary child removes the bag .,the bag is removed by the ordinary child .
a pilot used a plate .,a plate was used by a pilot .,the bright child removes the bag .,the bag is removed by the bright child .
a corporation protected a mayor .,a mayor was protected by a corporation .,the healthy child removes the bag .,the bag is removed by the healthy child .
a professor kissed an employer .,an employer was kissed by a professor .,the friendly child removes the bag .,the bag is removed by the friendly child .
a prince collected a pie .,a pie was collected by a prince .,the calm child removes the bag .,the bag is removed by the calm child .
a professor discovered a salad .,a salad was discovered by a professor .,the loud child removes the bag .,the bag is removed by the loud child .
a princess drank a juice .,a juice was drunk by a princess .,the silent child removes the bag .,the bag is removed by the silent child .
a princess used a gun .,a gun was used by a princess .,the patient child removes the bag .,the bag is removed by the patient child .
an actress judged a band .,a band was judged by an actress .,the foreign child removes the bag .,the bag is removed by the foreign child .
a daughter destroyed a box .,a box was destroyed by a daughter .,the drunk chief bothers the uncle .,the uncle is bothered by the drunk chief .
a physician taught a parent .,a parent was taught by a physician .,the patient chief bothers the uncle .,the uncle is bothered by the patient chief .
a corporation protected a parent .,a parent was protected by a corporation .,the weird chief bothers the uncle .,the uncle is bothered by the weird chief .
a buddy embraced a worker .,a worker was embraced by a buddy .,the chinese chief bothers the uncle .,the uncle is bothered by the chinese chief .
an actress removed an anchor .,an anchor was removed by an actress .,the violent chief bothers the uncle .,the uncle is bothered by the violent chief .
a girl judged a nurse .,a nurse was judged by a girl .,the dangerous chief bothers the uncle .,the uncle is bothered by the dangerous chief .
a woman chased a president .,a president was chased by a woman .,the sensitive chief bothers the uncle .,the uncle is bothered by the sensitive chief .
a worker removed a gun .,a gun was removed by a worker .,the strange chief bothers the uncle .,the uncle is bothered by the strange chief .
a princess wanted a crystal .,a crystal was wanted by a princess .,the sweet chief bothers the uncle .,the uncle is bothered by the sweet chief .
a buddy hurried a boy .,a boy was hurried by a buddy .,the powerful chief bothers the uncle .,the uncle is bothered by the powerful chief .
a candidate followed an army .,an army was followed by a candidate .,the awesome uncle describes the beer .,the beer is described by the awesome uncle .
a writer prepared a pie .,a pie was prepared by a writer .,the intelligent uncle describes the beer .,the beer is described by the intelligent uncle .
an author killed a hero .,a hero was killed by an author .,the alert uncle describes the beer .,the beer is described by the alert uncle .
a pilot beat a lady .,a lady was beaten by a pilot .,the important uncle describes the beer .,the beer is described by the important uncle .
a king wrapped a jacket .,a jacket was wrapped by a king .,the attractive uncle describes the beer .,the beer is described by the attractive uncle .
a scientist selected a sheriff .,a sheriff was selected by a scientist .,the important uncle describes the beer .,the beer is described by the important uncle .
a minister judged a corporation .,a corporation was judged by a minister .,the intelligent uncle describes the beer .,the beer is described by the intelligent uncle .
a wife used a crystal .,a crystal was used by a wife .,the honest uncle describes the beer .,the beer is described by the honest uncle .
a professor kissed a physician .,a physician was kissed by a professor .,the eager uncle describes the beer .,the beer is described by the eager uncle .
an actor forgave a chief .,a chief was forgiven by an actor .,the attractive uncle describes the beer .,the beer is described by the attractive uncle .
the colonel washes the chief .,the chief is washed by the colonel .,a bad priest hurried a sheriff .,a sheriff was hurried by a bad priest .
the friend carries the coffee .,the coffee is carried by the friend .,a modern priest hurried a sheriff .,a sheriff was hurried by a modern priest .
the soldier removes the computer .,the computer is removed by the soldier .,a religious priest hurried a sheriff .,a sheriff was hurried by a religious priest .
the company keeps the candy .,the candy is kept by the company .,a catholic priest hurried a sheriff .,a sheriff was hurried by a catholic priest .
the boy judges the guest .,the guest is judged by the boy .,a sensitive priest hurried a sheriff .,a sheriff was hurried by a sensitive priest .
the partner selects the child .,the child is selected by the partner .,a patient priest hurried a sheriff .,a sheriff was hurried by a patient priest .
the singer prepares the chicken .,the chicken is prepared by the singer .,a tired priest hurried a sheriff .,a sheriff was hurried by a tired priest .
the scientist tastes the chicken .,the chicken is tasted by the scientist .,a cool priest hurried a sheriff .,a sheriff was hurried by a cool priest .
the secretary wraps the jacket .,the jacket is wrapped by the secretary .,a friendly priest hurried a sheriff .,a sheriff was hurried by a friendly priest .
the guy surprises the reader .,the reader is surprised by the guy .,a gentle priest hurried a sheriff .,a sheriff was hurried by a gentle priest .
a cop forgot a daughter .,a daughter was forgotten by a cop .,the good professor understands the lawyer .,the lawyer is understood by the good professor .
a prince chased a corporation .,a corporation was chased by a prince .,the wise professor understands the lawyer .,the lawyer is understood by the wise professor .
a business purchased an iron .,an iron was purchased by a business .,the nervous professor understands the lawyer .,the lawyer is understood by the nervous professor .
a father removed a button .,a button was removed by a father .,the odd professor understands the lawyer .,the lawyer is understood by the odd professor .
a chief selected a meal .,a meal was selected by a chief .,the violent professor understands the lawyer .,the lawyer is understood by the violent professor .
a worker led a business .,a business was led by a worker .,the busy professor understands the lawyer .,the lawyer is understood by the busy professor .
a champion bothered a son .,a son was bothered by a champion .,the patient professor understands the lawyer .,the lawyer is understood by the patient professor .
a son broke a machine .,a machine was broken by a son .,the loving professor understands the lawyer .,the lawyer is understood by the loving professor .
a kid kissed a wife .,a wife was kissed by a kid .,the strong professor understands the lawyer .,the lawyer is understood by the strong professor .
a leader dragged a cigarette .,a cigarette was dragged by a leader .,the odd professor understands the lawyer .,the lawyer is understood by the odd professor .
the manager hurt the worker .,the worker was hurt by the manager .,a modern chief raises a coffee .,a coffee is raised by a modern chief .
the mother taught the soldier .,the soldier was taught by the mother .,a crazy chief raises a coffee .,a coffee is raised by a crazy chief .
the winner wanted the bottle .,the bottle was wanted by the winner .,a fantastic chief raises a coffee .,a coffee is raised by a fantastic chief .
the corporation protected the son .,the son was protected by the corporation .,a modern chief raises a coffee .,a coffee is raised by a modern chief .
the employee ate the chocolate .,the chocolate was eaten by the employee .,a famous chief raises a coffee .,a coffee is raised by a famous chief .
the president purchased the beer .,the beer was purchased by the president .,a pale chief raises a coffee .,a coffee is raised by a pale chief .
the professor hurt the employee .,the employee was hurt by the professor .,a sexy chief raises a coffee .,a coffee is raised by a sexy chief .
the sheriff left the anchor .,the anchor was left by the sheriff .,a mad chief raises a coffee .,a coffee is raised by a mad chief .
the reader ate the cheese .,the cheese was eaten by the reader .,a weird chief raises a coffee .,a coffee is raised by a weird chief .
the worker joined the corporation .,the corporation was joined by the worker .,a poor chief raises a coffee .,a coffee is raised by a poor chief .
a teacher teaches a singer .,a singer is taught by a teacher .,the spanish kid prepared the camera .,the camera was prepared by the spanish kid .
a princess leads an army .,an army is led by a princess .,the calm kid prepared the camera .,the camera was prepared by the calm kid .
a writer wants a candy .,a candy is wanted by a writer .,the beautiful kid prepared the camera .,the camera was prepared by the beautiful kid .
a cop hurts a club .,a club is hurt by a cop .,the ill kid prepared the camera .,the camera was prepared by the ill kid .
a colonel carries a beer .,a beer is carried by a colonel .,the helpful kid prepared the camera .,the camera was prepared by the helpful kid .
a reader forgets a log .,a log is forgotten by a reader .,the cute kid prepared the camera .,the camera was prepared by the cute kid .
a reader keeps a wire .,a wire is kept by a reader .,the drunk kid prepared the camera .,the camera was prepared by the drunk kid .
a company uses a book .,a book is used by a company .,the french kid prepared the camera .,the camera was prepared by the french kid .
a buddy hurries an uncle .,an uncle is hurried by a buddy .,the cute kid prepared the camera .,the camera was prepared by the cute kid .
a champion protects a priest .,a priest is protected by a champion .,the willing kid prepared the camera .,the camera was prepared by the willing kid .
the teacher surprised the aunt .,the aunt was surprised by the teacher .,an english attorney smells a juice .,a juice is smelled by an english attorney .
the lady wanted the beer .,the beer was wanted by the lady .,an alert attorney smells a juice .,a juice is smelled by an alert attorney .
the singer raised the daughter .,the daughter was raised by the singer .,an afraid attorney smells a juice .,a juice is smelled by an afraid attorney .
the bishop comforted the guy .,the guy was comforted by the bishop .,an intelligent attorney smells a juice .,a juice is smelled by an intelligent attorney .
the scientist washed the anchor .,the anchor was washed by the scientist .,an italian attorney smells a juice .,a juice is smelled by an italian attorney .
the employee joined the wife .,the wife was joined by the employee .,an aggressive attorney smells a juice .,a juice is smelled by an aggressive attorney .
the teacher forgave the buddy .,the buddy was forgiven by the teacher .,an angry attorney smells a juice .,a juice is smelled by an angry attorney .
the guest bothered the candidate .,the candidate was bothered by the guest .,an excited attorney smells a juice .,a juice is smelled by an excited attorney .
the doctor grabbed the motor .,the motor was grabbed by the doctor .,an afraid attorney smells a juice .,a juice is smelled by an afraid attorney .
the husband broke the card .,the card was broken by the husband .,an attractive attorney smells a juice .,a juice is smelled by an attractive attorney .
the professor punches the winner .,the winner is punched by the professor .,a nervous parent bothered a business .,a business was bothered by a nervous parent .
the leader destroys the candy .,the candy is destroyed by the leader .,a calm parent bothered a business .,a business was bothered by a calm parent .
the cop hurts the employer .,the employer is hurt by the cop .,a foreign parent bothered a business .,a business was bothered by a foreign parent .
the administration helps the opponent .,the opponent is helped by the administration .,a modest parent bothered a business .,a business was bothered by a modest parent .
the colonel keeps the flower .,the flower is kept by the colonel .,a reliable parent bothered a business .,a business was bothered by a reliable parent .
the army uses the engine .,the engine is used by the army .,a mad parent bothered a business .,a business was bothered by a mad parent .
the aunt kisses the boy .,the boy is kissed by the aunt .,a guilty parent bothered a business .,a business was bothered by a guilty parent .
the woman collects the key .,the key is collected by the woman .,a funny parent bothered a business .,a business was bothered by a funny parent .
the pilot strikes the worker .,the worker is struck by the pilot .,a rough parent bothered a business .,a business was bothered by a rough parent .
the soldier removes the camera .,the camera is removed by the soldier .,a dangerous parent bothered a business .,a business was bothered by a dangerous parent .
a physician keeps a beer .,a beer is kept by a physician .,the young guy used the box .,the box was used by the young guy .
an actor judges an administration .,an administration is judged by an actor .,the tired guy used the box .,the box was used by the tired guy .
a nurse prepares a chicken .,a chicken is prepared by a nurse .,the tall guy used the box .,the box was used by the tall guy .
a reader describes a coffee .,a coffee is described by a reader .,the brilliant guy used the box .,the box was used by the brilliant guy .
a lady washes a cup .,a cup is washed by a lady .,the criminal guy used the box .,the box was used by the criminal guy .
a mother wraps a key .,a key is wrapped by a mother .,the crazy guy used the box .,the box was used by the crazy guy .
a priest forgets a beer .,a beer is forgotten by a priest .,the brave guy used the box .,the box was used by the brave guy .
a manager wants a meal .,a meal is wanted by a manager .,the holy guy used the box .,the box was used by the holy guy .
a kid forgives a band .,a band is forgiven by a kid .,the healthy guy used the box .,the box was used by the healthy guy .
a winner judges a hero .,a hero is judged by a winner .,the generous guy used the box .,the box was used by the generous guy .
the opponent hurried the chief .,the chief was hurried by the opponent .,a catholic sheriff chases an army .,an army is chased by a catholic sheriff .
the prince dragged the aunt .,the aunt was dragged by the prince .,a helpful sheriff chases an army .,an army is chased by a helpful sheriff .
the bishop carried the machine .,the machine was carried by the bishop .,a calm sheriff chases an army .,an army is chased by a calm sheriff .
the pilot tasted the candy .,the candy was tasted by the pilot .,a terrible sheriff chases an army .,an army is chased by a terrible sheriff .
the candidate kissed the secretary .,the secretary was kissed by the candidate .,a fair sheriff chases an army .,an army is chased by a fair sheriff .
the worker taught the guest .,the guest was taught by the worker .,a tall sheriff chases an army .,an army is chased by a tall sheriff .
the manager collected the meal .,the meal was collected by the manager .,a dangerous sheriff chases an army .,an army is chased by a dangerous sheriff .
the brother helped the girl .,the girl was helped by the brother .,a tired sheriff chases an army .,an army is chased by a tired sheriff .
the opponent tasted the pie .,the pie was tasted by the opponent .,a foreign sheriff chases an army .,an army is chased by a foreign sheriff .
the opponent killed the minister .,the minister was killed by the opponent .,a special sheriff chases an army .,an army is chased by a special sheriff .
a child purchased a candy .,a candy was purchased by a child .,the powerful business wants the tea .,the tea is wanted by the powerful business .
a wife helped a girl .,a girl was helped by a wife .,the modest business wants the tea .,the tea is wanted by the modest business .
a leader comforted a friend .,a friend was comforted by a leader .,the holy business wants the tea .,the tea is wanted by the holy business .
a worker wrapped a plate .,a plate was wrapped by a worker .,the strange business wants the tea .,the tea is wanted by the strange business .
an employee led an army .,an army was led by an employee .,the scary business wants the tea .,the tea is wanted by the scary business .
a soldier forgot a knife .,a knife was forgotten by a soldier .,the cool business wants the tea .,the tea is wanted by the cool business .
a daughter led a club .,a club was led by a daughter .,the curious business wants the tea .,the tea is wanted by the curious business .
a parent struck a kid .,a kid was struck by a parent .,the religious business wants the tea .,the tea is wanted by the religious business .
a priest killed a worker .,a worker was killed by a priest .,the religious business wants the tea .,the tea is wanted by the religious business .
a hero washed a motor .,a motor was washed by a hero .,the crazy business wants the tea .,the tea is wanted by the crazy business .
a hero forgot a juice .,a juice was forgotten by a hero .,the sexy president strikes the manager .,the manager is struck by the sexy president .
a minister chased a corporation .,a corporation was chased by a minister .,the beautiful president strikes the manager .,the manager is struck by the beautiful president .
an actor described a telephone .,a telephone was described by an actor .,the wise president strikes the manager .,the manager is struck by the wise president .
a buddy selected a chocolate .,a chocolate was selected by a buddy .,the good president strikes the manager .,the manager is struck by the good president .
a pilot carried a juice .,a juice was carried by a pilot .,the mad president strikes the manager .,the manager is struck by the mad president .
an army kept a pie .,a pie was kept by an army .,the willing president strikes the manager .,the manager is struck by the willing president .
an uncle killed a pilot .,a pilot was killed by an uncle .,the busy president strikes the manager .,the manager is struck by the busy president .
a physician understood an attorney .,an attorney was understood by a physician .,the cool president strikes the manager .,the manager is struck by the cool president .
a cop wanted a guitar .,a guitar was wanted by a cop .,the glad president strikes the manager .,the manager is struck by the glad president .
a girl judged an uncle .,an uncle was judged by a girl .,the sad president strikes the manager .,the manager is struck by the sad president .
the man surprises the prince .,the prince is surprised by the man .,a violent doctor washed a bowl .,a bowl was washed by a violent doctor .
the soldier asks the administration .,the administration is asked by the soldier .,a wise doctor washed a bowl .,a bowl was washed by a wise doctor .
the leader leaves the bell .,the bell is left by the leader .,a odd doctor washed a bowl .,a bowl was washed by a odd doctor .
the president comforts the employer .,the employer is comforted by the president .,a holy doctor washed a bowl .,a bowl was washed by a holy doctor .
the colonel joins the soldier .,the soldier is joined by the colonel .,a rough doctor washed a bowl .,a bowl was washed by a rough doctor .
the friend embraces the guy .,the guy is embraced by the friend .,a healthy doctor washed a bowl .,a bowl was washed by a healthy doctor .
the champion hurries the aunt .,the aunt is hurried by the champion .,a modern doctor washed a bowl .,a bowl was washed by a modern doctor .
the husband wants the candy .,the candy is wanted by the husband .,a sophisticated doctor washed a bowl .,a bowl was washed by a sophisticated doctor .
the leader tastes the pie .,the pie is tasted by the leader .,a serious doctor washed a bowl .,a bowl was washed by a serious doctor .
the cousin surprises the opponent .,the opponent is surprised by the cousin .,a spanish doctor washed a bowl .,a bowl was washed by a spanish doctor .
the student discovered the anchor .,the anchor was discovered by the student .,a fair president selects a brother .,a brother is selected by a fair president .
the soldier smelled the tea .,the tea was smelled by the soldier .,a dangerous president selects a brother .,a brother is selected by a dangerous president .
the parent wanted the instrument .,the instrument was wanted by the parent .,a brilliant president selects a brother .,a brother is selected by a brilliant president .
the uncle accepted the bowl .,the bowl was accepted by the uncle .,a curious president selects a brother .,a brother is selected by a curious president .
the employee hurt the corporation .,the corporation was hurt by the employee .,a ordinary president selects a brother .,a brother is selected by a ordinary president .
the corporation kept the beer .,the beer was kept by the corporation .,a jewish president selects a brother .,a brother is selected by a jewish president .
the parent carried the student .,the student was carried by the parent .,a sexy president selects a brother .,a brother is selected by a sexy president .
the uncle wrapped the button .,the button was wrapped by the uncle .,a criminal president selects a brother .,a brother is selected by a criminal president .
the doctor struck the employer .,the employer was struck by the doctor .,a jewish president selects a brother .,a brother is selected by a jewish president .
the partner protected the chief .,the chief was protected by the partner .,a curious president selects a brother .,a brother is selected by a curious president .
the winner kept the tea .,the tea was kept by the winner .,a kind student teaches a friend .,a friend is taught by a kind student .
the parent struck the actor .,the actor was struck by the parent .,a ill student teaches a friend .,a friend is taught by a ill student .
the sheriff killed the nurse .,the nurse was killed by the sheriff .,a innocent student teaches a friend .,a friend is taught by a innocent student .
the adult destroyed the bishop .,the bishop was destroyed by the adult .,a ridiculous student teaches a friend .,a friend is taught by a ridiculous student .
the band wanted the chicken .,the chicken was wanted by the band .,a bright student teaches a friend .,a friend is taught by a bright student .
the soldier destroyed the actress .,the actress was destroyed by the soldier .,a silly student teaches a friend .,a friend is taught by a silly student .
the scientist carried the champion .,the champion was carried by the scientist .,a crazy student teaches a friend .,a friend is taught by a crazy student .
the leader hurried the manager .,the manager was hurried by the leader .,a dangerous student teaches a friend .,a friend is taught by a dangerous student .
the son wrapped the gun .,the gun was wrapped by the son .,a peaceful student teaches a friend .,a friend is taught by a peaceful student .
the doctor collected the juice .,the juice was collected by the doctor .,a catholic student teaches a friend .,a friend is taught by a catholic student .
a mayor understood a soldier .,a soldier was understood by a mayor .,the emotional opponent teaches the colonel .,the colonel is taught by the emotional opponent .
a prince collected a candy .,a candy was collected by a prince .,the evil opponent teaches the colonel .,the colonel is taught by the evil opponent .
an actress helped a winner .,a winner was helped by an actress .,the honest opponent teaches the colonel .,the colonel is taught by the honest opponent .
a manager prepared a glass .,a glass was prepared by a manager .,the afraid opponent teaches the colonel .,the colonel is taught by the afraid opponent .
a soldier removed an engine .,an engine was removed by a soldier .,the intelligent opponent teaches the colonel .,the colonel is taught by the intelligent opponent .
an uncle described a cheese .,a cheese was described by an uncle .,the english opponent teaches the colonel .,the colonel is taught by the english opponent .
a scientist removed a button .,a button was removed by a scientist .,the afraid opponent teaches the colonel .,the colonel is taught by the afraid opponent .
a man embraced a husband .,a husband was embraced by a man .,the intelligent opponent teaches the colonel .,the colonel is taught by the intelligent opponent .
a father accepted a key .,a key was accepted by a father .,the english opponent teaches the colonel .,the colonel is taught by the english opponent .
a woman kept a camera .,a camera was kept by a woman .,the excellent opponent teaches the colonel .,the colonel is taught by the excellent opponent .
the manager breaks the key .,the key is broken by the manager .,a patient daughter purchased a button .,a button was purchased by a patient daughter .
the attorney discovers the nurse .,the nurse is discovered by the attorney .,a peaceful daughter purchased a button .,a button was purchased by a peaceful daughter .
the buddy understands the pilot .,the pilot is understood by the buddy .,a reliable daughter purchased a button .,a button was purchased by a reliable daughter .
the uncle hurries the lawyer .,the lawyer is hurried by the uncle .,a sweet daughter purchased a button .,a button was purchased by a sweet daughter .
the guest understands the priest .,the priest is understood by the guest .,a handsome daughter purchased a button .,a button was purchased by a handsome daughter .
the administration helps the pilot .,the pilot is helped by the administration .,a loving daughter purchased a button .,a button was purchased by a loving daughter .
the teacher uses the camera .,the camera is used by the teacher .,a guilty daughter purchased a button .,a button was purchased by a guilty daughter .
the secretary carries the guest .,the guest is carried by the secretary .,a sensitive daughter purchased a button .,a button was purchased by a sensitive daughter .
the teacher catches the tea .,the tea is caught by the teacher .,a sophisticated daughter purchased a button .,a button was purchased by a sophisticated daughter .
the cousin asks the business .,the business is asked by the cousin .,a blind daughter purchased a button .,a button was purchased by a blind daughter .
a princess kills a child .,a child is killed by a princess .,the important author drank the juice .,the juice was drunk by the important author .
a band keeps a bowl .,a bowl is kept by a band .,the illegal author drank the juice .,the juice was drunk by the illegal author .
a priest prepares a chicken .,a chicken is prepared by a priest .,the attractive author drank the juice .,the juice was drunk by the attractive author .
a minister destroys a pie .,a pie is destroyed by a minister .,the illegal author drank the juice .,the juice was drunk by the illegal author .
a singer hurts a mother .,a mother is hurt by a singer .,the emotional author drank the juice .,the juice was drunk by the emotional author .
a kid wraps an engine .,an engine is wrapped by a kid .,the attractive author drank the juice .,the juice was drunk by the attractive author .
a physician leads a company .,a company is led by a physician .,the american author drank the juice .,the juice was drunk by the american author .
a father understands a pilot .,a pilot is understood by a father .,the excellent author drank the juice .,the juice was drunk by the excellent author .
a child drags a card .,a card is dragged by a child .,the honest author drank the juice .,the juice was drunk by the honest author .
a worker understands a winner .,a winner is understood by a worker .,the intelligent author drank the juice .,the juice was drunk by the intelligent author .
the girl embraced the leader .,the leader was embraced by the girl .,a sophisticated cop wraps a book .,a book is wrapped by a sophisticated cop .
the father accepted the bell .,the bell was accepted by the father .,a wise cop wraps a book .,a book is wrapped by a wise cop .
the bishop embraced the physician .,the physician was embraced by the bishop .,a ill cop wraps a book .,a book is wrapped by a ill cop .
the parent beat the soldier .,the soldier was beaten by the parent .,a bright cop wraps a book .,a book is wrapped by a bright cop .
the pilot understood the singer .,the singer was understood by the pilot .,a cool cop wraps a book .,a book is wrapped by a cool cop .
the singer left the pot .,the pot was left by the singer .,a fantastic cop wraps a book .,a book is wrapped by a fantastic cop .
the actress ate the candy .,the candy was eaten by the actress .,a normal cop wraps a book .,a book is wrapped by a normal cop .
the singer collected the salad .,the salad was collected by the singer .,a holy cop wraps a book .,a book is wrapped by a holy cop .
the president collected the salad .,the salad was collected by the president .,a silent cop wraps a book .,a book is wrapped by a silent cop .
the guest joined the physician .,the physician was joined by the guest .,a patient cop wraps a book .,a book is wrapped by a patient cop .
the captain left the bowl .,the bowl was left by the captain .,a handsome kid chases an author .,an author is chased by a handsome kid .
the son ate the meal .,the meal was eaten by the son .,a terrible kid chases an author .,an author is chased by a terrible kid .
the nurse wrapped the computer .,the computer was wrapped by the nurse .,a nervous kid chases an author .,an author is chased by a nervous kid .
the princess forgave the lawyer .,the lawyer was forgiven by the princess .,a fair kid chases an author .,an author is chased by a fair kid .
the mayor broke the box .,the box was broken by the mayor .,a sensitive kid chases an author .,an author is chased by a sensitive kid .
the guy hurt the business .,the business was hurt by the guy .,a nervous kid chases an author .,an author is chased by a nervous kid .
the girl collected the salad .,the salad was collected by the girl .,a strong kid chases an author .,an author is chased by a strong kid .
the parent selected the juice .,the juice was selected by the parent .,a spanish kid chases an author .,an author is chased by a spanish kid .
the colonel punched the actor .,the actor was punched by the colonel .,a weird kid chases an author .,an author is chased by a weird kid .
the captain discovered the teacher .,the teacher was discovered by the captain .,a dumb kid chases an author .,an author is chased by a dumb kid .
the guy forgave the attorney .,the attorney was forgiven by the guy .,a horrible cop chases a mother .,a mother is chased by a horrible cop .
the husband forgave the club .,the club was forgiven by the husband .,a generous cop chases a mother .,a mother is chased by a generous cop .
the employee comforted the boy .,the boy was comforted by the employee .,a terrible cop chases a mother .,a mother is chased by a terrible cop .
the band wanted the tea .,the tea was wanted by the band .,a healthy cop chases a mother .,a mother is chased by a healthy cop .
the actor wrapped the bag .,the bag was wrapped by the actor .,a catholic cop chases a mother .,a mother is chased by a catholic cop .
the prince left the crystal .,the crystal was left by the prince .,a reliable cop chases a mother .,a mother is chased by a reliable cop .
the army purchased the jacket .,the jacket was purchased by the army .,a tough cop chases a mother .,a mother is chased by a tough cop .
the manager forgot the prince .,the prince was forgotten by the manager .,a nice cop chases a mother .,a mother is chased by a nice cop .
the author prepared the juice .,the juice was prepared by the author .,a horrible cop chases a mother .,a mother is chased by a horrible cop .
the partner taught the employee .,the employee was taught by the partner .,a mad cop chases a mother .,a mother is chased by a mad cop .
a priest removes a motor .,a motor is removed by a priest .,the scary business used the newspaper .,the newspaper was used by the scary business .
an actor chases a brother .,a brother is chased by an actor .,the busy business used the newspaper .,the newspaper was used by the busy business .
a child destroys a tea .,a tea is destroyed by a child .,the great business used the newspaper .,the newspaper was used by the great business .
a daughter carries a machine .,a machine is carried by a daughter .,the horrible business used the newspaper .,the newspaper was used by the horrible business .
a woman selects a tea .,a tea is selected by a woman .,the modern business used the newspaper .,the newspaper was used by the modern business .
a buddy understands a manager .,a manager is understood by a buddy .,the great business used the newspaper .,the newspaper was used by the great business .
a wife forgets a coffee .,a coffee is forgotten by a wife .,the famous business used the newspaper .,the newspaper was used by the famous business .
an actor embraces an adult .,an adult is embraced by an actor .,the jewish business used the newspaper .,the newspaper was used by the jewish business .
a leader removes an anchor .,an anchor is removed by a leader .,the weird business used the newspaper .,the newspaper was used by the weird business .
a colonel understands an employer .,an employer is understood by a colonel .,the horrible business used the newspaper .,the newspaper was used by the horrible business .
a singer discovers a prince .,a prince is discovered by a singer .,the athletic employee forgave the champion .,the champion was forgiven by the athletic employee .
a father washes a brother .,a brother is washed by a father .,the aggressive employee forgave the champion .,the champion was forgiven by the aggressive employee .
a captain breaks a gun .,a gun is broken by a captain .,the important employee forgave the champion .,the champion was forgiven by the important employee .
a husband judges an army .,an army is judged by a husband .,the alert employee forgave the champion .,the champion was forgiven by the alert employee .
a mayor teaches a doctor .,a doctor is taught by a mayor .,the evil employee forgave the champion .,the champion was forgiven by the evil employee .
a colonel leaves a newspaper .,a newspaper is left by a colonel .,the awesome employee forgave the champion .,the champion was forgiven by the awesome employee .
a partner judges a band .,a band is judged by a partner .,the excited employee forgave the champion .,the champion was forgiven by the excited employee .
a guest hurries a wife .,a wife is hurried by a guest .,the important employee forgave the champion .,the champion was forgiven by the important employee .
a woman helps a professor .,a professor is helped by a woman .,the italian employee forgave the champion .,the champion was forgiven by the italian employee .
a president tastes a pie .,a pie is tasted by a president .,the english employee forgave the champion .,the champion was forgiven by the english employee .
the guy raised the boy .,the boy was raised by the guy .,a drunk reader asks a company .,a company is asked by a drunk reader .
the kid understood the president .,the president was understood by the kid .,a modern reader asks a company .,a company is asked by a modern reader .
the mother hurried the adult .,the adult was hurried by the mother .,a spanish reader asks a company .,a company is asked by a spanish reader .
the buddy left the bag .,the bag was left by the buddy .,a jewish reader asks a company .,a company is asked by a jewish reader .
the champion forgave the captain .,the captain was forgiven by the champion .,a horrible reader asks a company .,a company is asked by a horrible reader .
the president hurried the aunt .,the aunt was hurried by the president .,a poor reader asks a company .,a company is asked by a poor reader .
the band protected the king .,the king was protected by the band .,a great reader asks a company .,a company is asked by a great reader .
the manager killed the secretary .,the secretary was killed by the manager .,a cute reader asks a company .,a company is asked by a cute reader .
the buddy carried the tea .,the tea was carried by the buddy .,a fantastic reader asks a company .,a company is asked by a fantastic reader .
the actress discovered the beer .,the beer was discovered by the actress .,a ordinary reader asks a company .,a company is asked by a ordinary reader .
a daughter understands an actress .,an actress is understood by a daughter .,the attractive administration used the guitar .,the guitar was used by the attractive administration .
a wife bothers a husband .,a husband is bothered by a wife .,the italian administration used the guitar .,the guitar was used by the italian administration .
a princess bothers a club .,a club is bothered by a princess .,the honest administration used the guitar .,the guitar was used by the honest administration .
a student punches a candidate .,a candidate is punched by a student .,the aggressive administration used the guitar .,the guitar was used by the aggressive administration .
an actor follows a princess .,a princess is followed by an actor .,the evil administration used the guitar .,the guitar was used by the evil administration .
a mother eats a meal .,a meal is eaten by a mother .,the illegal administration used the guitar .,the guitar was used by the illegal administration .
a cousin kills an author .,an author is killed by a cousin .,the honest administration used the guitar .,the guitar was used by the honest administration .
an actor drags a secretary .,a secretary is dragged by an actor .,the excellent administration used the guitar .,the guitar was used by the excellent administration .
an attorney joins a lady .,a lady is joined by an attorney .,the italian administration used the guitar .,the guitar was used by the italian administration .
a lawyer grabs a manager .,a manager is grabbed by a lawyer .,the illegal administration used the guitar .,the guitar was used by the illegal administration .
a soldier grabbed a student .,a student was grabbed by a soldier .,the silent scientist eats the candy .,the candy is eaten by the silent scientist .
a buddy dragged an engine .,an engine was dragged by a buddy .,the normal scientist eats the candy .,the candy is eaten by the normal scientist .
a father accepted a card .,a card was accepted by a father .,the great scientist eats the candy .,the candy is eaten by the great scientist .
a mayor beat a partner .,a partner was beaten by a mayor .,the good scientist eats the candy .,the candy is eaten by the good scientist .
a guest prepared a tea .,a tea was prepared by a guest .,the happy scientist eats the candy .,the candy is eaten by the happy scientist .
a guy followed a writer .,a writer was followed by a guy .,the responsible scientist eats the candy .,the candy is eaten by the responsible scientist .
a daughter asked an attorney .,an attorney was asked by a daughter .,the gentle scientist eats the candy .,the candy is eaten by the gentle scientist .
a soldier used a motor .,a motor was used by a soldier .,the violent scientist eats the candy .,the candy is eaten by the violent scientist .
a woman smelled a juice .,a juice was smelled by a woman .,the funny scientist eats the candy .,the candy is eaten by the funny scientist .
