pa, pp, ta, tp
the leader hurt the company .,the company was hurt by the leader .,a physician beats a secretary .,a secretary is beaten by a physician .
the minister hurt the reader .,the reader was hurt by the minister .,a physician beats a secretary .,a secretary is beaten by a physician .
the scientist hurt the army .,the army was hurt by the scientist .,a physician beats a secretary .,a secretary is beaten by a physician .
the sheriff hurt the writer .,the writer was hurt by the sheriff .,a physician beats a secretary .,a secretary is beaten by a physician .
the man hurt the business .,the business was hurt by the man .,a physician beats a secretary .,a secretary is beaten by a physician .
the friend hurt the army .,the army was hurt by the friend .,a physician beats a secretary .,a secretary is beaten by a physician .
the captain hurt the guest .,the guest was hurt by the captain .,a physician beats a secretary .,a secretary is beaten by a physician .
the champion hurt the administration .,the administration was hurt by the champion .,a physician beats a secretary .,a secretary is beaten by a physician .
the president hurt the band .,the band was hurt by the president .,a physician beats a secretary .,a secretary is beaten by a physician .
the attorney hurt the pilot .,the pilot was hurt by the attorney .,a physician beats a secretary .,a secretary is beaten by a physician .
the candidate chased the club .,the club was chased by the candidate .,a leader catches a champion .,a champion is caught by a leader .
the actress grabbed the beer .,the beer was grabbed by the actress .,a leader catches a champion .,a champion is caught by a leader .
the attorney chased the club .,the club was chased by the attorney .,a leader catches a champion .,a champion is caught by a leader .
the reader grabbed the princess .,the princess was grabbed by the reader .,a leader catches a champion .,a champion is caught by a leader .
the husband chased the buddy .,the buddy was chased by the husband .,a leader catches a champion .,a champion is caught by a leader .
the mother grabbed the tea .,the tea was grabbed by the mother .,a leader catches a champion .,a champion is caught by a leader .
the uncle chased the daughter .,the daughter was chased by the uncle .,a leader catches a champion .,a champion is caught by a leader .
the author grabbed the prince .,the prince was grabbed by the author .,a leader catches a champion .,a champion is caught by a leader .
the adult grabbed the bowl .,the bowl was grabbed by the adult .,a leader catches a champion .,a champion is caught by a leader .
the actress chased the army .,the army was chased by the actress .,a leader catches a champion .,a champion is caught by a leader .
a teacher destroyed a salad .,a salad was destroyed by a teacher .,the employee breaks the instrument .,the instrument is broken by the employee .
a bishop destroyed a lawyer .,a lawyer was destroyed by a bishop .,the employee breaks the instrument .,the instrument is broken by the employee .
a partner destroyed a chicken .,a chicken was destroyed by a partner .,the employee breaks the instrument .,the instrument is broken by the employee .
a husband destroyed a cheese .,a cheese was destroyed by a husband .,the employee breaks the instrument .,the instrument is broken by the employee .
a guest destroyed a sheriff .,a sheriff was destroyed by a guest .,the employee breaks the instrument .,the instrument is broken by the employee .
a sheriff destroyed a juice .,a juice was destroyed by a sheriff .,the employee breaks the instrument .,the instrument is broken by the employee .
an aunt destroyed a box .,a box was destroyed by an aunt .,the employee breaks the instrument .,the instrument is broken by the employee .
a child destroyed a salad .,a salad was destroyed by a child .,the employee breaks the instrument .,the instrument is broken by the employee .
a king destroyed a singer .,a singer was destroyed by a king .,the employee breaks the instrument .,the instrument is broken by the employee .
a child destroyed a leader .,a leader was destroyed by a child .,the employee breaks the instrument .,the instrument is broken by the employee .
the son follows the administration .,the administration is followed by the son .,a lawyer led a corporation .,a corporation was led by a lawyer .
the sheriff follows the physician .,the physician is followed by the sheriff .,a lawyer led a corporation .,a corporation was led by a lawyer .
the king follows the singer .,the singer is followed by the king .,a lawyer led a corporation .,a corporation was led by a lawyer .
the mother follows the father .,the father is followed by the mother .,a lawyer led a corporation .,a corporation was led by a lawyer .
the minister follows the husband .,the husband is followed by the minister .,a lawyer led a corporation .,a corporation was led by a lawyer .
the nurse follows the administration .,the administration is followed by the nurse .,a lawyer led a corporation .,a corporation was led by a lawyer .
the teacher follows the singer .,the singer is followed by the teacher .,a lawyer led a corporation .,a corporation was led by a lawyer .
the guest follows the club .,the club is followed by the guest .,a lawyer led a corporation .,a corporation was led by a lawyer .
the soldier follows the army .,the army is followed by the soldier .,a lawyer led a corporation .,a corporation was led by a lawyer .
the captain follows the guy .,the guy is followed by the captain .,a lawyer led a corporation .,a corporation was led by a lawyer .
the corporation kept the coffee .,the coffee was kept by the corporation .,a sheriff protects a king .,a king is protected by a sheriff .
the husband kept the juice .,the juice was kept by the husband .,a sheriff protects a king .,a king is protected by a sheriff .
the manager kept the coffee .,the coffee was kept by the manager .,a sheriff protects a king .,a king is protected by a sheriff .
the buddy kept the engine .,the engine was kept by the buddy .,a sheriff protects a king .,a king is protected by a sheriff .
the administration kept the meal .,the meal was kept by the administration .,a sheriff protects a king .,a king is protected by a sheriff .
the guy kept the coffee .,the coffee was kept by the guy .,a sheriff protects a king .,a king is protected by a sheriff .
the buddy kept the chocolate .,the chocolate was kept by the buddy .,a sheriff protects a king .,a king is protected by a sheriff .
the cousin kept the juice .,the juice was kept by the cousin .,a sheriff protects a king .,a king is protected by a sheriff .
the army kept the beer .,the beer was kept by the army .,a sheriff protects a king .,a king is protected by a sheriff .
the band kept the beer .,the beer was kept by the band .,a sheriff protects a king .,a king is protected by a sheriff .
a pilot destroys a candy .,a candy is destroyed by a pilot .,the buddy broke the bell .,the bell was broken by the buddy .
a priest destroys a cop .,a cop is destroyed by a priest .,the buddy broke the bell .,the bell was broken by the buddy .
a brother destroys a princess .,a princess is destroyed by a brother .,the buddy broke the bell .,the bell was broken by the buddy .
a physician destroys a chicken .,a chicken is destroyed by a physician .,the buddy broke the bell .,the bell was broken by the buddy .
a student destroys a machine .,a machine is destroyed by a student .,the buddy broke the bell .,the bell was broken by the buddy .
a man destroys a brother .,a brother is destroyed by a man .,the buddy broke the bell .,the bell was broken by the buddy .
a physician destroys a candy .,a candy is destroyed by a physician .,the buddy broke the bell .,the bell was broken by the buddy .
a mother destroys a wife .,a wife is destroyed by a mother .,the buddy broke the bell .,the bell was broken by the buddy .
a husband destroys a meal .,a meal is destroyed by a husband .,the buddy broke the bell .,the bell was broken by the buddy .
a champion destroys a chicken .,a chicken is destroyed by a champion .,the buddy broke the bell .,the bell was broken by the buddy .
the professor left the bell .,the bell was left by the professor .,a lawyer forgets a salad .,a salad is forgotten by a lawyer .
the captain left the glass .,the glass was left by the captain .,a lawyer forgets a salad .,a salad is forgotten by a lawyer .
the woman left the jacket .,the jacket was left by the woman .,a lawyer forgets a salad .,a salad is forgotten by a lawyer .
the colonel left the bottle .,the bottle was left by the colonel .,a lawyer forgets a salad .,a salad is forgotten by a lawyer .
the bishop left the pot .,the pot was left by the bishop .,a lawyer forgets a salad .,a salad is forgotten by a lawyer .
the leader left the crystal .,the crystal was left by the leader .,a lawyer forgets a salad .,a salad is forgotten by a lawyer .
the actor forgave the prince .,the prince was forgiven by the actor .,a lawyer forgets a salad .,a salad is forgotten by a lawyer .
the kid forgave the actor .,the actor was forgiven by the kid .,a lawyer forgets a salad .,a salad is forgotten by a lawyer .
the pilot left the coat .,the coat was left by the pilot .,a lawyer forgets a salad .,a salad is forgotten by a lawyer .
the woman forgave the company .,the company was forgiven by the woman .,a lawyer forgets a salad .,a salad is forgotten by a lawyer .
a guy catches a book .,a book is caught by a guy .,the son grabbed the coffee .,the coffee was grabbed by the son .
an adult catches a lady .,a lady is caught by an adult .,the son grabbed the coffee .,the coffee was grabbed by the son .
a partner catches a chicken .,a chicken is caught by a partner .,the son grabbed the coffee .,the coffee was grabbed by the son .
an adult catches a chocolate .,a chocolate is caught by an adult .,the son grabbed the coffee .,the coffee was grabbed by the son .
a man catches a knife .,a knife is caught by a man .,the son grabbed the coffee .,the coffee was grabbed by the son .
a singer catches a pie .,a pie is caught by a singer .,the son grabbed the coffee .,the coffee was grabbed by the son .
a guest catches an aunt .,an aunt is caught by a guest .,the son grabbed the coffee .,the coffee was grabbed by the son .
a nurse catches a leader .,a leader is caught by a nurse .,the son grabbed the coffee .,the coffee was grabbed by the son .
a guest catches a card .,a card is caught by a guest .,the son grabbed the coffee .,the coffee was grabbed by the son .
a president catches a telephone .,a telephone is caught by a president .,the son grabbed the coffee .,the coffee was grabbed by the son .
a manager beat an employer .,an employer was beaten by a manager .,the minister hurts the cop .,the cop is hurt by the minister .
a mother beat a manager .,a manager was beaten by a mother .,the minister hurts the cop .,the cop is hurt by the minister .
a student beat a president .,a president was beaten by a student .,the minister hurts the cop .,the cop is hurt by the minister .
an aunt beat a singer .,a singer was beaten by an aunt .,the minister hurts the cop .,the cop is hurt by the minister .
a man beat a professor .,a professor was beaten by a man .,the minister hurts the cop .,the cop is hurt by the minister .
a brother beat a scientist .,a scientist was beaten by a brother .,the minister hurts the cop .,the cop is hurt by the minister .
a hero killed a mayor .,a mayor was killed by a hero .,the minister hurts the cop .,the cop is hurt by the minister .
a husband beat a writer .,a writer was beaten by a husband .,the minister hurts the cop .,the cop is hurt by the minister .
a girl killed a chief .,a chief was killed by a girl .,the minister hurts the cop .,the cop is hurt by the minister .
a child killed a teacher .,a teacher was killed by a child .,the minister hurts the cop .,the cop is hurt by the minister .
a student keeps an anchor .,an anchor is kept by a student .,the guest collected the wire .,the wire was collected by the guest .
an aunt keeps a cigarette .,a cigarette is kept by an aunt .,the guest collected the wire .,the wire was collected by the guest .
an adult keeps a pie .,a pie is kept by an adult .,the guest collected the wire .,the wire was collected by the guest .
a soldier keeps a bottle .,a bottle is kept by a soldier .,the guest collected the wire .,the wire was collected by the guest .
a child keeps a tea .,a tea is kept by a child .,the guest collected the wire .,the wire was collected by the guest .
a club keeps an anchor .,an anchor is kept by a club .,the guest collected the wire .,the wire was collected by the guest .
a reader keeps a chicken .,a chicken is kept by a reader .,the guest collected the wire .,the wire was collected by the guest .
a business keeps an anchor .,an anchor is kept by a business .,the guest collected the wire .,the wire was collected by the guest .
a woman keeps a chocolate .,a chocolate is kept by a woman .,the guest collected the wire .,the wire was collected by the guest .
a band keeps a juice .,a juice is kept by a band .,the guest collected the wire .,the wire was collected by the guest .
an adult drank a tea .,a tea was drunk by an adult .,the lawyer punches the minister .,the minister is punched by the lawyer .
a singer drank a beer .,a beer was drunk by a singer .,the lawyer punches the minister .,the minister is punched by the lawyer .
an adult struck a wife .,a wife was struck by an adult .,the lawyer punches the minister .,the minister is punched by the lawyer .
a son drank a tea .,a tea was drunk by a son .,the lawyer punches the minister .,the minister is punched by the lawyer .
a king drank a coffee .,a coffee was drunk by a king .,the lawyer punches the minister .,the minister is punched by the lawyer .
an actor drank a tea .,a tea was drunk by an actor .,the lawyer punches the minister .,the minister is punched by the lawyer .
a wife drank a coffee .,a coffee was drunk by a wife .,the lawyer punches the minister .,the minister is punched by the lawyer .
a son drank a beer .,a beer was drunk by a son .,the lawyer punches the minister .,the minister is punched by the lawyer .
a lady drank a beer .,a beer was drunk by a lady .,the lawyer punches the minister .,the minister is punched by the lawyer .
a reader struck a professor .,a professor was struck by a reader .,the lawyer punches the minister .,the minister is punched by the lawyer .
the kid helps the reader .,the reader is helped by the kid .,a doctor carried a sheriff .,a sheriff was carried by a doctor .
the prince helps the employee .,the employee is helped by the prince .,a doctor carried a sheriff .,a sheriff was carried by a doctor .
the parent helps the candidate .,the candidate is helped by the parent .,a doctor carried a sheriff .,a sheriff was carried by a doctor .
the parent helps the bishop .,the bishop is helped by the parent .,a doctor carried a sheriff .,a sheriff was carried by a doctor .
the cousin helps the candidate .,the candidate is helped by the cousin .,a doctor carried a sheriff .,a sheriff was carried by a doctor .
the business helps the lady .,the lady is helped by the business .,a doctor carried a sheriff .,a sheriff was carried by a doctor .
the guy helps the aunt .,the aunt is helped by the guy .,a doctor carried a sheriff .,a sheriff was carried by a doctor .
the army helps the winner .,the winner is helped by the army .,a doctor carried a sheriff .,a sheriff was carried by a doctor .
the army helps the employer .,the employer is helped by the army .,a doctor carried a sheriff .,a sheriff was carried by a doctor .
the mayor helps the singer .,the singer is helped by the mayor .,a doctor carried a sheriff .,a sheriff was carried by a doctor .
an uncle wants a juice .,a juice is wanted by an uncle .,the colonel asked the company .,the company was asked by the colonel .
a singer wants a meal .,a meal is wanted by a singer .,the colonel asked the company .,the company was asked by the colonel .
an administration helps a hero .,a hero is helped by an administration .,the colonel asked the company .,the company was asked by the colonel .
a prince wants a newspaper .,a newspaper is wanted by a prince .,the colonel asked the company .,the company was asked by the colonel .
a husband helps a sheriff .,a sheriff is helped by a husband .,the colonel asked the company .,the company was asked by the colonel .
a band helps an actor .,an actor is helped by a band .,the colonel asked the company .,the company was asked by the colonel .
a mayor wants a cheese .,a cheese is wanted by a mayor .,the colonel asked the company .,the company was asked by the colonel .
a band wants a coffee .,a coffee is wanted by a band .,the colonel asked the company .,the company was asked by the colonel .
a lady helps an actress .,an actress is helped by a lady .,the colonel asked the company .,the company was asked by the colonel .
a scientist helps a singer .,a singer is helped by a scientist .,the colonel asked the company .,the company was asked by the colonel .
a candidate comforted a daughter .,a daughter was comforted by a candidate .,the administration helps the uncle .,the uncle is helped by the administration .
a writer used a book .,a book was used by a writer .,the administration helps the uncle .,the uncle is helped by the administration .
an opponent asked a partner .,a partner was asked by an opponent .,the administration helps the uncle .,the uncle is helped by the administration .
an actor used a log .,a log was used by an actor .,the administration helps the uncle .,the uncle is helped by the administration .
a priest used a newspaper .,a newspaper was used by a priest .,the administration helps the uncle .,the uncle is helped by the administration .
a corporation used a wire .,a wire was used by a corporation .,the administration helps the uncle .,the uncle is helped by the administration .
a partner comforted a parent .,a parent was comforted by a partner .,the administration helps the uncle .,the uncle is helped by the administration .
a reader asked a daughter .,a daughter was asked by a reader .,the administration helps the uncle .,the uncle is helped by the administration .
an opponent used a glass .,a glass was used by an opponent .,the administration helps the uncle .,the uncle is helped by the administration .
a professor comforted a daughter .,a daughter was comforted by a professor .,the administration helps the uncle .,the uncle is helped by the administration .
a child kisses a friend .,a friend is kissed by a child .,the candidate embraced the champion .,the champion was embraced by the candidate .
a lawyer kisses a son .,a son is kissed by a lawyer .,the candidate embraced the champion .,the champion was embraced by the candidate .
a minister kisses a lawyer .,a lawyer is kissed by a minister .,the candidate embraced the champion .,the champion was embraced by the candidate .
an author kisses a student .,a student is kissed by an author .,the candidate embraced the champion .,the champion was embraced by the candidate .
a soldier kisses an employee .,an employee is kissed by a soldier .,the candidate embraced the champion .,the champion was embraced by the candidate .
a cop kisses a soldier .,a soldier is kissed by a cop .,the candidate embraced the champion .,the champion was embraced by the candidate .
a writer kisses a partner .,a partner is kissed by a writer .,the candidate embraced the champion .,the champion was embraced by the candidate .
a leader kisses a manager .,a manager is kissed by a leader .,the candidate embraced the champion .,the champion was embraced by the candidate .
a kid kisses a colonel .,a colonel is kissed by a kid .,the candidate embraced the champion .,the champion was embraced by the candidate .
a man kisses a singer .,a singer is kissed by a man .,the candidate embraced the champion .,the champion was embraced by the candidate .
a son catches a brother .,a brother is caught by a son .,the actor chased the army .,the army was chased by the actor .
a doctor catches a cheese .,a cheese is caught by a doctor .,the actor chased the army .,the army was chased by the actor .
a friend catches a pie .,a pie is caught by a friend .,the actor chased the army .,the army was chased by the actor .
a father catches a tea .,a tea is caught by a father .,the actor chased the army .,the army was chased by the actor .
an author catches a candy .,a candy is caught by an author .,the actor chased the army .,the army was chased by the actor .
a champion catches a doctor .,a doctor is caught by a champion .,the actor chased the army .,the army was chased by the actor .
a guest catches an employee .,an employee is caught by a guest .,the actor chased the army .,the army was chased by the actor .
a brother catches a chocolate .,a chocolate is caught by a brother .,the actor chased the army .,the army was chased by the actor .
a friend catches a cigarette .,a cigarette is caught by a friend .,the actor chased the army .,the army was chased by the actor .
a buddy catches a winner .,a winner is caught by a buddy .,the actor chased the army .,the army was chased by the actor .
the guest tasted the cheese .,the cheese was tasted by the guest .,a mother smells a pie .,a pie is smelled by a mother .
the manager tasted the candy .,the candy was tasted by the manager .,a mother smells a pie .,a pie is smelled by a mother .
the student tasted the cheese .,the cheese was tasted by the student .,a mother smells a pie .,a pie is smelled by a mother .
the leader tasted the chicken .,the chicken was tasted by the leader .,a mother smells a pie .,a pie is smelled by a mother .
the nurse tasted the salad .,the salad was tasted by the nurse .,a mother smells a pie .,a pie is smelled by a mother .
the sheriff tasted the salad .,the salad was tasted by the sheriff .,a mother smells a pie .,a pie is smelled by a mother .
the captain tasted the salad .,the salad was tasted by the captain .,a mother smells a pie .,a pie is smelled by a mother .
the reader tasted the chicken .,the chicken was tasted by the reader .,a mother smells a pie .,a pie is smelled by a mother .
the cousin tasted the meal .,the meal was tasted by the cousin .,a mother smells a pie .,a pie is smelled by a mother .
the aunt tasted the chicken .,the chicken was tasted by the aunt .,a mother smells a pie .,a pie is smelled by a mother .
the prince breaks the engine .,the engine is broken by the prince .,a man destroyed a meal .,a meal was destroyed by a man .
the cop breaks the bell .,the bell is broken by the cop .,a man destroyed a meal .,a meal was destroyed by a man .
the opponent breaks the glass .,the glass is broken by the opponent .,a man destroyed a meal .,a meal was destroyed by a man .
the doctor breaks the anchor .,the anchor is broken by the doctor .,a man destroyed a meal .,a meal was destroyed by a man .
the nurse breaks the bowl .,the bowl is broken by the nurse .,a man destroyed a meal .,a meal was destroyed by a man .
the cousin breaks the plate .,the plate is broken by the cousin .,a man destroyed a meal .,a meal was destroyed by a man .
the manager kills the winner .,the winner is killed by the manager .,a man destroyed a meal .,a meal was destroyed by a man .
the scientist kills the manager .,the manager is killed by the scientist .,a man destroyed a meal .,a meal was destroyed by a man .
the employer kills the adult .,the adult is killed by the employer .,a man destroyed a meal .,a meal was destroyed by a man .
the king kills the employer .,the employer is killed by the king .,a man destroyed a meal .,a meal was destroyed by a man .
a mother accepts a crystal .,a crystal is accepted by a mother .,the nurse understood the partner .,the partner was understood by the nurse .
a president forgives a corporation .,a corporation is forgiven by a president .,the nurse understood the partner .,the partner was understood by the nurse .
a mayor accepts a bowl .,a bowl is accepted by a mayor .,the nurse understood the partner .,the partner was understood by the nurse .
a writer accepts a gun .,a gun is accepted by a writer .,the nurse understood the partner .,the partner was understood by the nurse .
a lady forgives a company .,a company is forgiven by a lady .,the nurse understood the partner .,the partner was understood by the nurse .
a worker forgives a band .,a band is forgiven by a worker .,the nurse understood the partner .,the partner was understood by the nurse .
a chief accepts a bell .,a bell is accepted by a chief .,the nurse understood the partner .,the partner was understood by the nurse .
a mother forgives an army .,an army is forgiven by a mother .,the nurse understood the partner .,the partner was understood by the nurse .
a sheriff accepts a hat .,a hat is accepted by a sheriff .,the nurse understood the partner .,the partner was understood by the nurse .
an attorney accepts a television .,a television is accepted by an attorney .,the nurse understood the partner .,the partner was understood by the nurse .
the president accepts the bowl .,the bowl is accepted by the president .,a husband understood a guy .,a guy was understood by a husband .
the actress accepts the log .,the log is accepted by the actress .,a husband understood a guy .,a guy was understood by a husband .
the woman forgives the business .,the business is forgiven by the woman .,a husband understood a guy .,a guy was understood by a husband .
the father accepts the ball .,the ball is accepted by the father .,a husband understood a guy .,a guy was understood by a husband .
the father forgives the sheriff .,the sheriff is forgiven by the father .,a husband understood a guy .,a guy was understood by a husband .
the colonel accepts the coat .,the coat is accepted by the colonel .,a husband understood a guy .,a guy was understood by a husband .
the singer forgives the teacher .,the teacher is forgiven by the singer .,a husband understood a guy .,a guy was understood by a husband .
the guest forgives the administration .,the administration is forgiven by the guest .,a husband understood a guy .,a guy was understood by a husband .
the actor accepts the pot .,the pot is accepted by the actor .,a husband understood a guy .,a guy was understood by a husband .
the student forgives the princess .,the princess is forgiven by the student .,a husband understood a guy .,a guy was understood by a husband .
a band helps a captain .,a captain is helped by a band .,the guy carried the anchor .,the anchor was carried by the guy .
a club helps a student .,a student is helped by a club .,the guy carried the anchor .,the anchor was carried by the guy .
a president helps a sheriff .,a sheriff is helped by a president .,the guy carried the anchor .,the anchor was carried by the guy .
a business helps an author .,an author is helped by a business .,the guy carried the anchor .,the anchor was carried by the guy .
a child helps a professor .,a professor is helped by a child .,the guy carried the anchor .,the anchor was carried by the guy .
a lady helps a champion .,a champion is helped by a lady .,the guy carried the anchor .,the anchor was carried by the guy .
a corporation helps a president .,a president is helped by a corporation .,the guy carried the anchor .,the anchor was carried by the guy .
an administration helps a manager .,a manager is helped by an administration .,the guy carried the anchor .,the anchor was carried by the guy .
an attorney helps a mother .,a mother is helped by an attorney .,the guy carried the anchor .,the anchor was carried by the guy .
a father helps a woman .,a woman is helped by a father .,the guy carried the anchor .,the anchor was carried by the guy .
a secretary destroys a juice .,a juice is destroyed by a secretary .,the hero broke the button .,the button was broken by the hero .
an aunt destroys a beer .,a beer is destroyed by an aunt .,the hero broke the button .,the button was broken by the hero .
an attorney destroys a ball .,a ball is destroyed by an attorney .,the hero broke the button .,the button was broken by the hero .
a cousin destroys a chicken .,a chicken is destroyed by a cousin .,the hero broke the button .,the button was broken by the hero .
a captain destroys a pie .,a pie is destroyed by a captain .,the hero broke the button .,the button was broken by the hero .
an adult destroys a tea .,a tea is destroyed by an adult .,the hero broke the button .,the button was broken by the hero .
a scientist destroys a sheriff .,a sheriff is destroyed by a scientist .,the hero broke the button .,the button was broken by the hero .
a secretary destroys a tea .,a tea is destroyed by a secretary .,the hero broke the button .,the button was broken by the hero .
a parent destroys a tea .,a tea is destroyed by a parent .,the hero broke the button .,the button was broken by the hero .
a colonel destroys a camera .,a camera is destroyed by a colonel .,the hero broke the button .,the button was broken by the hero .
a club protects a priest .,a priest is protected by a club .,the cop kept the salad .,the salad was kept by the cop .
a doctor protects a son .,a son is protected by a doctor .,the cop kept the salad .,the salad was kept by the cop .
a band protects a secretary .,a secretary is protected by a band .,the cop kept the salad .,the salad was kept by the cop .
a candidate protects a president .,a president is protected by a candidate .,the cop kept the salad .,the salad was kept by the cop .
a business protects a guy .,a guy is protected by a business .,the cop kept the salad .,the salad was kept by the cop .
a teacher protects a woman .,a woman is protected by a teacher .,the cop kept the salad .,the salad was kept by the cop .
an administration protects a pilot .,a pilot is protected by an administration .,the cop kept the salad .,the salad was kept by the cop .
an administration protects a doctor .,a doctor is protected by an administration .,the cop kept the salad .,the salad was kept by the cop .
a teacher protects an opponent .,an opponent is protected by a teacher .,the cop kept the salad .,the salad was kept by the cop .
a business protects an employer .,an employer is protected by a business .,the cop kept the salad .,the salad was kept by the cop .
a champion breaks an instrument .,an instrument is broken by a champion .,the child destroyed the captain .,the captain was destroyed by the child .
an aunt kills a king .,a king is killed by an aunt .,the child destroyed the captain .,the captain was destroyed by the child .
an employee kills a priest .,a priest is killed by an employee .,the child destroyed the captain .,the captain was destroyed by the child .
a soldier kills a princess .,a princess is killed by a soldier .,the child destroyed the captain .,the captain was destroyed by the child .
a soldier kills a winner .,a winner is killed by a soldier .,the child destroyed the captain .,the captain was destroyed by the child .
a physician breaks an instrument .,an instrument is broken by a physician .,the child destroyed the captain .,the captain was destroyed by the child .
a soldier kills an employer .,an employer is killed by a soldier .,the child destroyed the captain .,the captain was destroyed by the child .
a teacher kills an attorney .,an attorney is killed by a teacher .,the child destroyed the captain .,the captain was destroyed by the child .
a writer kills a president .,a president is killed by a writer .,the child destroyed the captain .,the captain was destroyed by the child .
a priest kills an employee .,an employee is killed by a priest .,the child destroyed the captain .,the captain was destroyed by the child .
the soldier destroys the computer .,the computer is destroyed by the soldier .,a buddy broke a cigarette .,a cigarette was broken by a buddy .
the chief destroys the meal .,the meal is destroyed by the chief .,a buddy broke a cigarette .,a cigarette was broken by a buddy .
the king destroys the tea .,the tea is destroyed by the king .,a buddy broke a cigarette .,a cigarette was broken by a buddy .
the child destroys the beer .,the beer is destroyed by the child .,a buddy broke a cigarette .,a cigarette was broken by a buddy .
the manager destroys the bell .,the bell is destroyed by the manager .,a buddy broke a cigarette .,a cigarette was broken by a buddy .
the kid destroys the meal .,the meal is destroyed by the kid .,a buddy broke a cigarette .,a cigarette was broken by a buddy .
the guy destroys the juice .,the juice is destroyed by the guy .,a buddy broke a cigarette .,a cigarette was broken by a buddy .
the actress destroys the meal .,the meal is destroyed by the actress .,a buddy broke a cigarette .,a cigarette was broken by a buddy .
the employer destroys the juice .,the juice is destroyed by the employer .,a buddy broke a cigarette .,a cigarette was broken by a buddy .
the captain destroys the cheese .,the cheese is destroyed by the captain .,a buddy broke a cigarette .,a cigarette was broken by a buddy .
the friend kept the juice .,the juice was kept by the friend .,an aunt collects a machine .,a machine is collected by an aunt .
the band kept the chocolate .,the chocolate was kept by the band .,an aunt collects a machine .,a machine is collected by an aunt .
the worker kept the pie .,the pie was kept by the worker .,an aunt collects a machine .,a machine is collected by an aunt .
the corporation kept the plate .,the plate was kept by the corporation .,an aunt collects a machine .,a machine is collected by an aunt .
the army kept the television .,the television was kept by the army .,an aunt collects a machine .,a machine is collected by an aunt .
the girl kept the salad .,the salad was kept by the girl .,an aunt collects a machine .,a machine is collected by an aunt .
the adult kept the coffee .,the coffee was kept by the adult .,an aunt collects a machine .,a machine is collected by an aunt .
the corporation kept the chocolate .,the chocolate was kept by the corporation .,an aunt collects a machine .,a machine is collected by an aunt .
the physician kept the box .,the box was kept by the physician .,an aunt collects a machine .,a machine is collected by an aunt .
the partner kept the anchor .,the anchor was kept by the partner .,an aunt collects a machine .,a machine is collected by an aunt .
the teacher killed the boy .,the boy was killed by the teacher .,an employer hurts a business .,a business is hurt by an employer .
the secretary killed the attorney .,the attorney was killed by the secretary .,an employer hurts a business .,a business is hurt by an employer .
the priest beat the winner .,the winner was beaten by the priest .,an employer hurts a business .,a business is hurt by an employer .
the lady beat the daughter .,the daughter was beaten by the lady .,an employer hurts a business .,a business is hurt by an employer .
the reader killed the winner .,the winner was killed by the reader .,an employer hurts a business .,a business is hurt by an employer .
the princess killed the uncle .,the uncle was killed by the princess .,an employer hurts a business .,a business is hurt by an employer .
the manager beat the daughter .,the daughter was beaten by the manager .,an employer hurts a business .,a business is hurt by an employer .
the reader beat the author .,the author was beaten by the reader .,an employer hurts a business .,a business is hurt by an employer .
the singer beat the secretary .,the secretary was beaten by the singer .,an employer hurts a business .,a business is hurt by an employer .
the actress killed the professor .,the professor was killed by the actress .,an employer hurts a business .,a business is hurt by an employer .
the wife kills the friend .,the friend is killed by the wife .,a student hurt a father .,a father was hurt by a student .
the lawyer kills the president .,the president is killed by the lawyer .,a student hurt a father .,a father was hurt by a student .
the husband beats the buddy .,the buddy is beaten by the husband .,a student hurt a father .,a father was hurt by a student .
the guest kills the guy .,the guy is killed by the guest .,a student hurt a father .,a father was hurt by a student .
the friend beats the leader .,the leader is beaten by the friend .,a student hurt a father .,a father was hurt by a student .
the physician kills the scientist .,the scientist is killed by the physician .,a student hurt a father .,a father was hurt by a student .
the chief beats the doctor .,the doctor is beaten by the chief .,a student hurt a father .,a father was hurt by a student .
the guest kills the doctor .,the doctor is killed by the guest .,a student hurt a father .,a father was hurt by a student .
the mayor kills the chief .,the chief is killed by the mayor .,a student hurt a father .,a father was hurt by a student .
the soldier kills the partner .,the partner is killed by the soldier .,a student hurt a father .,a father was hurt by a student .
a girl strikes a captain .,a captain is struck by a girl .,the hero punched the brother .,the brother was punched by the hero .
an actress drinks a coffee .,a coffee is drunk by an actress .,the hero punched the brother .,the brother was punched by the hero .
a bishop drinks a coffee .,a coffee is drunk by a bishop .,the hero punched the brother .,the brother was punched by the hero .
a priest drinks a beer .,a beer is drunk by a priest .,the hero punched the brother .,the brother was punched by the hero .
a secretary strikes a king .,a king is struck by a secretary .,the hero punched the brother .,the brother was punched by the hero .
a president drinks a tea .,a tea is drunk by a president .,the hero punched the brother .,the brother was punched by the hero .
a nurse drinks a tea .,a tea is drunk by a nurse .,the hero punched the brother .,the brother was punched by the hero .
a child strikes a priest .,a priest is struck by a child .,the hero punched the brother .,the brother was punched by the hero .
a woman strikes a soldier .,a soldier is struck by a woman .,the hero punched the brother .,the brother was punched by the hero .
an actress drinks a coffee .,a coffee is drunk by an actress .,the hero punched the brother .,the brother was punched by the hero .
a wife wanted an engine .,an engine was wanted by a wife .,the princess asks the priest .,the priest is asked by the princess .
an army wanted a beer .,a beer was wanted by an army .,the princess asks the priest .,the priest is asked by the princess .
a band helped a nurse .,a nurse was helped by a band .,the princess asks the priest .,the priest is asked by the princess .
